advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	calarasi_county_RO	Călărași County, Romania	4	1	11238	4933	22	5
Romania #nuepsd	Future Innovation	293215748279337	Facebook	calarasi_county_RO	Călărași County, Romania	1	1	7214	2886	3	1
Simona Maria Vlădica	Amerisoft	236992636715917	Facebook	calarasi_county_RO	Călărași County, Romania	2	1	6014	1440	12	2
European Parliament	European Parliament	178362315106	Facebook	calarasi_county_RO	Călărași County, Romania	1	1	5205	2082	10	5
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	calarasi_county_RO	Călărași County, Romania	3	1	2742	1239	3	1
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	calarasi_county_RO	Călărași County, Romania	2	1	2562	1281	3	1
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	calarasi_county_RO	Călărași County, Romania	2	1	1901	772	2	0
Cristian Ghinea	Uniunea Salvați România	269505079808785	Facebook	calarasi_county_RO	Călărași County, Romania	2	1	1580	789	0	0
Nicu Ștefănuță	Uniunea Salvați România - USR	279454772645662	Facebook	calarasi_county_RO	Călărași County, Romania	2	1	1453	726	1	0
Viorel Catarama	Dreapta Liberala	795022763862618	Facebook	calarasi_county_RO	Călărași County, Romania	2	1	1178	235	2	0
Dreapta Liberală - DL	Dreapta Liberala	1881461575305499	Facebook	calarasi_county_RO	Călărași County, Romania	4	1	576	113	0	0
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	calarasi_county_RO	Călărași County, Romania	1	1	551	110	1	0
European Commission	European Commission	107898832590939	Facebook	calarasi_county_RO	Călărași County, Romania	2	1	499	249	1	0
Greenpeace Romania	Greenpeace Romania	291132089193	Facebook	calarasi_county_RO	Călărași County, Romania	9	1	498	94	1	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	calarasi_county_RO	Călărași County, Romania	2	1	461	164	0	0
Dacian Cioloş	PLUS	107543802616247	Facebook	calarasi_county_RO	Călărași County, Romania	1	1	399	79	0	0
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	calarasi_county_RO	Călărași County, Romania	1	1	355	71	0	0
Raluca Amariei	USR Sibiu	183087692172986	Facebook	calarasi_county_RO	Călărași County, Romania	1	1	116	58	0	0
Mihai Goţiu	Uniunea Salvați România	602280189818804	Facebook	calarasi_county_RO	Călărași County, Romania	1	1	100	50	0	0
MH TIMES	MINCULEASA CLAUDIU-NICOLAE	559977200816313	Facebook	calarasi_county_RO	Călărași County, Romania	2	1	85	17	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	calarasi_county_RO	Călărași County, Romania	2	1	75	22	0	0
Socioblog.ro	ZODIAN ALEXANDRU-SERBAN	815735411826201	Facebook	calarasi_county_RO	Călărași County, Romania	1	1	66	13	0	0
Iulian Lorincz	Uniunea Salvați România - USR	924354934394338	Facebook	calarasi_county_RO	Călărași County, Romania	1	1	60	12	0	0
Corina Cretu	Corina Cretu	200813406761691	Facebook	calarasi_county_RO	Călărași County, Romania	1	1	43	8	0	0
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	calarasi_county_RO	Călărași County, Romania	1	1	37	7	0	0
Gregoriana Tudoran	Tudoran Gregoriana Carmen	1985293741779690	Facebook	calarasi_county_RO	Călărași County, Romania	2	1	30	4	0	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	calarasi_county_RO	Călărași County, Romania	1	1	18	9	0	0
Norica Nicolai	Increase Digital	121265151226126	Facebook	calarasi_county_RO	Călărași County, Romania	1	1	11	0	0	0
RMDSZ	RMDSZ	102601499822802	Facebook	calarasi_county_RO	Călărași County, Romania	2	1	7	1	0	0
Todoran Adrian	Deputat Adrian Todoran	378450619599004	Facebook	calarasi_county_RO	Călărași County, Romania	1	1	7	1	0	0
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	calarasi_county_RO	Călărași County, Romania	1	1	2	0	0	0
