advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	county_westmeath_IE	County Westmeath, Ireland	2	1	12944	5600	27	10
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	county_westmeath_IE	County Westmeath, Ireland	2	1	3647	720	11	0
Dr. Fidelma Healy Eames Independent Candidate, EU elections	Healy Eames Fidelma	395965057626422	Facebook	county_westmeath_IE	County Westmeath, Ireland	9	1	2139	609	44	0
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	county_westmeath_IE	County Westmeath, Ireland	1	1	1679	335	3	0
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	county_westmeath_IE	County Westmeath, Ireland	1	1	1145	229	2	0
Matt Carthy	Carthy Matt	580216935345125	Facebook	county_westmeath_IE	County Westmeath, Ireland	1	1	936	468	9	0
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	county_westmeath_IE	County Westmeath, Ireland	3	1	900	180	9	1
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	county_westmeath_IE	County Westmeath, Ireland	1	1	421	84	8	0
Green Party Ireland	Green Party Ireland	108339693065	Facebook	county_westmeath_IE	County Westmeath, Ireland	1	1	398	79	0	0
Malachy Hand - FF Local Election Candidate for South Roscommon	Hand Malachy	949185501928800	Facebook	county_westmeath_IE	County Westmeath, Ireland	2	1	397	0	39	0
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	county_westmeath_IE	County Westmeath, Ireland	1	1	273	54	5	0
Social Democrats	Social Democrats	1012851375393300	Facebook	county_westmeath_IE	County Westmeath, Ireland	1	1	251	125	2	0
Alex White	Mc Kinney Eunan Anthony	58389344622	Facebook	county_westmeath_IE	County Westmeath, Ireland	1	1	222	111	2	0
Paul Nolan - Social Democrats Meath East	King John	1838758749501583	Facebook	county_westmeath_IE	County Westmeath, Ireland	1	1	204	102	2	0
Aontú	Toibin Peadar Pol	1052704411520149	Facebook	county_westmeath_IE	County Westmeath, Ireland	1	1	141	28	2	0
European Commission	European Commission	107898832590939	Facebook	county_westmeath_IE	County Westmeath, Ireland	2	1	109	55	0	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	county_westmeath_IE	County Westmeath, Ireland	1	1	52	26	0	0
Louis O'Hara - Sinn Féin	O'HARA LOUIS JOSEPH	290382001169403	Facebook	county_westmeath_IE	County Westmeath, Ireland	1	1	35	0	3	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	county_westmeath_IE	County Westmeath, Ireland	2	1	21	10	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	county_westmeath_IE	County Westmeath, Ireland	2	1	6	1	0	0
