age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
18_24	18-24	CY	Cyprus	European Parliament		178362315106	Facebook	15	1	821124	344042	3321	845
18_24	18-24	CY	Cyprus	ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	82	1	407733	112354	1650	50
18_24	18-24	CY	Cyprus	European Parliament Office in Cyprus		205478755729	Facebook	5	1	347848	141881	1816	340
18_24	18-24	CY	Cyprus	Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	22	1	274952	96750	764	25
18_24	18-24	CY	Cyprus	Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	63	1	273670	57950	1495	0
18_24	18-24	CY	Cyprus	Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	19	1	176826	72566	552	72
18_24	18-24	CY	Cyprus	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	15	1	160556	67249	287	84
18_24	18-24	CY	Cyprus	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	38	1	141457	63533	183	40
18_24	18-24	CY	Cyprus	Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	12	1	140687	30824	438	0
18_24	18-24	CY	Cyprus	Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	48	1	117923	30217	1219	0
18_24	18-24	CY	Cyprus	γυρίζουμε		278308089460720	Facebook	6	1	109774	49039	702	162
18_24	18-24	CY	Cyprus	Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	9	1	104302	37567	179	0
18_24	18-24	CY	Cyprus	Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	22	1	98207	23819	225	0
18_24	18-24	CY	Cyprus	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	22	1	86480	17938	225	0
18_24	18-24	CY	Cyprus	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	5	1	74106	31441	565	107
18_24	18-24	CY	Cyprus	AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	6	1	68362	32649	174	27
18_24	18-24	CY	Cyprus	European Greens	European Greens	141366725876424	Facebook	6	1	62603	27575	267	69
18_24	18-24	CY	Cyprus	UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	7	1	58127	24912	95	3
18_24	18-24	CY	Cyprus	Power Beach		484571345318227	Facebook	1	1	55970	27985	27	0
18_24	18-24	CY	Cyprus	VoteWatch Europe		355087424564148	Facebook	5	1	53864	22345	100	36
18_24	18-24	CY	Cyprus	Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	11	1	53584	11399	163	0
18_24	18-24	CY	Cyprus	EU Environment		305608429284	Facebook	2	1	52466	25156	251	48
18_24	18-24	CY	Cyprus	Kialo		729627343834501	Facebook	11	1	50926	18049	133	31
18_24	18-24	CY	Cyprus	Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	18	1	49425	14378	115	2
18_24	18-24	CY	Cyprus	Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	5	1	47306	9443	102	0
18_24	18-24	CY	Cyprus	Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	9	1	45006	9848	156	0
18_24	18-24	CY	Cyprus	Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	28	1	43543	10246	193	0
18_24	18-24	CY	Cyprus	VICE Greece		187580104777775	Facebook	8	1	39385	12102	64	0
18_24	18-24	CY	Cyprus	European Commission		107898832590939	Facebook	3	1	38721	19360	114	28
18_24	18-24	CY	Cyprus	Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	38	1	35004	9672	229	0
18_24	18-24	CY	Cyprus	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	8	1	34322	13680	64	6
18_24	18-24	CY	Cyprus	StudentLife.com.cy	StudentLife.com.cy	219265161533109	Facebook	4	1	31386	6067	209	0
18_24	18-24	CY	Cyprus	European Youth Event		919232861444360	Facebook	7	1	27869	12786	88	21
18_24	18-24	CY	Cyprus	VOIS Cyprus		571975636495930	Facebook	3	1	27670	6386	107	0
18_24	18-24	CY	Cyprus	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	42	1	22101	9386	91	19
18_24	18-24	CY	Cyprus	Union of Cypriots - Kıbrıslılar Birliği - Ένωσις Κυπρίων		2000341880290773	Facebook	6	1	20814	4806	38	7
18_24	18-24	CY	Cyprus	Μαρία Παστελλά		408568246617951	Facebook	7	1	18420	4113	82	0
18_24	18-24	CY	Cyprus	yeniduzen		223172754383571	Facebook	2	1	17189	3438	26	4
18_24	18-24	CY	Cyprus	Tiny Humans Etc		218868801931921	Facebook	2	1	16403	3280	33	0
18_24	18-24	CY	Cyprus	EPP Group in the European Parliament		291699857688	Facebook	2	1	16337	6536	16	3
18_24	18-24	CY	Cyprus	AIPFE Cyprus - Women of Europe		1614268508823327	Facebook	1	1	15488	3097	30	0
18_24	18-24	CY	Cyprus	LegacyFx		966644110116765	Facebook	3	1	12755	6378	31	12
18_24	18-24	CY	Cyprus	Παρατηρητήριο Τρίτης Ηλικίας Κύπρου		1788557328061678	Facebook	4	1	11710	4062	40	5
18_24	18-24	CY	Cyprus	Create.Refresh	Create.Refresh	1736881926615141	Facebook	4	1	10744	4694	29	4
18_24	18-24	CY	Cyprus	Nomadic State of Mind Cyprus		301558603282016	Facebook	1	1	10447	2089	20	0
18_24	18-24	CY	Cyprus	Takis Hadjigeorgiou		610639632353466	Facebook	3	1	9582	1916	25	0
18_24	18-24	CY	Cyprus	Council of the European Union		147547541961576	Facebook	4	1	8736	4262	29	5
18_24	18-24	CY	Cyprus	Μιχάλης Μηνά-Υποψήφιος Ευρωβουλευτής 2019-  Πρόεδρος Κόμμα Δικαιοσύνης		1405721126369385	Facebook	5	1	7724	3030	138	0
18_24	18-24	CY	Cyprus	Συμμαχία Πολιτών	Anastasia Fella	470323203056530	Facebook	12	1	7694	1948	83	0
18_24	18-24	CY	Cyprus	Γραφείο Τύπου και Πληροφοριών - Press and Information Office		620027974738907	Facebook	2	1	7568	2867	28	4
18_24	18-24	CY	Cyprus	Katerina Christophidou		131599480586562	Facebook	4	1	7505	1761	41	0
18_24	18-24	CY	Cyprus	Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	12	1	7190	1496	48	0
18_24	18-24	CY	Cyprus	Europe Together		140105536131109	Facebook	1	1	7053	3526	35	7
18_24	18-24	CY	Cyprus	CARDET		206470649447499	Facebook	1	1	6887	1377	13	0
18_24	18-24	CY	Cyprus	ETUC		129041250601685	Facebook	1	1	6724	3362	16	3
