advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partido Popular	Partido Popular	72249031214	Facebook	f45_54	female (45-54)	ES	Spain	2426	1	14154139	4298119	114328	9078
Podemos	Unidas Podemos	269212336568846	Facebook	f45_54	female (45-54)	ES	Spain	302	1	10348634	4568765	65499	17113
Ciudadanos	Ciudadanos	74078667754	Facebook	f45_54	female (45-54)	ES	Spain	4183	1	10316879	3176681	93153	7995
PSOE	PSOE	189318235003	Facebook	f45_54	female (45-54)	ES	Spain	326	1	1952006	802224	4550	855
Un país moderno	Unidas Podemos	577723459314066	Facebook	f45_54	female (45-54)	ES	Spain	58	1	1606308	725726	8957	1914
Greenpeace España	Greenpeace España	133044800622	Facebook	f45_54	female (45-54)	ES	Spain	172	1	1235436	461006	4294	609
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	f45_54	female (45-54)	ES	Spain	259	1	1150755	450733	5389	762
Save the Children España	Save the Children España	57845333112	Facebook	f45_54	female (45-54)	ES	Spain	23	1	1124797	536666	5133	1150
European Parliament		178362315106	Facebook	f45_54	female (45-54)	ES	Spain	60	1	1106722	500293	3805	851
PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	f45_54	female (45-54)	ES	Spain	76	1	764974	320455	5121	1223
Compromís	Compromís	194053080624605	Facebook	f45_54	female (45-54)	ES	Spain	72	1	707605	294941	2911	574
Ayuda LGTB		315021912539118	Facebook	f45_54	female (45-54)	ES	Spain	42	1	628379	266304	4272	829
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	f45_54	female (45-54)	ES	Spain	220	1	569019	222690	5559	1342
Apodemia		115927088504184	Facebook	f45_54	female (45-54)	ES	Spain	17	1	527724	227237	263	5
En Comú Podem	En Comú Podem	463627663844039	Facebook	f45_54	female (45-54)	ES	Spain	55	1	517610	217289	1800	473
ACNUR Comite español		94118672764	Facebook	f45_54	female (45-54)	ES	Spain	36	1	440272	186570	2106	371
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	f45_54	female (45-54)	ES	Spain	722	1	434214	40834	30348	11
Mónica Oltra	Compromís	81107269227	Facebook	f45_54	female (45-54)	ES	Spain	18	1	403028	184306	1555	368
Amnistía Internacional España		78151799929	Facebook	f45_54	female (45-54)	ES	Spain	30	1	381979	168970	2516	437
Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	f45_54	female (45-54)	ES	Spain	46	1	351861	137518	787	126
Avaaz	Avaaz	8340223883	Facebook	f45_54	female (45-54)	ES	Spain	13	1	345136	164744	1467	292
España Ciudadana		349800235527721	Facebook	f45_54	female (45-54)	ES	Spain	16	1	337827	147671	1825	429
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	f45_54	female (45-54)	ES	Spain	4	1	328385	164192	12257	2451
Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	f45_54	female (45-54)	ES	Spain	37	1	324967	140253	1897	706
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	f45_54	female (45-54)	ES	Spain	30	1	320173	140625	1606	398
