recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-13	2019-05-13	SK	Slovakia	2022	132	2974500	889268	29327	1490
rd2	Last 2 days	2019-05-12	2019-05-13	SK	Slovakia	2158	147	8013332	2593511	69502	4882
rd3	Last 3 days	2019-05-11	2019-05-13	SK	Slovakia	2284	156	13427585	4533362	107187	9535
rd4	Last 4 days	2019-05-10	2019-05-13	SK	Slovakia	2345	163	18468094	6289764	143319	14206
rd5	Last 5 days	2019-05-09	2019-05-13	SK	Slovakia	2413	169	22780143	7697721	174061	17433
rd6	Last 6 days	2019-05-08	2019-05-13	SK	Slovakia	2504	171	26027808	8732143	200559	20013
rw1	Last week	2019-05-07	2019-05-13	SK	Slovakia	2573	178	30064484	10186529	229822	23424
rw2	Last 2 weeks	2019-04-30	2019-05-13	SK	Slovakia	3553	235	54332766	18578188	400442	38821
rw3	Last 3 weeks	2019-04-23	2019-05-13	SK	Slovakia	3932	278	70902280	24272179	506575	49255
rw4	Last 4 weeks	2019-04-16	2019-05-13	SK	Slovakia	4202	334	76598308	26107584	538846	52402
rm1	Last month	2019-04-14	2019-05-13	SK	Slovakia	4338	352	77565675	26435327	544033	52889
rm2	Last 2 months	2019-03-15	2019-05-13	SK	Slovakia	5465	650	92556588	31532558	621908	60468
rm3	Last 3 months	2019-02-13	2019-05-13	SK	Slovakia	5868	709	97599925	33375598	646845	62805
rm6	Last 6 months	2019-01-01	2019-05-13	SK	Slovakia	6043	737	99646801	34112812	654857	63464
