age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	CY	Cyprus	213	66	111634	44816	297	24
18_24	18-24	CY	Cyprus	1416	378	2978620	1028130	12292	1102
25_34	25-34	CY	Cyprus	1551	413	3566923	1168266	15084	1260
35_44	35-44	CY	Cyprus	1523	406	3070483	960778	13054	911
45_54	45-54	CY	Cyprus	1479	391	2656722	816585	11474	684
55_64	55-64	CY	Cyprus	1360	360	2331844	681392	9594	430
65_	65+	CY	Cyprus	1246	323	1342239	396159	5643	260
