advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Popolari per l'Italia		AR406403961759727616	Google	10k_50k	10k - 50k	3	1	10300467	1030046	30901	515
Párbeszéd Magyarországért		AR567356246269624320	Google	10k_50k	10k - 50k	3	1	10300467	1030046	30901	515
SPOLU - občianska demokracia		AR194838133366325248	Google	10k_50k	10k - 50k	10	1	9613769	961376	103004	1716
European Parliament		AR345426421272805376	Google	10k_50k	10k - 50k	27	1	9270420	927042	278112	4635
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	10k_50k	10k - 50k	27	1	9239518	923608	278112	4635
Partito Democratico		AR254356072167374848	Google	10k_50k	10k - 50k	17	1	9236085	923608	175107	2918
OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO)		AR392996516970627072	Google	10k_50k	10k - 50k	8	1	8927071	892707	82403	1373
Start Business Hellas Single Member P.C.		AR513164341793521664	Google	10k_50k	10k - 50k	6	1	8240373	824037	61802	1030
Lega per Salvini Premier		AR158424507277639680	Google	10k_50k	10k - 50k	5	1	7897024	789702	51502	858
Sotsiaaldemokraatlik Erakond		AR61981944358895616	Google	10k_50k	10k - 50k	4	1	7553675	755367	41201	686
HEADS, s.r.o.		AR356967719951663104	Google	10k_50k	10k - 50k	3	1	6901312	690131	30901	515
Suomen Keskusta r.p.		AR441112520191639552	Google	10k_50k	10k - 50k	10	1	6214615	621461	103004	1716
Alternativet		AR198061076825243648	Google	10k_50k	10k - 50k	8	1	4909889	490988	82403	1373
Venstres Landsorganisation		AR283015942256984064	Google	10k_50k	10k - 50k	23	1	4497870	449787	236910	3948
SPD		AR456734381399080960	Google	10k_50k	10k - 50k	25	1	4356684	435668	273761	17395
Sloboda a Solidarita		AR242125929453715456	Google	10k_50k	10k - 50k	4	1	3845507	384550	41201	686
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	10k_50k	10k - 50k	2	1	3776837	377683	20600	343
KKW Koalicja Europejska PO PSL SLD .N Zieloni		AR206097132434751488	Google	10k_50k	10k - 50k	2	1	3776837	377683	20600	343
AMERISOFT SRL		AR573801583431647232	Google	10k_50k	10k - 50k	2	1	3776837	377683	20600	343
Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	10k_50k	10k - 50k	13	1	3536493	353649	133906	2231
UAB "BPN LT"		AR135010682042056704	Google	10k_50k	10k - 50k	1	1	3433489	343348	10300	171
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	10k_50k	10k - 50k	1	1	3433489	343348	10300	171
Partido Socialista Obrero Español de Castilla y León		AR476313110076981248	Google	10k_50k	10k - 50k	1	1	3433489	343348	10300	171
Antikorupcija-platforma za borbu protiv korupcije		AR441827202749693952	Google	10k_50k	10k - 50k	1	1	3433489	343348	10300	171
Nye Borgerlige		AR447862147196649472	Google	10k_50k	10k - 50k	1	1	3433489	343348	10300	171
Bündnis90/ Die Grünen		AR207068276079984640	Google	10k_50k	10k - 50k	27	1	3059238	305580	278112	4635
Liberal Alliance		AR183859784640888832	Google	10k_50k	10k - 50k	10	1	2506446	250644	103004	1716
ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	10k_50k	10k - 50k	7	1	2094428	209442	72103	1201
SF - Socialistisk Folkeparti		AR76998249537339392	Google	10k_50k	10k - 50k	7	1	2094428	209442	72103	1201
Fondation Populaire		AR320938922932699136	Google	10k_50k	10k - 50k	6	1	2060093	206009	61802	1030
Open Vld		AR369049153717665792	Google	10k_50k	10k - 50k	6	1	2060093	206009	61802	1030
DOPRAVA		AR56197688563073024	Google	10k_50k	10k - 50k	6	1	1751079	175107	61802	1030
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	10k_50k	10k - 50k	5	1	1407730	140773	51502	858
Sozialdemokratische Partei Österreich		AR89974685768351744	Google	10k_50k	10k - 50k	5	1	1067815	106438	51502	858
COALICION CANARIA		AR489541609348661248	Google	10k_50k	10k - 50k	4	1	1064381	106438	41201	686
Volt Nederland		AR24721694316822528	Google	10k_50k	10k - 50k	3	1	1030046	103004	30901	515
Socialdemokratiet i Region Midtjylland		AR258908874940088320	Google	10k_50k	10k - 50k	3	1	1030046	103004	30901	515
Vlaams Belang	Vlaams Belang	56605856504	Facebook	10k_50k	10k - 50k	1	1	999999	500000	49999	10000
Podemos	UNIDAS PODEMOS CAMBIAR EUROPA	269212336568846	Facebook	10k_50k	10k - 50k	1	1	999999	500000	49999	10000
Partidul Pro Romania		AR116025139887341568	Google	10k_50k	10k - 50k	6	1	824037	82403	61802	1030
People's Vote UK	People's Vote	748608695327755	Facebook	10k_50k	10k - 50k	1	1	789403	394702	9133	4567
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	10k_50k	10k - 50k	1	1	789403	394702	9133	4567
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	10k_50k	10k - 50k	1	1	789403	394702	9133	4567
Jukka Kopra		AR232680299937398784	Google	10k_50k	10k - 50k	4	1	755367	75536	41201	686
Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	10k_50k	10k - 50k	4	1	755367	75536	41201	686
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	10k_50k	10k - 50k	2	1	686697	68669	20600	343
Saku Petteri Räty		AR196651502918434816	Google	10k_50k	10k - 50k	2	1	686697	68669	20600	343
FDP Landesverband Saarland		AR227104401595039744	Google	10k_50k	10k - 50k	2	1	686697	68669	20600	343
Socialdemokratiet		AR237678679797268480	Google	10k_50k	10k - 50k	2	1	686697	68669	20600	343
Občanská demokratická strana		AR37429025076936704	Google	10k_50k	10k - 50k	2	1	686697	68669	20600	343
Občanska demokraticka strana		AR386241117529571328	Google	10k_50k	10k - 50k	2	1	686697	68669	20600	343
Green Party of Ireland / Comhaontas Glas		AR236111600849780736	Google	10k_50k	10k - 50k	2	1	686697	68669	20600	343
Konfederacja KORWiN Braun Liroy Narodowcy		AR316331969212317696	Google	10k_50k	10k - 50k	2	1	686697	68669	20600	343
SME RODINA - Boris Kollár		AR525909055948980224	Google	10k_50k	10k - 50k	2	1	686697	68669	20600	343
Trendmark		AR82989213519183872	Google	10k_50k	10k - 50k	2	1	686697	68669	20600	343
Enhedslisten	Enhedslisten	223040066022	Facebook	10k_50k	10k - 50k	1	1	578858	289429	7750	3875
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	10k_50k	10k - 50k	1	1	390972	195486	4547	909
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	10k_50k	10k - 50k	1	1	390972	195486	4547	909
Slovenska demokratska stranka		AR170068335415787520	Google	10k_50k	10k - 50k	1	1	343348	34334	10300	171
Sozialdemokratische Partei Deutschlands SPD		AR224933965641809920	Google	10k_50k	10k - 50k	1	1	343348	34334	10300	171
Cink, s.r.o.		AR361287976015101952	Google	10k_50k	10k - 50k	1	1	343348	34334	10300	171
Strana nezávislosti České republiky		AR465054111008555008	Google	10k_50k	10k - 50k	1	1	343348	34334	10300	171
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  Zieloni		AR489880258930016256	Google	10k_50k	10k - 50k	1	1	343348	34334	10300	171
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	10k_50k	10k - 50k	1	1	343348	34334	10300	171
Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	10k_50k	10k - 50k	1	1	343348	34334	10300	171
COALICIO COMPROMIS:BLOC-INICIATIVA-VERDS		AR564955737508282368	Google	10k_50k	10k - 50k	1	1	343348	34334	10300	171
GroenLinks		AR148211418645135360	Google	10k_50k	10k - 50k	1	1	343348	34334	10300	171
SVERIGES SOCIALDEMOKRATISKA ARBETAREPARTI		AR262288773683871744	Google	10k_50k	10k - 50k	8	1	274679	27467	82403	1373
Centerpartiet	Centerpartiet	12690894340	Facebook	10k_50k	10k - 50k	2	1	221609	110804	4104	2052
European People’s Party		AR308399267695820800	Google	10k_50k	10k - 50k	4	1	137339	13733	41201	686
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	10k_50k	10k - 50k	4	1	137339	13733	41201	686
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	10k_50k	10k - 50k	4	1	106438	10300	41201	686
Gestion et Action Libérale		AR201311233196949504	Google	10k_50k	10k - 50k	3	1	103004	10300	30901	515
Partij van de Arbeid		AR14309319201783808	Google	10k_50k	10k - 50k	2	1	68669	6866	20600	343
Socialdemokraterne Aarhus 1. Kreds		AR152882144039927808	Google	10k_50k	10k - 50k	2	1	68669	6866	20600	343
The Independent Group (TIG) LTD		AR155046807557111808	Google	10k_50k	10k - 50k	2	1	68669	6866	20600	343
Hämeen Uusi Suunta ry		AR330633591832707072	Google	10k_50k	10k - 50k	2	1	68669	6866	20600	343
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	10k_50k	10k - 50k	2	1	68669	6866	20600	343
Vänsterpartiet		AR104766140818915328	Google	10k_50k	10k - 50k	2	1	68669	6866	20600	343
AHKERIEN AJATUSTEN SEURA RY		AR272140397868744704	Google	10k_50k	10k - 50k	2	1	68669	6866	20600	343
Stefan Löfven	Socialdemokraterna	329885883718979	Facebook	10k_50k	10k - 50k	1	1	55402	22160	2052	1026
Politieke Partij Democraten 66		AR204688932917477376	Google	10k_50k	10k - 50k	2	1	37768	3433	20600	343
Solidarité DéFI		AR156613886504599552	Google	10k_50k	10k - 50k	1	1	34334	3433	10300	171
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	10k_50k	10k - 50k	1	1	34334	3433	10300	171
Organisatie Socialistische Partij - OSP vzw		AR188082733925269504	Google	10k_50k	10k - 50k	1	1	34334	3433	10300	171
SP (Socialistische Partij)		AR194453304296603648	Google	10k_50k	10k - 50k	1	1	34334	3433	10300	171
Österreichischer Wirtschaftsbund (ÖWB)		AR248881328894771200	Google	10k_50k	10k - 50k	1	1	34334	3433	10300	171
SPD Berlin		AR257142234632159232	Google	10k_50k	10k - 50k	1	1	34334	3433	10300	171
HLAS		AR312619193323225088	Google	10k_50k	10k - 50k	1	1	34334	3433	10300	171
Kristdemokraterna		AR332197922001125376	Google	10k_50k	10k - 50k	1	1	34334	3433	10300	171
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	10k_50k	10k - 50k	1	1	34334	3433	10300	171
Unitas		AR53945888749387776	Google	10k_50k	10k - 50k	1	1	34334	3433	10300	171
UNIDAS PODEMOS IZQUIERDA UNIDA MADRID EN PIE		AR560370774020456448	Google	10k_50k	10k - 50k	1	1	34334	3433	10300	171
Euroopassa Suomen Tähden ry		AR176823734856843264	Google	10k_50k	10k - 50k	1	1	34334	3433	10300	171
Evropa společně		AR128025209792888832	Google	10k_50k	10k - 50k	1	1	3433	0	10300	171
