advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	0_50	0 - 50	16	1	1446467	618070	1579	0
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	0_50	0 - 50	131	1	1427412	378817	12928	0
Amnesty International UK	Amnesty International UK	7624294394	Facebook	0_50	0 - 50	451	1	1421411	283050	37212	0
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	0_50	0 - 50	102	1	1395474	495770	2586	695
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	0_50	0 - 50	67	1	1365874	90509	2756	0
Socialdemokraterne Aarhus 1. Kreds		AR152882144039927808	Google	0_50	0 - 50	84	1	1357646	74053	3455	0
SVERIGES SOCIALDEMOKRATISKA ARBETAREPARTI		AR262288773683871744	Google	0_50	0 - 50	163	1	1341190	0	6705	0
JUNOS Studierende	JUNOS Studierende	231166380411824	Facebook	0_50	0 - 50	49	1	1333786	334954	4835	0
KW Prawo i Sprawiedliwość		AR32708546780987392	Google	0_50	0 - 50	126	1	1332962	32912	5183	0
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	0_50	0 - 50	77	1	1324786	311028	7599	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	0_50	0 - 50	25	1	1267018	348910	2467	0
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	0_50	0 - 50	288	1	1259670	276246	13908	4156
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	0_50	0 - 50	59	1	1254025	306044	5822	0
Liberal Alliance		AR183859784640888832	Google	0_50	0 - 50	125	1	1250680	24684	5142	0
Coalición electoral Barcelona és Capital - Primàries		AR338953321442181120	Google	0_50	0 - 50	24	1	1234224	106966	987	0
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	0_50	0 - 50	34	1	1233115	323988	3355	0
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	0_50	0 - 50	29	1	1232123	470530	2862	0
Liberal Alliances Folketingsgruppe		AR91996412773924864	Google	0_50	0 - 50	40	1	1217767	98737	1645	0
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	0_50	0 - 50	21	1	1216181	425670	2072	0
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	0_50	0 - 50	189	1	1212026	323988	18652	0
Barcelona en Comú		AR342176264901099520	Google	0_50	0 - 50	75	1	1209539	65825	3085	0
The Labour Party	The Labour Party	25749647410	Facebook	0_50	0 - 50	141	1	1181797	343550	11634	0
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	0_50	0 - 50	26	1	1176627	106966	1069	0
Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	0_50	0 - 50	35	1	1176627	98737	1439	0
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	0_50	0 - 50	111	1	1146309	280125	10954	0
Aalborg Venstrevælger forening		AR118173585608015872	Google	0_50	0 - 50	37	1	1119030	90509	1522	0
Franc Bogovič	Slovenska ljudska stranka (SLS)	288826994603012	Facebook	0_50	0 - 50	33	1	1111496	252212	3256	0
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	0_50	0 - 50	262	1	1110271	223302	25857	0
FDP Landesverband Saarland		AR227104401595039744	Google	0_50	0 - 50	17	1	1102573	106966	699	0
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	0_50	0 - 50	45	1	1091117	231194	3712	0
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	0_50	0 - 50	18	1	1068645	425670	1776	0
Liberal Alliance Djursland		AR73057599863390208	Google	0_50	0 - 50	119	1	1053204	8228	4895	0
SEO/BirdLife	SEO/BirdLife	70020937349	Facebook	0_50	0 - 50	28	1	1034741	343926	2763	0
Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	0_50	0 - 50	33	1	1034736	224299	3256	0
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	0_50	0 - 50	22	1	1026772	271153	2171	0
European Commission	European Commission	107898832590939	Facebook	0_50	0 - 50	32	1	1017790	274144	3158	0
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	0_50	0 - 50	33	1	1016792	230280	3256	0
HEADS, s.r.o.		AR356967719951663104	Google	0_50	0 - 50	15	1	1012063	98737	617	0
Savo-Karjalan vihreät ry		AR343251587273064448	Google	0_50	0 - 50	24	1	1012063	90509	987	0
Renate Holzeisen	Team Köllensperger	840785932926956	Facebook	0_50	0 - 50	28	1	1009819	270156	2763	0
KWW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI		AR446654883429351424	Google	0_50	0 - 50	13	1	995607	90509	534	0
Slobodna Dalmacija	Slobodna Dalmacija	100267330025110	Facebook	0_50	0 - 50	25	1	985896	292088	2467	0
Bündnis90/ Die Grünen		AR207068276079984640	Google	0_50	0 - 50	119	1	979151	0	4895	0
Kokoomus	Kokoomus	201285237101	Facebook	0_50	0 - 50	254	1	976696	200374	25067	0
Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	0_50	0 - 50	18	1	974937	406730	1776	0
Videodrome	Videodrome	1773694896182795	Facebook	0_50	0 - 50	43	1	972919	232274	4243	0
Deputati PD	Deputati PD	104652392900508	Facebook	0_50	0 - 50	23	1	968951	199377	2269	0
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	0_50	0 - 50	71	1	961925	240249	7007	0
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	0_50	0 - 50	8	1	957003	433646	789	0
Start Business Hellas Single Member P.C.		AR513164341793521664	Google	0_50	0 - 50	5	1	929782	90509	205	0
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	0_50	0 - 50	73	1	914072	217321	7204	0
Kansallinen Kokoomus r.p.		AR210958348219056128	Google	0_50	0 - 50	57	1	913325	49368	2345	0
Antikorupcija-platforma za borbu protiv korupcije		AR441827202749693952	Google	0_50	0 - 50	3	1	913325	90509	123	0
Voxpop Analysis	Ιωάννης Απόστολος Σκλίας	126822114784105	Facebook	0_50	0 - 50	51	1	911104	219315	5033	0
Радан Кънев	Радан Кънев	1461853244069926	Facebook	0_50	0 - 50	24	1	910134	313022	2368	0
Best For Britain	Best for Britain	1863944713844924	Facebook	0_50	0 - 50	32	1	895224	185099	2640	0
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	0_50	0 - 50	29	1	893804	196366	1612	548
Δημήτριος Καιρίδης		AR532504751326101504	Google	0_50	0 - 50	108	1	888641	0	4443	0
Groen	Groen	84920854319	Facebook	0_50	0 - 50	129	1	886104	210343	12731	0
Avante Comunicación SL		AR486291452976955392	Google	0_50	0 - 50	53	1	880413	49368	2180	0
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	0_50	0 - 50	25	1	878232	199377	2467	0
Eugen Jurzyca - V Bruseli za Slovensko	Richard Sulik	1118309918191690	Facebook	0_50	0 - 50	20	1	877240	184424	1973	0
SPD Land Bremen	SPD Land Bremen 	524965010906886	Facebook	0_50	0 - 50	492	1	873779	120623	48556	0
Partido Animalista PACMA		AR145115193901318144	Google	0_50	0 - 50	7	1	872185	82281	287	0
SF - Socialistisk Folkeparti		AR76998249537339392	Google	0_50	0 - 50	104	1	855728	0	4278	0
PROGRESĪVIE	PROGRESĪVIE	184096511636333	Facebook	0_50	0 - 50	78	1	854254	202368	7697	0
Social Democrats	Social Democrats	1012851375393300	Facebook	0_50	0 - 50	37	1	849311	218318	3651	0
GREEN DAY, s.r.o		AR423241058193768448	Google	0_50	0 - 50	49	1	847500	49368	2015	0
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	0_50	0 - 50	100	1	844263	172461	9869	0
Politieke Partij Democraten 66		AR204688932917477376	Google	0_50	0 - 50	102	1	839272	0	4196	0
Συμμαχία Πολιτών	ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ	470323203056530	Facebook	0_50	0 - 50	28	1	838354	185421	2763	0
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	0_50	0 - 50	23	1	831381	255203	2269	0
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	0_50	0 - 50	26	1	820412	181433	2565	0
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	0_50	0 - 50	15	1	807463	224299	1480	0
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	0_50	0 - 50	140	1	806342	194393	13816	0
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	0_50	0 - 50	21	1	803470	232274	2072	0
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	0_50	0 - 50	89	1	797767	212059	2425	644
Uniarea	Uniarea	413110028708018	Facebook	0_50	0 - 50	8	1	797501	338941	789	0
Jorge Azcón	Partido Popular Zaragoza	1005758609559650	Facebook	0_50	0 - 50	45	1	794474	193396	4441	0
déi gréng	déi gréng	21710789873	Facebook	0_50	0 - 50	25	1	787516	178442	2467	0
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	0_50	0 - 50	18	1	782538	195389	1776	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	0_50	0 - 50	16	1	778553	251215	1579	0
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	0_50	0 - 50	58	1	766548	153520	5724	0
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	0_50	0 - 50	17	1	759611	184424	1677	0
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	0_50	0 - 50	35	1	758596	230280	3454	0
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	0_50	0 - 50	123	1	756397	190498	1584	364
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	0_50	0 - 50	30	1	745641	163489	2960	0
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	0_50	0 - 50	313	1	739378	122617	30890	0
Δημιουργία Ξανά	Δημιουργία Ξανά	226397774096827	Facebook	0_50	0 - 50	149	1	738545	145545	14705	0
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	0_50	0 - 50	49	1	736650	209346	4835	0
Patrizia Toia	Patrizia Ferma Francesca Toia	519219611453854	Facebook	0_50	0 - 50	24	1	732688	191402	2368	0
ODS		AR230482101315567616	Google	0_50	0 - 50	88	1	724078	0	3620	0
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	0_50	0 - 50	76	1	721670	170467	7500	0
Martin Lancz - kandidát na europoslanca 2019	 Švec František	2671787962847811	Facebook	0_50	0 - 50	92	1	718664	163489	9079	0
Partito Democratico	Partito Democratico	77034286895	Facebook	0_50	0 - 50	41	1	715724	252212	4046	0
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	0_50	0 - 50	59	1	712715	173458	5822	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	0_50	0 - 50	13	1	710767	264175	1282	0
Barbara M. Thaler	Tiroler Volkspartei	1945277729020140	Facebook	0_50	0 - 50	299	1	707491	96698	29508	0
Λευτέρης Χριστοφόρου - Lefteris Christoforou	Λευτέρης Χριστοφόρου - Lefteris Christoforou	832972046731724	Facebook	0_50	0 - 50	23	1	704776	176449	2269	0
Giuliano Pisapia	Giuliano Pisapia	112352038802143	Facebook	0_50	0 - 50	14	1	700797	248224	1381	0
Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	0_50	0 - 50	32	1	700779	148536	3158	0
Lorenzo Cesa	Lorenzo Cesa	538632706513878	Facebook	0_50	0 - 50	33	1	700778	172461	3256	0
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	0_50	0 - 50	10	1	698808	259190	986	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	0_50	0 - 50	10	1	697811	259190	986	0
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	0_50	0 - 50	32	1	697789	161495	3158	0
Corradino Mineo	Danila Tarantino	429319385345	Facebook	0_50	0 - 50	45	1	695782	159501	4441	0
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	0_50	0 - 50	13	1	692823	300063	1282	0
Alfred Sant	Alfred Sant	537789116260209	Facebook	0_50	0 - 50	19	1	687833	143551	1875	0
ČSSD	ČSSD	111041662264882	Facebook	0_50	0 - 50	149	1	683420	163721	4424	1059
Движение Да България		AR511110454072836096	Google	0_50	0 - 50	11	1	682937	65825	452	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	0_50	0 - 50	16	1	678864	174455	1579	0
FDP Bremen	FDP Bremen	152934608113175	Facebook	0_50	0 - 50	138	1	675752	190405	13619	0
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	0_50	0 - 50	30	1	670574	249114	1273	301
Parlament Europejski - Biuro w Polsce	Parlament Europejski - Biuro w Polsce	405326618416	Facebook	0_50	0 - 50	23	1	666421	142088	519	2
Paola Testori	Paola Testori	658895384568072	Facebook	0_50	0 - 50	40	1	661893	160498	3947	0
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	0_50	0 - 50	43	1	658720	185703	1003	343
SLEED		AR458298711567499264	Google	0_50	0 - 50	16	1	650024	57597	658	0
Gazeta Wyborcza	Gazeta Wyborcza	63563473556	Facebook	0_50	0 - 50	78	1	649260	178663	1609	45
SPÖ	SPÖ	77393060080	Facebook	0_50	0 - 50	53	1	645930	171464	5230	0
Γιώργος Ξηραδάκης - Υποψήφιος Ευρωβουλευτής	George Xiradakis	300217683952795	Facebook	0_50	0 - 50	26	1	638978	139564	2565	0
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	0_50	0 - 50	18	1	636993	249221	1776	0
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	0_50	0 - 50	86	1	635178	156262	1953	425
ΛΕΥΤΕΡΗΣ ΔΗΜΗΤΡΙΟΥ	Eleftherios Demetriou	609745702447737	Facebook	0_50	0 - 50	17	1	634003	135576	1677	0
Volt Deutschland	Volt Deutschland	134209407129787	Facebook	0_50	0 - 50	98	1	627941	140561	9671	0
Volt Nederland	Volt Nederland	146644665960101	Facebook	0_50	0 - 50	119	1	625926	143551	11744	0
ΚΙΝΗΜΑ ΑΛΛΑΓΗΣ		AR371219589670895616	Google	0_50	0 - 50	13	1	625340	57597	534	0
Nicola Caputo	Nicola Caputo	1439514556290274	Facebook	0_50	0 - 50	30	1	625018	145545	2960	0
Paolo De Castro	Paolo De Castro	441907505922632	Facebook	0_50	0 - 50	20	1	619047	141558	1973	0
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	0_50	0 - 50	26	1	619041	161495	2565	0
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	0_50	0 - 50	16	1	615063	125607	1579	0
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	0_50	0 - 50	98	1	615006	159171	8086	0
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής	Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής	548959368535123	Facebook	0_50	0 - 50	43	1	614039	160498	4243	0
Nicola Clerici europee 2019 M5S	Nicola Clerici	2340174086227422	Facebook	0_50	0 - 50	19	1	609079	136573	1875	0
Virginia Puzzolo	Virginia Puzzolo	1950051888380307	Facebook	0_50	0 - 50	45	1	609053	150529	4441	0
Donato Forcillo - candidato Parlamento Europeo M5S - Sardegna/Sicilia	Donato Forcillo	348043952450383	Facebook	0_50	0 - 50	46	1	608055	144548	4539	0
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	0_50	0 - 50	109	1	604005	145545	10757	0
Lina Novelli Elezioni Europee 2019	Stefano Stefanoni 	525398527864941	Facebook	0_50	0 - 50	4	1	603112	220312	394	0
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	0_50	0 - 50	29	1	603087	153520	2862	0
PSOE		189318235003	Facebook	0_50	0 - 50	11	1	598121	149533	1085	0
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	0_50	0 - 50	60	1	596078	143551	5921	0
Nicola Danti	Nicola Danti	241424056063716	Facebook	0_50	0 - 50	24	1	595117	139564	2368	0
Marea Atlántica	Marea Atlántica	836117153066747	Facebook	0_50	0 - 50	18	1	594126	127601	1776	0
