gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	EE	Estonia	2188	521	9598695	3465901	52910	6718
m	male	EE	Estonia	2034	511	7708117	2703186	43754	5554
u	unknown	EE	Estonia	1894	481	76584	28259	419	64
