advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rm3	Last 3 months	1660	1	252498339	112855999	1288819	324339
Podemos	Unidas Podemos	269212336568846	Facebook	rm3	Last 3 months	333	1	105271666	47099000	623566	162199
Ciudadanos	Ciudadanos	74078667754	Facebook	rm3	Last 3 months	6207	1	90945793	27825999	882993	68300
Partido Popular	Partido Popular	72249031214	Facebook	rm3	Last 3 months	3644	1	81745355	28176999	586556	61100
Kialo		729627343834501	Facebook	rm3	Last 3 months	650	1	56796349	21817000	312136	71416
SPD	SPD	47930567748	Facebook	rm3	Last 3 months	9422	1	55140577	15772999	1160277	60900
COALICION CANARIA		AR489541609348661248	Google	rm3	Last 3 months	4731	1	54240000	769999	236549	0
European Greens		141366725876424	Facebook	rm3	Last 3 months	239	1	49422428	21796833	287945	72900
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rm3	Last 3 months	239	1	48450760	21709000	117146	26452
sp.a	sp.a	57253967150	Facebook	rm3	Last 3 months	447	1	45508552	18315999	216052	47000
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rm3	Last 3 months	101	1	43422899	19810000	105535	30045
AMERISOFT SRL		AR573801583431647232	Google	rm3	Last 3 months	172	1	41140000	4059999	8600	0
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	rm3	Last 3 months	173	1	39620000	3930000	8649	0
People's Vote UK	People's Vote	748608695327755	Facebook	rm3	Last 3 months	988	1	39354303	14500000	510369	106808
CDU	CDU	78502295414	Facebook	rm3	Last 3 months	3170	1	38647830	9275000	347030	8300
FDP	FDP	21289227249	Facebook	rm3	Last 3 months	2502	1	35818497	10944000	312598	17599
Britain's Future	Britain's Future	1625300137516491	Facebook	rm3	Last 3 months	2324	1	32169403	9394802	454766	61109
România în primul rând	Future Innovation	770704223323599	Facebook	rm3	Last 3 months	95	1	31874904	13976000	32672	8194
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rm3	Last 3 months	133	1	31387866	13073000	106467	28899
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rm3	Last 3 months	76	1	29775923	13698000	220424	54799
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rm3	Last 3 months	396	1	29429603	12094000	140403	26499
European Commission		107898832590939	Facebook	rm3	Last 3 months	88	1	29086911	13357000	116011	29600
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rm3	Last 3 months	67	1	28710932	13502000	60419	26981
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rm3	Last 3 months	144	1	27615855	11810000	44743	11597
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rm3	Last 3 months	111	1	26318889	11455000	233188	54700
