gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	BE	Belgium	9183	1881	105920184	40349061	702434	115591
m	male	BE	Belgium	8954	1826	121343562	46021836	837634	140615
u	unknown	BE	Belgium	7723	1719	1061296	392450	7516	1173
