region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
alytus_county	Alytus County	LT	Lithuania	1534	346	221667	68155	621	42
kaunas_county	Kaunas County	LT	Lithuania	2173	520	1768232	609063	8445	731
klaipeda_county	Klaipėda County	LT	Lithuania	1919	445	918658	266987	4097	222
marijampole_county	Marijampolė County	LT	Lithuania	1523	345	204522	89011	594	42
panevezys_county	Panevėžys County	LT	Lithuania	1665	388	321102	110153	910	102
taurage_county	Tauragė County	LT	Lithuania	1405	315	70984	28586	284	21
telsiai_county	Telšiai County	LT	Lithuania	1528	359	160354	62513	711	53
utena_county	Utena County	LT	Lithuania	1511	344	221719	59365	664	24
vilnius_county	Vilnius County	LT	Lithuania	2432	584	5087527	1591204	23459	1855
siauliai_county	Šiauliai County	LT	Lithuania	1771	425	527963	202470	2969	202
