advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	m18_24	male (18-24)	MT	Malta	14	1	301146	126576	2549	613
Alfred Sant	Alfred Sant	537789116260209	Facebook	m18_24	male (18-24)	MT	Malta	28	1	156295	61073	556	113
David Casa	David Casa	193035580892638	Facebook	m18_24	male (18-24)	MT	Malta	22	1	128028	44746	540	79
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	m18_24	male (18-24)	MT	Malta	33	1	117026	25330	312	0
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	m18_24	male (18-24)	MT	Malta	76	1	96739	21471	876	0
Joseph Muscat	Partit Laburista	63887949740	Facebook	m18_24	male (18-24)	MT	Malta	6	1	96434	41602	836	156
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	m18_24	male (18-24)	MT	Malta	12	1	83963	33440	316	51
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	m18_24	male (18-24)	MT	Malta	22	1	67273	19848	342	20
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	m18_24	male (18-24)	MT	Malta	59	1	61697	15255	484	7
European Parliament	European Parliament	178362315106	Facebook	m18_24	male (18-24)	MT	Malta	15	1	49580	20432	247	33
David Stellini	David Stellini	1911257335785088	Facebook	m18_24	male (18-24)	MT	Malta	7	1	48385	20092	281	52
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	m18_24	male (18-24)	MT	Malta	10	1	44958	9302	98	0
European Commission	European Commission	107898832590939	Facebook	m18_24	male (18-24)	MT	Malta	21	1	33155	16001	108	23
Ian Borg	Ian Borg	151496594943131	Facebook	m18_24	male (18-24)	MT	Malta	8	1	32884	10536	54	0
Roberta Metsola	Roberta Metsola	406824526101449	Facebook	m18_24	male (18-24)	MT	Malta	24	1	31116	8189	172	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	m18_24	male (18-24)	MT	Malta	23	1	30035	12388	224	11
Live Communications for MEP Elections May 2019	Stephen Florian	962042630582450	Facebook	m18_24	male (18-24)	MT	Malta	14	1	29939	8042	153	0
Josef Caruana	Josef Caruana	166617437361908	Facebook	m18_24	male (18-24)	MT	Malta	7	1	29777	9589	97	11
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	m18_24	male (18-24)	MT	Malta	5	1	28766	6384	108	0
Lovin Malta	Lovin Malta	1700937210129433	Facebook	m18_24	male (18-24)	MT	Malta	5	1	28341	8738	231	46
Ralph Puli: Kap tal-Kunsilliera PN f'Hal Qormi	Ralph Puli	312887412236411	Facebook	m18_24	male (18-24)	MT	Malta	27	1	27876	5574	349	15
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	m18_24	male (18-24)	MT	Malta	6	1	23808	5853	130	8
European Greens	European Greens	141366725876424	Facebook	m18_24	male (18-24)	MT	Malta	4	1	23095	8490	164	32
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	m18_24	male (18-24)	MT	Malta	12	1	19787	5429	96	0
European Parliament Office in Malta	European Parliament Office in Malta	116353271736965	Facebook	m18_24	male (18-24)	MT	Malta	5	1	19233	4137	58	0
