country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
RO	Romania	13_17	13-17	870	265	3949854	1553918	6963	1104
RO	Romania	18_24	18-24	5162	1159	51217403	21978237	93396	20623
RO	Romania	25_34	25-34	5691	1258	58023629	24684951	122302	27255
RO	Romania	35_44	35-44	5682	1246	57085759	23953167	119722	26481
RO	Romania	45_54	45-54	5560	1202	59959513	24847186	133852	29599
RO	Romania	55_64	55-64	4956	1127	46675217	18857965	103771	22193
RO	Romania	65_	65+	4137	994	22636441	9051067	51817	11021
