advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Conservatives	The Conservative Party	8807334278	Facebook	d051	2019-02-20	54	1	7219946	3353000	48423	9373
Britain's Future	Britain's Future	1625300137516491	Facebook	d051	2019-02-20	359	1	1156945	348934	12787	3411
People's Vote UK	People's Vote	748608695327755	Facebook	d051	2019-02-20	24	1	540685	215062	6656	1455
Vlaams Belang	Vlaams Belang	56605856504	Facebook	d051	2019-02-20	1	1	499999	200000	4999	1000
Best For Britain	Best for Britain	1863944713844924	Facebook	d051	2019-02-20	93	1	363563	157789	4633	883
European Commission		107898832590939	Facebook	d051	2019-02-20	1	1	333333	166666	1666	333
We are the 52%	We are the 52%	466744973727718	Facebook	d051	2019-02-20	12	1	280531	112463	983	218
38 Degrees	38 Degrees	200006375787	Facebook	d051	2019-02-20	29	1	214279	85409	936	168
Médecins du Monde France		265420476920	Facebook	d051	2019-02-20	5	1	204995	41000	1295	200
SP	SP	128393027527	Facebook	d051	2019-02-20	1	1	199999	100000	499	100
Our Future, Our Choice	Our Future, Our Choice	1777176712575796	Facebook	d051	2019-02-20	14	1	180828	40416	544	0
Les Congolais Debout		1405739032827831	Facebook	d051	2019-02-20	1	1	166666	66666	38	0
Plan International Sverige		382243262003	Facebook	d051	2019-02-20	31	1	161937	66459	342	140
The Labour Party	The Labour Party	25749647410	Facebook	d051	2019-02-20	33	1	151967	28000	3780	0
EU Watch	EU Watch	136146920436020	Facebook	d051	2019-02-20	10	1	132617	26523	324	0
Unis pour les Droits Humains		1642871805813802	Facebook	d051	2019-02-20	4	1	113094	36904	86	0
Of Fathers and Sons		568872616777229	Facebook	d051	2019-02-20	10	1	101426	24571	243	14
Polska Fundacja im. Roberta Schumana	Polska Fundacja im. Roberta Schumana	150617698324166	Facebook	d051	2019-02-20	9	1	74998	22500	130	26
5Pillars	5 Pillars	490858150969676	Facebook	d051	2019-02-20	3	1	69997	20000	806	115
Homaly Gift		372226786888864	Facebook	d051	2019-02-20	3	1	69997	20000	264	0
Unblock the Embankment	Unblock The Embankment	296306887805496	Facebook	d051	2019-02-20	1	1	66666	33333	385	192
Deutschland3000		1672408719723194	Facebook	d051	2019-02-20	1	1	62499	25000	62	12
Comité Justice & Libertés Pour Tous - CJL		223006651523189	Facebook	d051	2019-02-20	1	1	55555	22222	11	0
Primavera Sound	Influence Digital Ltd	156656398155	Facebook	d051	2019-02-20	4	1	54164	26833	440	38
Pirkko Vihko		2384976475054673	Facebook	d051	2019-02-20	1	1	49999	10000	499	100
