advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d082	2019-03-23	408	1	4146664	1749061	21678	4838
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	d082	2019-03-23	104	1	1075879	106893	241	0
Kialo		729627343834501	Facebook	d082	2019-03-23	4	1	710996	305000	5515	1335
Britain's Future	Britain's Future	1625300137516491	Facebook	d082	2019-03-23	179	1	594329	160833	7737	867
SPD	SPD	47930567748	Facebook	d082	2019-03-23	52	1	581948	169000	7948	700
Progresívne Slovensko		AR114793686864232448	Google	d082	2019-03-23	15	1	390000	35000	375	0
Sign for my Future	Sign for my Future	1345513882259768	Facebook	d082	2019-03-23	10	1	388332	175000	2232	641
Sosialidemokraatit SDP		108945982480217	Facebook	d082	2019-03-23	43	1	385575	171347	2262	631
Andy Street	The Conservative Party	625464517632792	Facebook	d082	2019-03-23	187	1	348118	109062	4599	258
Vattenfall Sverige		608975645850217	Facebook	d082	2019-03-23	24	1	320369	146666	3910	1121
European Commission		107898832590939	Facebook	d082	2019-03-23	16	1	317136	147580	1193	295
Partido Popular Regional De Canarias		AR288284801977286656	Google	d082	2019-03-23	52	1	306568	28333	220	0
We are the 52%	We are the 52%	466744973727718	Facebook	d082	2019-03-23	12	1	297666	119534	1206	192
Ministère de l'Intérieur		103146727990	Facebook	d082	2019-03-23	39	1	280644	118823	1374	311
Bonduelle		110785155610768	Facebook	d082	2019-03-23	10	1	256663	103333	730	99
Fine Gael	Fine Gael	264172043210	Facebook	d082	2019-03-23	1	1	249999	100000	499	250
28 minutes		311595228873763	Facebook	d082	2019-03-23	2	1	233332	99999	332	66
Roberto Rosso	Roberto Rosso	1735684256653359	Facebook	d082	2019-03-23	3	1	209997	102000	1017	200
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d082	2019-03-23	169	1	203746	61337	3029	595
The Labour Party	The Labour Party	25749647410	Facebook	d082	2019-03-23	10	1	203330	68666	2368	443
Best For Britain	Best for Britain	1863944713844924	Facebook	d082	2019-03-23	25	1	199868	96033	1847	441
Comité Justice & Libertés Pour Tous - CJL		223006651523189	Facebook	d082	2019-03-23	2	1	187499	87500	74	12
European Greens		141366725876424	Facebook	d082	2019-03-23	10	1	182514	77485	1703	337
Le 1		850828794934579	Facebook	d082	2019-03-23	15	1	181746	76500	431	20
Bundesregierung		768905426534529	Facebook	d082	2019-03-23	1	1	166666	66666	1666	333
