advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
COALICION CANARIA		AR489541609348661248	Google	d131	2019-05-11	811	1	2965833	17500	14041	0
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d131	2019-05-11	79	1	2946982	1293969	4976	1076
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	d131	2019-05-11	32	1	2442321	1024333	3121	486
România în primul rând	Future Innovation	770704223323599	Facebook	d131	2019-05-11	43	1	2418230	1053311	2396	601
mmb media agentur d.o.o.		AR524572049809604608	Google	d131	2019-05-11	373	1	2234999	96666	6825	0
European Greens		141366725876424	Facebook	d131	2019-05-11	42	1	2009858	907093	12813	3370
Mediabrands Digital OÜ		AR530356305605427200	Google	d131	2019-05-11	335	1	1955738	153095	2889	0
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	d131	2019-05-11	1373	1	1837274	44425	7187	0
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	d131	2019-05-11	346	1	1792915	725321	8818	1622
sp.a	sp.a	57253967150	Facebook	d131	2019-05-11	201	1	1632157	632620	8115	1628
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d131	2019-05-11	101	1	1619487	692379	6516	2304
Parlement européen en France	Parlement européen en France	279757933824	Facebook	d131	2019-05-11	72	1	1617769	705000	9047	2211
Vlaams Belang	Vlaams Belang	56605856504	Facebook	d131	2019-05-11	7	1	1527771	733888	13132	5927
FDP	FDP	21289227249	Facebook	d131	2019-05-11	1216	1	1519306	460388	16946	828
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d131	2019-05-11	17	1	1442956	684143	2896	1261
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	d131	2019-05-11	3	1	1338331	667666	1573	310
CDU Christlich Demokratische Union		AR68737343799951360	Google	d131	2019-05-11	358	1	1336250	0	6681	0
SPÖ	SPÖ	77393060080	Facebook	d131	2019-05-11	543	1	1321086	465928	10921	1888
Sloboda a Solidarita		AR242125929453715456	Google	d131	2019-05-11	132	1	1299166	83333	2745	0
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	d131	2019-05-11	6	1	1261910	608014	6654	1410
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	d131	2019-05-11	237	1	1247175	424067	8637	1802
Fidesz	Fidesz	9844779306	Facebook	d131	2019-05-11	13	1	1174993	555000	3869	1934
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	d131	2019-05-11	18	1	1100218	514209	8241	2551
AMERISOFT SRL		AR573801583431647232	Google	d131	2019-05-11	32	1	1077136	107713	150	0
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d131	2019-05-11	744	1	1072006	333495	15068	2215
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	d131	2019-05-11	40	1	1038088	458967	1971	529
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d131	2019-05-11	133	1	992690	333625	2640	351
KKW Koalicja Europejska PO PSL SLD .N Zieloni		AR206097132434751488	Google	d131	2019-05-11	16	1	950000	94000	160	0
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	d131	2019-05-11	56	1	911504	347892	1724	539
Open Vld	Open Vld	53668151866	Facebook	d131	2019-05-11	181	1	901919	360184	5568	1347
HLAS		AR312619193323225088	Google	d131	2019-05-11	265	1	899402	10000	4047	0
Claudia Gamon	NEOS	447992848717452	Facebook	d131	2019-05-11	22	1	841978	234000	5478	1100
Partito Democratico	Partito Democratico	77034286895	Facebook	d131	2019-05-11	78	1	828975	364298	2675	543
European Parliament		178362315106	Facebook	d131	2019-05-11	16	1	817205	345833	3180	991
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	d131	2019-05-11	28	1	795785	325506	566	175
