day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d127	2019-05-07	SK	Slovakia	1561	101	1972912	632196	20122	925
d126	2019-05-06	SK	Slovakia	1607	110	2438513	757687	22199	1121
d125	2019-05-05	SK	Slovakia	1659	118	2900187	893521	24053	1450
d124	2019-05-04	SK	Slovakia	1608	121	3465348	1200380	24250	1917
d123	2019-05-03	SK	Slovakia	1697	133	3732650	1282763	30303	1892
d122	2019-05-02	SK	Slovakia	1681	133	3798950	1321110	30032	1933
d121	2019-05-01	SK	Slovakia	1728	132	3559390	1249157	25200	1916
d120	2019-04-30	SK	Slovakia	1941	135	3396375	1116801	26531	1879
d119	2019-04-29	SK	Slovakia	1937	132	4346843	1461866	29828	2370
d118	2019-04-28	SK	Slovakia	1811	127	3016749	1074482	22624	2126
d117	2019-04-27	SK	Slovakia	1803	128	2882994	1018074	22166	2018
d116	2019-04-26	SK	Slovakia	1592	134	2638999	948368	21005	2028
d115	2019-04-25	SK	Slovakia	810	135	1717973	549082	11297	1173
d114	2019-04-24	SK	Slovakia	721	126	993684	316725	7171	615
d113	2019-04-23	SK	Slovakia	606	128	1051136	334373	5089	575
d112	2019-04-22	SK	Slovakia	565	125	787299	235441	5391	416
d111	2019-04-21	SK	Slovakia	578	127	857387	288179	4484	510
d110	2019-04-20	SK	Slovakia	561	130	862872	288597	4764	534
d109	2019-04-19	SK	Slovakia	591	144	1100238	343084	5773	522
d108	2019-04-18	SK	Slovakia	587	146	866113	274769	5450	458
d107	2019-04-17	SK	Slovakia	525	139	630878	217362	3466	364
d106	2019-04-16	SK	Slovakia	532	149	626048	212337	3219	358
d105	2019-04-15	SK	Slovakia	570	153	514220	179306	2831	328
d104	2019-04-14	SK	Slovakia	524	156	406035	141275	2192	169
d103	2019-04-13	SK	Slovakia	504	161	488945	159401	2210	167
d102	2019-04-12	SK	Slovakia	552	173	672191	231245	3193	215
d101	2019-04-11	SK	Slovakia	522	176	762251	277080	3480	200
d100	2019-04-10	SK	Slovakia	495	179	517014	152402	2640	146
d099	2019-04-09	SK	Slovakia	490	184	476833	142881	2595	197
d098	2019-04-08	SK	Slovakia	482	187	587430	170963	3441	278
