impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
100k_200k	100k - 200k	AT	Austria	Harald Vilimsky		547597092025909	Facebook	29	1	5799818	2899923	70467	17999
100k_200k	100k - 200k	AT	Austria	SPÖ	SPÖ	77393060080	Facebook	16	1	3199418	1599716	12481	5199
100k_200k	100k - 200k	AT	Austria	HC Strache	FPÖ	74865038590	Facebook	13	1	2599982	1299997	19986	6699
100k_200k	100k - 200k	AT	Austria	Claudia Gamon	NEOS	447992848717452	Facebook	7	1	1399993	700000	4493	1500
100k_200k	100k - 200k	AT	Austria	kontrast.at	kontrast.at	1079650008770485	Facebook	6	1	1199992	599999	5993	2999
100k_200k	100k - 200k	AT	Austria	Europäisches Parlament Österreich		124468054313069	Facebook	5	1	999983	499994	4494	2099
100k_200k	100k - 200k	AT	Austria	Johann Gudenus		104145976305577	Facebook	4	1	799995	399999	2495	799
100k_200k	100k - 200k	AT	Austria	European Parliament		178362315106	Facebook	14	1	600887	300445	5998	1200
100k_200k	100k - 200k	AT	Austria	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	3	1	599997	299999	1097	200
100k_200k	100k - 200k	AT	Austria	Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	3	1	599997	300000	1997	700
100k_200k	100k - 200k	AT	Austria	Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	3	1	599997	300000	1997	700
100k_200k	100k - 200k	AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	3	1	599996	299999	2996	1499
100k_200k	100k - 200k	AT	Austria	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	3	1	599987	299995	1496	299
100k_200k	100k - 200k	AT	Austria	SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	2	1	399998	200000	1498	600
100k_200k	100k - 200k	AT	Austria	Kialo		729627343834501	Facebook	38	1	266021	133011	1433	583
100k_200k	100k - 200k	AT	Austria	Klang der Solidarität		385076005313967	Facebook	9	1	219102	109551	412	104
100k_200k	100k - 200k	AT	Austria	Sarah Wiener	Die Grünen	970529566390833	Facebook	1	1	199999	100000	499	100
100k_200k	100k - 200k	AT	Austria	Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	1	1	199999	100000	4998	1000
100k_200k	100k - 200k	AT	Austria	Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	1	1	199999	100000	999	500
100k_200k	100k - 200k	AT	Austria	Stadt Wien	Stadt Wien	110971788921077	Facebook	1	1	199999	100000	499	100
100k_200k	100k - 200k	AT	Austria	Freiheitliche Arbeitnehmer Oberösterreich	Freiheitliche Arbeitnehmer Oberösterreich	346842098763288	Facebook	1	1	199999	100000	999	500
100k_200k	100k - 200k	AT	Austria	Zalando		451619258340545	Facebook	1	1	199999	100000	999	500
100k_200k	100k - 200k	AT	Austria	Plan International Österreich		115130990779	Facebook	1	1	199999	100000	999	500
100k_200k	100k - 200k	AT	Austria	Team Kurz		1446536545429987	Facebook	1	1	199999	100000	499	99
100k_200k	100k - 200k	AT	Austria	Die Grünen	Die Grünen	21759893033	Facebook	1	1	199998	99999	4998	999
100k_200k	100k - 200k	AT	Austria	European Greens	European Greens	141366725876424	Facebook	4	1	102427	51214	1570	388
100k_200k	100k - 200k	AT	Austria	Politaia.org		617383885287512	Facebook	2	1	84720	42360	211	42
100k_200k	100k - 200k	AT	Austria	Tropen Verlag		156005111145974	Facebook	1	1	74918	37459	186	37
100k_200k	100k - 200k	AT	Austria	Biovegan		352506818255660	Facebook	1	1	72382	36191	180	36
100k_200k	100k - 200k	AT	Austria	eToro		105255116217636	Facebook	3	1	61408	30704	1366	273
100k_200k	100k - 200k	AT	Austria	FXCM Deutschland		135468543147955	Facebook	1	1	55569	27784	1236	247
100k_200k	100k - 200k	AT	Austria	TIDAL		898781006883472	Facebook	1	1	38578	19289	96	19
100k_200k	100k - 200k	AT	Austria	Kommando - International Special Operations Magazine		129571753756828	Facebook	1	1	28448	14224	70	14
100k_200k	100k - 200k	AT	Austria	Holzkern		550085078491459	Facebook	1	1	25536	12768	127	63
100k_200k	100k - 200k	AT	Austria	Luchterhand Literaturverlag		341410458159	Facebook	1	1	24039	12019	120	60
100k_200k	100k - 200k	AT	Austria	Jürgen Todenhöfer		12084075837	Facebook	1	1	18564	9282	464	92
100k_200k	100k - 200k	AT	Austria	aio		466985563669445	Facebook	1	1	16186	8093	40	8
100k_200k	100k - 200k	AT	Austria	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	11	1	13803	6901	41	12
100k_200k	100k - 200k	AT	Austria	Game of Sultans		185311195624361	Facebook	2	1	9861	4930	219	43
100k_200k	100k - 200k	AT	Austria	MBRC		1853495178284518	Facebook	1	1	9299	4650	23	4
100k_200k	100k - 200k	AT	Austria	Pela Case		119283008140727	Facebook	2	1	7857	3928	13	2
100k_200k	100k - 200k	AT	Austria	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	7	1	7658	3829	30	13
100k_200k	100k - 200k	AT	Austria	DRH Lindersvold		512374155442078	Facebook	1	1	7251	3626	24	4
100k_200k	100k - 200k	AT	Austria	Pamura		2202939006594824	Facebook	1	1	5938	2969	14	2
100k_200k	100k - 200k	AT	Austria	Humble Household		1746853745395190	Facebook	4	1	5657	2828	81	17
100k_200k	100k - 200k	AT	Austria	Less Saves The Planet		222697015050981	Facebook	1	1	4075	2037	10	2
100k_200k	100k - 200k	AT	Austria	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	3	1	3388	1694	16	8
100k_200k	100k - 200k	AT	Austria	Feminist Apparel		147698828729567	Facebook	1	1	3266	1633	14	7
100k_200k	100k - 200k	AT	Austria	The Palestine Institute for Public Diplomacy		158233651450504	Facebook	2	1	2832	1416	6	1
100k_200k	100k - 200k	AT	Austria	Web Summit		294067420659309	Facebook	1	1	2624	1312	65	13
100k_200k	100k - 200k	AT	Austria	Ibiza Farm		1629229957352206	Facebook	1	1	2517	1258	1	0
100k_200k	100k - 200k	AT	Austria	European Youth Event		919232861444360	Facebook	2	1	2244	1122	5	1
100k_200k	100k - 200k	AT	Austria	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	10	1	2138	1069	4	0
100k_200k	100k - 200k	AT	Austria	Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	1	1	2052	1026	10	5
