audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	AT	Austria	7937	1176	18591142	6582770	165983	25101
m18_24	male (18-24)	AT	Austria	7397	1064	15287385	5322973	129791	17715
f18_24	female (18-24)	AT	Austria	7487	1085	12493954	4442009	99329	12170
f25_34	female (25-34)	AT	Austria	8139	1198	12165273	4388197	111481	15755
m35_44	male (35-44)	AT	Austria	7687	1136	11252516	3915270	108037	16239
m45_54	male (45-54)	AT	Austria	7312	1100	8411533	2800142	87848	11747
f35_44	female (35-44)	AT	Austria	7929	1165	7894901	2746659	81494	11387
f45_54	female (45-54)	AT	Austria	7573	1122	6749027	2235858	74947	9286
m55_64	male (55-64)	AT	Austria	6506	1026	5289952	1696855	59182	6925
f55_64	female (55-64)	AT	Austria	6746	1038	5117066	1643214	60403	6723
m65_	male (65+)	AT	Austria	5647	903	2950546	935589	34731	3953
f65_	female (65+)	AT	Austria	5736	911	2774432	882686	33110	3728
f13_17	female (13-17)	AT	Austria	3106	320	2567185	855851	20227	2256
m13_17	male (13-17)	AT	Austria	3276	318	2357420	769348	22763	2443
u25_34	unknown (25-34)	AT	Austria	5372	983	186682	65047	1691	234
u35_44	unknown (35-44)	AT	Austria	5344	967	166563	56966	1577	224
u45_54	unknown (45-54)	AT	Austria	4454	886	74690	24709	735	99
u18_24	unknown (18-24)	AT	Austria	3784	777	48735	16616	428	51
u65_	unknown (65+)	AT	Austria	3097	705	38500	12447	397	44
u55_64	unknown (55-64)	AT	Austria	3231	753	33997	10584	377	41
u13_17	unknown (13-17)	AT	Austria	993	214	9504	3122	86	9
