audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u18_24	unknown (18-24)	CY	Cyprus	European Parliament		178362315106	Facebook	13	1	579	240	2	0
u18_24	unknown (18-24)	CY	Cyprus	European Parliament Office in Cyprus		205478755729	Facebook	4	1	271	108	1	0
u18_24	unknown (18-24)	CY	Cyprus	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	15	1	222	92	0	0
u18_24	unknown (18-24)	CY	Cyprus	Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	27	1	211	44	0	0
u18_24	unknown (18-24)	CY	Cyprus	Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	17	1	191	73	0	0
u18_24	unknown (18-24)	CY	Cyprus	ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	29	1	185	53	1	0
u18_24	unknown (18-24)	CY	Cyprus	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	34	1	173	79	0	0
u18_24	unknown (18-24)	CY	Cyprus	European Greens	European Greens	141366725876424	Facebook	6	1	166	75	0	0
u18_24	unknown (18-24)	CY	Cyprus	Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	10	1	159	69	0	0
u18_24	unknown (18-24)	CY	Cyprus	γυρίζουμε		278308089460720	Facebook	5	1	106	45	0	0
u18_24	unknown (18-24)	CY	Cyprus	VoteWatch Europe		355087424564148	Facebook	5	1	97	41	0	0
u18_24	unknown (18-24)	CY	Cyprus	Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	8	1	91	20	0	0
u18_24	unknown (18-24)	CY	Cyprus	Kialo		729627343834501	Facebook	11	1	83	26	0	0
u18_24	unknown (18-24)	CY	Cyprus	Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	5	1	77	30	0	0
u18_24	unknown (18-24)	CY	Cyprus	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	4	1	72	30	0	0
u18_24	unknown (18-24)	CY	Cyprus	UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	7	1	72	34	0	0
u18_24	unknown (18-24)	CY	Cyprus	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	7	1	68	13	0	0
u18_24	unknown (18-24)	CY	Cyprus	AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	2	1	61	30	0	0
u18_24	unknown (18-24)	CY	Cyprus	Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	3	1	57	13	0	0
u18_24	unknown (18-24)	CY	Cyprus	Power Beach		484571345318227	Facebook	1	1	56	28	0	0
u18_24	unknown (18-24)	CY	Cyprus	Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	12	1	55	19	0	0
u18_24	unknown (18-24)	CY	Cyprus	EU Environment		305608429284	Facebook	2	1	45	21	0	0
u18_24	unknown (18-24)	CY	Cyprus	European Commission		107898832590939	Facebook	3	1	42	21	0	0
u18_24	unknown (18-24)	CY	Cyprus	Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	7	1	40	10	0	0
u18_24	unknown (18-24)	CY	Cyprus	Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	2	1	39	7	0	0
