audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u25_34	unknown (25-34)	CY	Cyprus	European Parliament		178362315106	Facebook	14	1	6426	2983	33	6
u25_34	unknown (25-34)	CY	Cyprus	ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	81	1	4693	1392	16	0
u25_34	unknown (25-34)	CY	Cyprus	Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	23	1	3805	1510	14	1
u25_34	unknown (25-34)	CY	Cyprus	European Parliament Office in Cyprus		205478755729	Facebook	5	1	2971	1461	14	2
u25_34	unknown (25-34)	CY	Cyprus	Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	56	1	2576	542	13	0
u25_34	unknown (25-34)	CY	Cyprus	Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	22	1	2436	837	9	0
u25_34	unknown (25-34)	CY	Cyprus	Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	20	1	1850	443	3	0
u25_34	unknown (25-34)	CY	Cyprus	Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	41	1	1327	306	9	0
u25_34	unknown (25-34)	CY	Cyprus	AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	6	1	1158	516	2	0
u25_34	unknown (25-34)	CY	Cyprus	Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	14	1	1078	252	4	0
u25_34	unknown (25-34)	CY	Cyprus	γυρίζουμε		278308089460720	Facebook	6	1	1078	467	7	1
u25_34	unknown (25-34)	CY	Cyprus	UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	7	1	1040	464	1	0
u25_34	unknown (25-34)	CY	Cyprus	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	22	1	973	212	4	0
u25_34	unknown (25-34)	CY	Cyprus	Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	14	1	955	200	3	0
u25_34	unknown (25-34)	CY	Cyprus	Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	9	1	916	270	2	0
u25_34	unknown (25-34)	CY	Cyprus	Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	11	1	803	164	2	0
u25_34	unknown (25-34)	CY	Cyprus	Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	26	1	789	182	3	0
u25_34	unknown (25-34)	CY	Cyprus	Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	32	1	762	192	4	0
u25_34	unknown (25-34)	CY	Cyprus	Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	17	1	723	207	1	0
u25_34	unknown (25-34)	CY	Cyprus	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	15	1	707	291	1	0
u25_34	unknown (25-34)	CY	Cyprus	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	5	1	695	295	5	1
u25_34	unknown (25-34)	CY	Cyprus	Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	12	1	634	142	2	0
u25_34	unknown (25-34)	CY	Cyprus	Παρατηρητήριο Τρίτης Ηλικίας Κύπρου		1788557328061678	Facebook	4	1	634	245	2	0
u25_34	unknown (25-34)	CY	Cyprus	yeniduzen		223172754383571	Facebook	2	1	630	126	1	0
u25_34	unknown (25-34)	CY	Cyprus	European Greens	European Greens	141366725876424	Facebook	6	1	535	235	2	0
u25_34	unknown (25-34)	CY	Cyprus	Power Beach		484571345318227	Facebook	1	1	419	209	0	0
u25_34	unknown (25-34)	CY	Cyprus	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	36	1	415	197	0	0
u25_34	unknown (25-34)	CY	Cyprus	Kialo		729627343834501	Facebook	11	1	351	118	0	0
u25_34	unknown (25-34)	CY	Cyprus	AB Bilgi Merkezi		583529045116711	Facebook	1	1	349	69	0	0
u25_34	unknown (25-34)	CY	Cyprus	Katerina Christophidou		131599480586562	Facebook	5	1	319	75	1	0
u25_34	unknown (25-34)	CY	Cyprus	CARDET		206470649447499	Facebook	1	1	314	62	0	0
u25_34	unknown (25-34)	CY	Cyprus	VICE Greece		187580104777775	Facebook	8	1	278	66	0	0
u25_34	unknown (25-34)	CY	Cyprus	VOIS Cyprus		571975636495930	Facebook	2	1	264	67	0	0
u25_34	unknown (25-34)	CY	Cyprus	Μαρία Παστελλά		408568246617951	Facebook	4	1	259	55	0	0
u25_34	unknown (25-34)	CY	Cyprus	Yiannos Lakkotrypis		750357328668972	Facebook	5	1	252	57	1	0
u25_34	unknown (25-34)	CY	Cyprus	Γυναικεία Οργάνωση Δημοκρατικού Κόμματος - ΓΟΔΗΚ		328991341036445	Facebook	4	1	241	66	1	0
u25_34	unknown (25-34)	CY	Cyprus	Union of Cypriots - Kıbrıslılar Birliği - Ένωσις Κυπρίων		2000341880290773	Facebook	6	1	240	56	0	0
u25_34	unknown (25-34)	CY	Cyprus	Nomadic State of Mind Cyprus		301558603282016	Facebook	1	1	240	48	0	0
u25_34	unknown (25-34)	CY	Cyprus	Συμμαχία Πολιτών	Anastasia Fella	470323203056530	Facebook	11	1	220	56	2	0
u25_34	unknown (25-34)	CY	Cyprus	Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	10	1	175	37	0	0
u25_34	unknown (25-34)	CY	Cyprus	Γραφείο Τύπου και Πληροφοριών - Press and Information Office		620027974738907	Facebook	2	1	175	50	0	0
u25_34	unknown (25-34)	CY	Cyprus	Hoxton Capital Management		353185345195139	Facebook	6	1	175	78	0	0
u25_34	unknown (25-34)	CY	Cyprus	Takis Hadjigeorgiou		610639632353466	Facebook	3	1	152	30	0	0
u25_34	unknown (25-34)	CY	Cyprus	Κίνημα Οικολόγων - Συνεργασία Πολιτών		406404342873724	Facebook	1	1	151	30	0	0
u25_34	unknown (25-34)	CY	Cyprus	StudentLife.com.cy	StudentLife.com.cy	219265161533109	Facebook	3	1	145	28	0	0
u25_34	unknown (25-34)	CY	Cyprus	Dr. Eleni Stavrou		822417261217421	Facebook	5	1	144	44	0	0
u25_34	unknown (25-34)	CY	Cyprus	European Commission		107898832590939	Facebook	3	1	144	72	0	0
u25_34	unknown (25-34)	CY	Cyprus	VoteWatch Europe		355087424564148	Facebook	5	1	127	53	0	0
u25_34	unknown (25-34)	CY	Cyprus	Ιακώβου Βάκης		332523037613071	Facebook	4	1	118	23	0	0
u25_34	unknown (25-34)	CY	Cyprus	LegacyFx		966644110116765	Facebook	3	1	110	55	0	0
u25_34	unknown (25-34)	CY	Cyprus	Cyprus Youth Council.Συμβούλιο Νεολαίας Κύπρου.Kıbrıs Gençlik Konseyi		452945224795346	Facebook	2	1	105	49	1	0
u25_34	unknown (25-34)	CY	Cyprus	Χάρης Αντωνίου/Εγγεγραμμένος Εκπαιδευτικός  Σχολικός Ψυχολόγος		1171523046211155	Facebook	3	1	98	9	5	0
u25_34	unknown (25-34)	CY	Cyprus	Μιχάλης Μηνά-Υποψήφιος Ευρωβουλευτής 2019-  Πρόεδρος Κόμμα Δικαιοσύνης		1405721126369385	Facebook	5	1	94	43	1	0
u25_34	unknown (25-34)	CY	Cyprus	Cyclamen Project		2243589379200521	Facebook	2	1	91	33	1	0
u25_34	unknown (25-34)	CY	Cyprus	Tiny Humans Etc		218868801931921	Facebook	1	1	86	17	0	0
u25_34	unknown (25-34)	CY	Cyprus	Guardian Weekly		64525551258	Facebook	7	1	85	32	0	0
u25_34	unknown (25-34)	CY	Cyprus	Ομάδα Ενημέρωσης		529197344248343	Facebook	6	1	78	31	1	0
u25_34	unknown (25-34)	CY	Cyprus	SIGG Cyprus		353280025136314	Facebook	2	1	77	35	1	0
u25_34	unknown (25-34)	CY	Cyprus	EU Environment		305608429284	Facebook	2	1	70	33	0	0
u25_34	unknown (25-34)	CY	Cyprus	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	38	1	69	29	0	0
u25_34	unknown (25-34)	CY	Cyprus	Friends of the Earth Cyprus - Φίλοι της Γης Κύπρου		782825568407464	Facebook	1	1	69	34	0	0
u25_34	unknown (25-34)	CY	Cyprus	Europe Together		140105536131109	Facebook	1	1	62	31	0	0
u25_34	unknown (25-34)	CY	Cyprus	Leyla Hüseyin Kıralp		405321523588438	Facebook	5	1	60	12	0	0
u25_34	unknown (25-34)	CY	Cyprus	Ανεξάρτητη Φοιτητική ΕΠΑΛΞΗ Πανεπιστημίου Κύπρου		579252218763659	Facebook	1	1	60	30	0	0
u25_34	unknown (25-34)	CY	Cyprus	Αντιγόνη Παπαδοπούλου - Η φωνή του ενεργού πολίτη		243308565736627	Facebook	1	1	58	11	0	0
u25_34	unknown (25-34)	CY	Cyprus	Council of the European Union		147547541961576	Facebook	4	1	56	26	0	0
u25_34	unknown (25-34)	CY	Cyprus	Neoklis Sylikiotis		746047275453494	Facebook	2	1	56	28	0	0
u25_34	unknown (25-34)	CY	Cyprus	European Youth Event		919232861444360	Facebook	4	1	55	22	0	0
u25_34	unknown (25-34)	CY	Cyprus	MasterClass		687589164666184	Facebook	3	1	51	25	0	0
u25_34	unknown (25-34)	CY	Cyprus	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	8	1	47	17	0	0
u25_34	unknown (25-34)	CY	Cyprus	Kleopatra Sidiropoulou Υποψήφια Ευρωεκλογών με το Ποτάμι		272999270266817	Facebook	7	1	44	20	0	0
u25_34	unknown (25-34)	CY	Cyprus	MERES		827935380662777	Facebook	1	1	44	8	0	0
u25_34	unknown (25-34)	CY	Cyprus	Ιακώβου Βάκης		250160905888958	Facebook	2	1	40	8	0	0
u25_34	unknown (25-34)	CY	Cyprus	Adore Nature Cyprus		1849286755152187	Facebook	1	1	39	7	0	0
u25_34	unknown (25-34)	CY	Cyprus	Create.Refresh	Create.Refresh	1736881926615141	Facebook	4	1	37	16	0	0
u25_34	unknown (25-34)	CY	Cyprus	Green Future		2010155732574284	Facebook	2	1	36	11	0	0
u25_34	unknown (25-34)	CY	Cyprus	The Good Lobby		1420129598280317	Facebook	7	1	31	10	0	0
u25_34	unknown (25-34)	CY	Cyprus	EPP Group in the European Parliament		291699857688	Facebook	2	1	27	10	0	0
u25_34	unknown (25-34)	CY	Cyprus	European Youth		130456876990360	Facebook	3	1	25	12	0	0
u25_34	unknown (25-34)	CY	Cyprus	İNAX Medya		2198024653747919	Facebook	1	1	24	4	0	0
u25_34	unknown (25-34)	CY	Cyprus	Νεολαία Δημοκρατικού Κόμματος - ΝΕΔΗΚ Λάρνακας		1152027201616934	Facebook	1	1	24	12	0	0
u25_34	unknown (25-34)	CY	Cyprus	Cecilia Malmström		258966159416	Facebook	1	1	23	9	0	0
u25_34	unknown (25-34)	CY	Cyprus	European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	6	1	23	10	0	0
u25_34	unknown (25-34)	CY	Cyprus	Ομολατρεία		294836014540901	Facebook	3	1	23	5	0	0
u25_34	unknown (25-34)	CY	Cyprus	Success Resources		550751965021284	Facebook	1	1	23	4	0	0
u25_34	unknown (25-34)	CY	Cyprus	RPN.com.cy		1683625705013522	Facebook	2	1	22	4	0	0
u25_34	unknown (25-34)	CY	Cyprus	We Amplify		186008238755917	Facebook	4	1	18	3	0	0
u25_34	unknown (25-34)	CY	Cyprus	CityChannel		2074154366187575	Facebook	1	1	18	9	0	0
u25_34	unknown (25-34)	CY	Cyprus	Όθων Καίσαρης- Υποψήφιος Ευρωβουλευτής, "Το Ποτάμι"		239548219564033	Facebook	3	1	16	8	0	0
u25_34	unknown (25-34)	CY	Cyprus	MmosWorld		1262271977168621	Facebook	1	1	16	8	0	0
u25_34	unknown (25-34)	CY	Cyprus	Kdk Magazine		120770278464488	Facebook	1	1	14	2	0	0
u25_34	unknown (25-34)	CY	Cyprus	KPKD Otello Çok Sesli Korosu		1552646048303049	Facebook	1	1	14	2	0	0
u25_34	unknown (25-34)	CY	Cyprus	Soviet Visuals		1160495674016675	Facebook	20	1	13	2	0	0
u25_34	unknown (25-34)	CY	Cyprus	Europeana.eu		10261403667	Facebook	1	1	13	6	0	0
u25_34	unknown (25-34)	CY	Cyprus	Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	8	1	12	5	0	0
u25_34	unknown (25-34)	CY	Cyprus	Arte		656089814494677	Facebook	3	1	11	2	0	0
u25_34	unknown (25-34)	CY	Cyprus	Τομέας Κοινωνικής Πολιτικής Δημοκρατικού Κόμματος		420675871612712	Facebook	1	1	10	2	0	0
u25_34	unknown (25-34)	CY	Cyprus	Stichting Syrische Vrijwilligers Nederland - SYVNL		537188923095240	Facebook	1	1	10	2	0	0
u25_34	unknown (25-34)	CY	Cyprus	Krypto Security Cyprus		604503129572525	Facebook	1	1	9	4	0	0
u25_34	unknown (25-34)	CY	Cyprus	ETUC		129041250601685	Facebook	1	1	8	4	0	0
u25_34	unknown (25-34)	CY	Cyprus	Δήμος Κερύνειας - Kyrenia Municipality		372748876431651	Facebook	1	1	8	1	0	0
u25_34	unknown (25-34)	CY	Cyprus	Tuunes		992176580926495	Facebook	5	1	7	1	0	0
u25_34	unknown (25-34)	CY	Cyprus	Mezzo Coffee		938579022972376	Facebook	1	1	7	1	0	0
u25_34	unknown (25-34)	CY	Cyprus	Voice Of The Island - TR		846785392333726	Facebook	1	1	6	1	0	0
u25_34	unknown (25-34)	CY	Cyprus	eToro		193863317737	Facebook	15	1	6	2	0	0
u25_34	unknown (25-34)	CY	Cyprus	World Food Programme		28312410177	Facebook	1	1	6	1	0	0
u25_34	unknown (25-34)	CY	Cyprus	LGBTstyle		839131319627314	Facebook	22	1	5	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	Give A Vote		2186129244970085	Facebook	1	1	5	2	0	0
u25_34	unknown (25-34)	CY	Cyprus	BPW Cyprus		1113003065376973	Facebook	1	1	5	1	0	0
u25_34	unknown (25-34)	CY	Cyprus	Dean Graziosi		17457692073	Facebook	1	1	5	2	0	0
u25_34	unknown (25-34)	CY	Cyprus	Awareness of Cyprus		731667146982325	Facebook	2	1	4	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	Παρατηρητήριο  Ισότητας  Κύπρου		381640725588880	Facebook	1	1	4	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	EU Gateway Business Avenues		1878683232394649	Facebook	1	1	4	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	Centre of Excellence		761616163858631	Facebook	5	1	4	1	0	0
u25_34	unknown (25-34)	CY	Cyprus	苏富比塞浦路斯国际房产		2166019480350598	Facebook	1	1	4	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	Larnaca Car Hire		440874323095076	Facebook	1	1	4	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	RZT Capital		1917364628557349	Facebook	1	1	4	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	ADF International		382186268590822	Facebook	2	1	4	1	0	0
u25_34	unknown (25-34)	CY	Cyprus	OTS Solicitors		940549775965601	Facebook	1	1	4	2	0	0
u25_34	unknown (25-34)	CY	Cyprus	Öğretmenler Kooperatifi		2304870229835059	Facebook	1	1	3	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	Mariya Zasadniy		151719942210163	Facebook	1	1	3	1	0	0
u25_34	unknown (25-34)	CY	Cyprus	Ο Καραγκιόζης Αλογόκριτος		295164867809730	Facebook	2	1	3	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	World Bank		153371894688575	Facebook	30	1	3	1	0	0
u25_34	unknown (25-34)	CY	Cyprus	Jorjetaime		339101866453240	Facebook	2	1	3	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	Stonewall		18933990398	Facebook	2	1	3	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	Ami Horowitz		42597808880	Facebook	2	1	3	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	Quotes		1881150392198555	Facebook	2	1	3	1	0	0
u25_34	unknown (25-34)	CY	Cyprus	Miapetra Kumpula-Natri		922311201130062	Facebook	1	1	2	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	2	1	2	1	0	0
u25_34	unknown (25-34)	CY	Cyprus	Veganuary		170911309781648	Facebook	8	1	2	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	United World İnternational		200522684002297	Facebook	1	1	2	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	ParaqinOfficial		420328302103021	Facebook	1	1	2	1	0	0
u25_34	unknown (25-34)	CY	Cyprus	Stephen Webster		237837336581	Facebook	2	1	2	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	Bloc Républicain nassirou bako-arifari		489196848282307	Facebook	1	1	2	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	Kiwi.com		334822256561481	Facebook	1	1	2	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	Positive Money Europe		454544301251419	Facebook	1	1	2	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	The British Journal of Photography	Ecotricity Group Limited	40055265495	Facebook	1	1	2	0	0	0
u25_34	unknown (25-34)	CY	Cyprus	Columbia University in the City of New York		102471088936	Facebook	2	1	2	0	0	0
