audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f18_24	female (18-24)	FI	Finland	5633	1088	13352375	4923717	112565	19268
f25_34	female (25-34)	FI	Finland	6318	1206	11070631	4030590	96318	16301
m25_34	male (25-34)	FI	Finland	5963	1164	9174793	3171260	91008	14196
m18_24	male (18-24)	FI	Finland	5328	1048	8999854	3243348	90955	15182
f35_44	female (35-44)	FI	Finland	6323	1199	8470317	3027751	79102	12811
m35_44	male (35-44)	FI	Finland	5942	1163	7109183	2422857	71828	10862
f45_54	female (45-54)	FI	Finland	5889	1160	6559617	2265470	65804	9417
f65_	female (65+)	FI	Finland	4752	1000	5645705	1741496	68215	7421
f55_64	female (55-64)	FI	Finland	5194	1093	5606767	1832261	62915	7247
m45_54	male (45-54)	FI	Finland	5554	1119	5498282	1831263	58439	7951
m55_64	male (55-64)	FI	Finland	4906	1059	4233313	1346778	48125	5386
m65_	male (65+)	FI	Finland	4526	972	3624047	1106159	43224	4652
f13_17	female (13-17)	FI	Finland	586	179	787592	251635	6070	419
m13_17	male (13-17)	FI	Finland	552	170	509571	167300	5129	400
u35_44	unknown (35-44)	FI	Finland	4922	1068	411021	142606	3792	577
u25_34	unknown (25-34)	FI	Finland	4679	1029	296750	103633	2665	402
u45_54	unknown (45-54)	FI	Finland	4396	984	188405	64621	1912	263
u55_64	unknown (55-64)	FI	Finland	3556	903	98968	31696	1123	123
u18_24	unknown (18-24)	FI	Finland	3418	834	87311	30805	780	121
u65_	unknown (65+)	FI	Finland	3151	813	85196	26799	889	100
u13_17	unknown (13-17)	FI	Finland	365	158	3011	1018	29	1
