region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
baden_wurttemberg	Baden-Württemberg	DE	Germany	23745	2169	23742924	6642206	300974	14377
bayern	Bayern	DE	Germany	22647	2142	13080174	4194365	160422	11817
berlin	Berlin	DE	Germany	21056	1988	10214857	3031390	133663	12391
brandenburg	Brandenburg	DE	Germany	16565	1524	873280	204723	18361	351
bremen	Bremen	DE	Germany	17595	1479	3536137	874306	55353	1486
hamburg	Hamburg	DE	Germany	20019	1764	4946551	1355689	73313	5210
hessen	Hessen	DE	Germany	21965	1964	10262834	2772381	120140	6632
mecklenburg_vorpommern	Mecklenburg-Vorpommern	DE	Germany	16399	1449	1609737	379579	26769	554
niedersachsen	Niedersachsen	DE	Germany	21831	1911	12384056	3195501	131132	5305
nordrhein_westfalen	Nordrhein-Westfalen	DE	Germany	23631	2234	40534407	11657764	375538	29727
rheinland_pfalz	Rheinland-Pfalz	DE	Germany	21693	1953	9785433	2339545	155426	4442
saarland	Saarland	DE	Germany	17457	1487	3827144	1017402	41484	3459
sachsen	Sachsen	DE	Germany	19560	1703	4314367	1100940	77578	3348
saxony_anhalt	Saxony-Anhalt	DE	Germany	17648	1536	2973900	702212	39470	2248
schleswig_holstein	Schleswig-Holstein	DE	Germany	18957	1610	4604857	1120742	56963	1943
thuringen	Thüringen	DE	Germany	18004	1568	3392349	846613	48069	1456
