advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ	SPÖ	77393060080	Facebook	m55_64	male (55-64)	AT	Austria	539	1	1246299	419623	11142	1602
Harald Vilimsky		547597092025909	Facebook	m55_64	male (55-64)	AT	Austria	176	1	1078295	461520	11227	2664
Andreas Schieder	SPÖ	290881691011354	Facebook	m55_64	male (55-64)	AT	Austria	156	1	597625	176175	4786	850
kontrast.at	kontrast.at	1079650008770485	Facebook	m55_64	male (55-64)	AT	Austria	104	1	448268	175134	2915	915
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	m55_64	male (55-64)	AT	Austria	1086	1	403554	90017	8978	318
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	m55_64	male (55-64)	AT	Austria	229	1	305289	70163	4132	321
HC Strache	FPÖ	74865038590	Facebook	m55_64	male (55-64)	AT	Austria	70	1	293877	121629	1611	455
Claudia Gamon	NEOS	447992848717452	Facebook	m55_64	male (55-64)	AT	Austria	184	1	226517	63688	1941	201
Othmar Karas	Volkspartei	395638503864459	Facebook	m55_64	male (55-64)	AT	Austria	273	1	171533	38633	4352	189
Die Grünen	Die Grünen	21759893033	Facebook	m55_64	male (55-64)	AT	Austria	48	1	146235	45986	1107	201
FPÖ	FPÖ	169051073236170	Facebook	m55_64	male (55-64)	AT	Austria	16	1	112564	48258	876	220
Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	m55_64	male (55-64)	AT	Austria	130	1	110522	28387	2238	77
European Parliament		178362315106	Facebook	m55_64	male (55-64)	AT	Austria	81	1	102233	37710	1062	171
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	m55_64	male (55-64)	AT	Austria	22	1	94376	38107	1165	295
Stadt Wien	Stadt Wien	110971788921077	Facebook	m55_64	male (55-64)	AT	Austria	13	1	93310	26859	574	81
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	m55_64	male (55-64)	AT	Austria	39	1	85797	20742	287	22
Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	m55_64	male (55-64)	AT	Austria	71	1	83194	22240	587	12
Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	m55_64	male (55-64)	AT	Austria	10	1	77894	27235	1192	226
Johann Gudenus		104145976305577	Facebook	m55_64	male (55-64)	AT	Austria	48	1	76099	29122	478	67
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	m55_64	male (55-64)	AT	Austria	33	1	70903	21125	639	114
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	m55_64	male (55-64)	AT	Austria	20	1	69478	26488	466	138
1Europa	Peter Glawischnig	320389701908367	Facebook	m55_64	male (55-64)	AT	Austria	18	1	66008	19019	446	51
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	m55_64	male (55-64)	AT	Austria	63	1	64161	16608	771	0
Wochenblick	Wochenblick	991628130904203	Facebook	m55_64	male (55-64)	AT	Austria	14	1	60957	19513	496	121
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	m55_64	male (55-64)	AT	Austria	486	1	54158	13277	1046	10
