advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	m	male	RO	Romania	91	1	20667787	9215043	43501	12410
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	m	male	RO	Romania	182	1	18950618	8578175	55278	12351
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	m	male	RO	Romania	133	1	15118176	6507331	24393	6317
România în primul rând	Future Innovation	770704223323599	Facebook	m	male	RO	Romania	87	1	12216067	5470565	11930	2963
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	m	male	RO	Romania	82	1	7082977	3068720	25429	6068
Romania #nuepsd	Future Innovation	293215748279337	Facebook	m	male	RO	Romania	34	1	6699234	3085454	4365	1845
European Parliament		178362315106	Facebook	m	male	RO	Romania	89	1	6006130	2767227	29716	5753
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	m	male	RO	Romania	34	1	4014030	1825667	5188	1388
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	m	male	RO	Romania	39	1	3985191	1853874	11939	3076
European Commission		107898832590939	Facebook	m	male	RO	Romania	13	1	3816520	1898921	9560	2578
RMDSZ	RMDSZ	102601499822802	Facebook	m	male	RO	Romania	207	1	3532434	1062818	5079	917
Litere.net	litere.net	1504323906337545	Facebook	m	male	RO	Romania	13	1	2625648	1255327	2395	549
Kialo		729627343834501	Facebook	m	male	RO	Romania	271	1	2136499	853713	11436	2626
Politice.net	politice.net	2546711162025064	Facebook	m	male	RO	Romania	12	1	2128374	1026895	2007	422
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	m	male	RO	Romania	20	1	1942756	896545	1853	341
George Simion		2212856535602171	Facebook	m	male	RO	Romania	26	1	1724992	691387	3620	970
Silvia Dinică		1128229287275038	Facebook	m	male	RO	Romania	21	1	1700267	675084	2975	701
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	m	male	RO	Romania	13	1	1565908	658154	1960	390
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	m	male	RO	Romania	22	1	1368283	578274	5651	1325
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	m	male	RO	Romania	46	1	1366958	634878	2951	770
Winkler Gyula		1560147330888040	Facebook	m	male	RO	Romania	22	1	1183044	510452	1500	378
Video News		329122497569429	Facebook	m	male	RO	Romania	5	1	1178365	484118	1118	354
Traian Băsescu		361235817223309	Facebook	m	male	RO	Romania	10	1	1159142	469241	1348	222
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	m	male	RO	Romania	30	1	1123915	458578	1844	354
Declic	Declic	686190454826244	Facebook	m	male	RO	Romania	15	1	1078203	497023	2222	561
