advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	rd4	Last 4 days	SI	Slovenia	100	1	694201	214598	3722	280
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	rd4	Last 4 days	SI	Slovenia	56	1	682107	205204	3251	171
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	rd4	Last 4 days	SI	Slovenia	77	1	422346	107182	6354	0
European Parliament		178362315106	Facebook	rd4	Last 4 days	SI	Slovenia	17	1	337906	138281	1023	109
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	rd4	Last 4 days	SI	Slovenia	11	1	248174	51636	989	66
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	rd4	Last 4 days	SI	Slovenia	28	1	246792	61436	1566	76
Romana Tomc		1025408990823719	Facebook	rd4	Last 4 days	SI	Slovenia	4	1	199995	39999	1196	200
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	rd4	Last 4 days	SI	Slovenia	11	1	164218	56488	737	0
European Greens		141366725876424	Facebook	rd4	Last 4 days	SI	Slovenia	11	1	139817	50137	505	86
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	rd4	Last 4 days	SI	Slovenia	4	1	87068	32080	646	120
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	rd4	Last 4 days	SI	Slovenia	1	1	66666	33333	66	0
Povežimo se	Povežimo se	1212524292238625	Facebook	rd4	Last 4 days	SI	Slovenia	11	1	57657	13533	904	0
Pirati	Pirati	98358327274	Facebook	rd4	Last 4 days	SI	Slovenia	2	1	57498	13750	173	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rd4	Last 4 days	SI	Slovenia	11	1	45472	14846	330	5
Levica	Levica	285304408294792	Facebook	rd4	Last 4 days	SI	Slovenia	3	1	44330	11666	263	0
Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	rd4	Last 4 days	SI	Slovenia	56	1	41070	6181	2015	0
Franc Bogovič		288826994603012	Facebook	rd4	Last 4 days	SI	Slovenia	6	1	40931	16968	593	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	rd4	Last 4 days	SI	Slovenia	10	1	33989	5999	989	0
Milan Brglez	Socialni demokrati (SD)	1874547136091318	Facebook	rd4	Last 4 days	SI	Slovenia	2	1	27499	5500	99	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd4	Last 4 days	SI	Slovenia	14	1	12958	5680	19	2
Patricija Šulin		1541413339429015	Facebook	rd4	Last 4 days	SI	Slovenia	2	1	12455	5478	148	0
Aleksander Jevšek	Socialni demokrati (SD)	1459898434295068	Facebook	rd4	Last 4 days	SI	Slovenia	3	1	10831	4166	148	0
Neva Grašič		2235496013147745	Facebook	rd4	Last 4 days	SI	Slovenia	1	1	9998	4999	98	0
Dnevnik		91741216297	Facebook	rd4	Last 4 days	SI	Slovenia	1	1	6665	3333	65	0
Matjaž Nemec	Socialni demokrati (SD)	642148249206716	Facebook	rd4	Last 4 days	SI	Slovenia	4	1	6646	1329	131	0
