age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	IE	Ireland	593	211	1110013	406094	5693	311
18_24	18-24	IE	Ireland	4060	1052	17470509	6900272	101267	15550
25_34	25-34	IE	Ireland	4629	1151	13454644	5031909	91423	13956
35_44	35-44	IE	Ireland	4585	1143	10522172	3919050	74863	11367
45_54	45-54	IE	Ireland	4350	1099	6774336	2440571	49294	7123
55_64	55-64	IE	Ireland	3644	1014	3524519	1223244	26278	3561
65_	65+	IE	Ireland	3114	904	2553522	877757	18766	2664
