advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Referendum Commission		580832208630212	Facebook	65_	65+	IE	Ireland	24	1	209347	91007	1844	390
Fine Gael	Fine Gael	264172043210	Facebook	65_	65+	IE	Ireland	8	1	176909	73257	994	285
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	65_	65+	IE	Ireland	36	1	156418	55215	939	217
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	65_	65+	IE	Ireland	3	1	152134	76067	752	150
Matt Carthy	Carthy Matt	580216935345125	Facebook	65_	65+	IE	Ireland	27	1	149393	33245	437	19
Fianna Fáil	Fianna Fáil	222629035132	Facebook	65_	65+	IE	Ireland	35	1	118039	40995	592	157
Sean Kelly MEP		340786422717552	Facebook	65_	65+	IE	Ireland	69	1	80174	31446	744	50
Pro Life Campaign Ireland		224615650378	Facebook	65_	65+	IE	Ireland	4	1	76489	37016	547	248
Alice Mary Higgins for Europe	Alice Mary Higgins	1055105841226515	Facebook	65_	65+	IE	Ireland	22	1	67350	14591	356	17
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	65_	65+	IE	Ireland	9	1	55355	20489	159	16
European Parliament		178362315106	Facebook	65_	65+	IE	Ireland	54	1	52492	15510	403	55
Department of Foreign Affairs and Trade		449282445418073	Facebook	65_	65+	IE	Ireland	1	1	50307	20123	502	100
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	65_	65+	IE	Ireland	10	1	44083	9068	175	13
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	65_	65+	IE	Ireland	2	1	42427	21213	211	106
merrionstreet.ie		116635611711738	Facebook	65_	65+	IE	Ireland	2	1	38945	19473	159	31
Women for Election	Women for Election	115885998520125	Facebook	65_	65+	IE	Ireland	10	1	38214	13695	285	45
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	65_	65+	IE	Ireland	11	1	37444	8394	129	0
Oxfam		201612129410	Facebook	65_	65+	IE	Ireland	4	1	32681	16168	148	63
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	65_	65+	IE	Ireland	11	1	31358	6956	80	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	65_	65+	IE	Ireland	23	1	31146	13011	249	45
European Greens	European Greens	141366725876424	Facebook	65_	65+	IE	Ireland	4	1	30650	15035	384	103
Students for Life Ireland		252011928285955	Facebook	65_	65+	IE	Ireland	5	1	29668	5915	304	59
Guy Verhofstadt		99985820015	Facebook	65_	65+	IE	Ireland	2	1	29551	11435	59	27
Cllr. Éilis Ryan for Europe		787376334669425	Facebook	65_	65+	IE	Ireland	12	1	29495	8293	188	15
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	65_	65+	IE	Ireland	9	1	26900	9415	85	10
