advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	0_1k	0 - 1k	ES	Spain	1049	1	1047950	0	103851	0
Izquierda Xunida Riosa	Izquierda Xunida Riosa	1433628330234775	Facebook	0_1k	0 - 1k	ES	Spain	36	1	35963	0	3563	0
Jorge Azcón	Partido Popular Zaragoza	1005758609559650	Facebook	0_1k	0 - 1k	ES	Spain	16	1	15984	0	1584	0
Podemos Región de Murcia	Podemos Región de Murcia	1405445633036784	Facebook	0_1k	0 - 1k	ES	Spain	13	1	12987	0	1287	0
Otra Parla Es Posible	Esther Torija Alonso	876560969172203	Facebook	0_1k	0 - 1k	ES	Spain	10	1	9990	0	990	0
Zaragoza en Común	Zaragoza en Común	1404651893174804	Facebook	0_1k	0 - 1k	ES	Spain	10	1	9990	0	990	0
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	0_1k	0 - 1k	ES	Spain	8	1	7992	0	792	0
IU Aragón	IU Aragón	178663732095	Facebook	0_1k	0 - 1k	ES	Spain	7	1	6993	0	693	0
Silla en Democracia	Silla en Democràcia - Podemos	745713098877772	Facebook	0_1k	0 - 1k	ES	Spain	7	1	6993	0	693	0
PSOE Getafe	PSOE Getafe	466283470091128	Facebook	0_1k	0 - 1k	ES	Spain	6	1	5994	0	594	0
Óscar Urralburu	Podemos Región de Murcia	569280556548471	Facebook	0_1k	0 - 1k	ES	Spain	5	1	4994	0	495	0
Psoe de Montoro	Psoe Montoro	298791370226491	Facebook	0_1k	0 - 1k	ES	Spain	5	1	4994	0	495	0
Denis Itxaso	PSE -EE	107905879550963	Facebook	0_1k	0 - 1k	ES	Spain	4	1	3995	0	396	0
Somos Alcalá	Somos Alcalá	691838637600242	Facebook	0_1k	0 - 1k	ES	Spain	4	1	3995	0	396	0
Populares De Ordes	Maria Dolores Caamaño Lata	1544054002507675	Facebook	0_1k	0 - 1k	ES	Spain	4	1	3995	0	396	0
Lourdes Ciuró	Partit Demòcrata	553752911726041	Facebook	0_1k	0 - 1k	ES	Spain	4	1	3995	0	396	0
Unidas Podemos Fuenlabrada	Unidas Podemos Fuenlabrada	440393949836132	Facebook	0_1k	0 - 1k	ES	Spain	4	1	3995	0	396	0
PS Móstoles	PS Móstoles	328021943957505	Facebook	0_1k	0 - 1k	ES	Spain	4	1	3995	0	396	0
PODEM Llucmajor	Eduardo Eugenio Zúñiga Solari	1414978035452905	Facebook	0_1k	0 - 1k	ES	Spain	3	1	2996	0	296	0
Podemos Móstoles	Podemos	215650701965432	Facebook	0_1k	0 - 1k	ES	Spain	3	1	2996	0	296	0
Compromís per Novelda	Compromís	661474610630519	Facebook	0_1k	0 - 1k	ES	Spain	2	1	1998	0	197	0
Podemos Molina de Segura	Podemos Molina de Segura	199656166909680	Facebook	0_1k	0 - 1k	ES	Spain	2	1	1998	0	197	0
Podemos Torrejón de Ardoz	Podemos Torrejón de Ardoz	394489317377199	Facebook	0_1k	0 - 1k	ES	Spain	2	1	1998	0	197	0
Podem Morvedre	PODEMOS.	249370875231775	Facebook	0_1k	0 - 1k	ES	Spain	2	1	1998	0	197	0
Agrupación Municipal PSOE Huelva	Agrupación Municipal PSOE Huelva	372909479493645	Facebook	0_1k	0 - 1k	ES	Spain	2	1	1998	0	197	0
