region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
carinthia_statistical_region	Carinthia Statistical Region	SI	Slovenia	1196	258	39689	13150	409	8
central_sava_statistical_region	Central Sava Statistical Region	SI	Slovenia	1081	223	5636	2010	28	2
central_slovenia_statistical_region	Central Slovenia Statistical Region	SI	Slovenia	1897	456	1625004	584341	8394	867
coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	1439	335	124140	35974	863	17
drava_statistical_region	Drava Statistical Region	SI	Slovenia	1592	375	516430	178020	2922	212
goriska_statistical_region	Goriška Statistical Region	SI	Slovenia	1382	316	72012	21937	926	15
littoral_inner_carniola_statistical_region	Littoral–Inner Carniola Statistical Region	SI	Slovenia	1077	227	23720	8079	310	2
lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	1176	258	16058	6221	76	7
mura_statistical_region	Mura Statistical Region	SI	Slovenia	1317	299	46943	15220	452	20
savinja_statistical_region	Savinja Statistical Region	SI	Slovenia	1429	330	214705	73295	1278	94
southeast_slovenia_statistical_region	Southeast Slovenia Statistical Region	SI	Slovenia	1315	295	91553	27389	398	27
upper_carniola_statistical_region	Upper Carniola Statistical Region	SI	Slovenia	1452	337	87822	30581	407	43
