day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d132	2019-05-12	SI	Slovenia	354	59	537001	152700	4478	170
d131	2019-05-11	SI	Slovenia	382	62	577472	161720	4669	170
d130	2019-05-10	SI	Slovenia	375	61	590346	172407	4433	180
d129	2019-05-09	SI	Slovenia	383	63	558038	164025	4394	158
d128	2019-05-08	SI	Slovenia	343	61	384525	114657	3318	132
d127	2019-05-07	SI	Slovenia	330	58	575174	201941	3889	487
d126	2019-05-06	SI	Slovenia	238	54	511897	195755	2351	496
d125	2019-05-05	SI	Slovenia	238	56	492779	192215	2364	510
d124	2019-05-04	SI	Slovenia	250	55	777980	304270	2958	760
d123	2019-05-03	SI	Slovenia	267	63	559304	206891	2252	387
d122	2019-05-02	SI	Slovenia	274	67	549527	197299	2563	349
d121	2019-05-01	SI	Slovenia	273	70	536890	186327	2476	337
d120	2019-04-30	SI	Slovenia	288	77	607954	225836	2543	355
d119	2019-04-29	SI	Slovenia	302	77	1254710	517279	6453	1185
d118	2019-04-28	SI	Slovenia	265	71	816832	342737	5380	872
d117	2019-04-27	SI	Slovenia	256	71	777589	330664	4981	839
d116	2019-04-26	SI	Slovenia	263	77	811583	346267	4994	894
d115	2019-04-25	SI	Slovenia	232	79	134054	39885	678	18
d114	2019-04-24	SI	Slovenia	225	80	123806	34597	599	8
d113	2019-04-23	SI	Slovenia	251	82	184236	57471	827	54
d112	2019-04-22	SI	Slovenia	220	79	106148	31936	611	6
d111	2019-04-21	SI	Slovenia	239	82	116768	36229	646	15
d110	2019-04-20	SI	Slovenia	225	84	93100	27327	407	6
d109	2019-04-19	SI	Slovenia	241	88	121179	38613	469	35
d108	2019-04-18	SI	Slovenia	243	96	127947	34787	603	7
d107	2019-04-17	SI	Slovenia	244	103	119716	32003	671	14
d106	2019-04-16	SI	Slovenia	256	111	84207	29436	562	37
d105	2019-04-15	SI	Slovenia	305	116	122258	43899	641	45
d104	2019-04-14	SI	Slovenia	303	122	156315	60260	607	64
d103	2019-04-13	SI	Slovenia	313	126	156252	59141	586	60
d102	2019-04-12	SI	Slovenia	371	131	178925	64585	863	67
d101	2019-04-11	SI	Slovenia	353	136	245255	89159	1341	118
d100	2019-04-10	SI	Slovenia	313	134	242415	96620	1023	142
d099	2019-04-09	SI	Slovenia	315	136	229295	93498	865	142
d098	2019-04-08	SI	Slovenia	304	131	198992	76760	905	149
d097	2019-04-07	SI	Slovenia	301	131	185880	66122	745	96
d096	2019-04-06	SI	Slovenia	289	127	141214	48250	653	97
d095	2019-04-05	SI	Slovenia	308	129	216628	71776	1042	110
d094	2019-04-04	SI	Slovenia	281	127	196090	68181	961	116
d093	2019-04-03	SI	Slovenia	242	115	145115	44378	648	27
d092	2019-04-02	SI	Slovenia	195	100	138994	42048	675	29
d091	2019-04-01	SI	Slovenia	172	86	119692	34340	466	16
d090	2019-03-31	SI	Slovenia	161	85	59699	23998	228	24
d089	2019-03-30	SI	Slovenia	158	88	46227	20107	231	22
d088	2019-03-29	SI	Slovenia	175	97	68198	24589	250	23
d087	2019-03-28	SI	Slovenia	181	91	115993	42457	455	57
d086	2019-03-27	SI	Slovenia	160	82	137279	47470	364	32
d085	2019-03-26	SI	Slovenia	155	73	102791	35828	288	25
d084	2019-03-25	SI	Slovenia	144	78	93229	27819	290	17
d083	2019-03-24	SI	Slovenia	137	76	78751	24756	285	14
d082	2019-03-23	SI	Slovenia	140	79	82123	26374	387	18
d081	2019-03-22	SI	Slovenia	158	87	99751	28371	649	20
d080	2019-03-21	SI	Slovenia	148	83	74121	19584	482	14
d079	2019-03-20	SI	Slovenia	132	69	40018	11644	314	4
d078	2019-03-19	SI	Slovenia	125	68	28029	6622	212	1
d077	2019-03-18	SI	Slovenia	132	58	30195	8150	219	3
d076	2019-03-17	SI	Slovenia	102	49	52259	15232	240	12
d075	2019-03-16	SI	Slovenia	104	52	64966	18157	259	15
d074	2019-03-15	SI	Slovenia	102	51	63582	17626	244	12
d073	2019-03-14	SI	Slovenia	86	50	218841	79833	490	150
d072	2019-03-13	SI	Slovenia	87	50	49720	14315	189	13
d071	2019-03-12	SI	Slovenia	88	51	58962	16877	360	26
d070	2019-03-11	SI	Slovenia	94	51	97476	38806	458	66
d069	2019-03-10	SI	Slovenia	89	46	76386	27808	308	45
d068	2019-03-09	SI	Slovenia	95	50	121251	41890	573	48
d067	2019-03-08	SI	Slovenia	94	52	104119	33425	533	19
d066	2019-03-07	SI	Slovenia	80	37	85050	34386	410	34
d065	2019-03-06	SI	Slovenia	88	33	12765	2790	109	1
d064	2019-03-05	SI	Slovenia	119	33	23489	5502	160	0
d063	2019-03-04	SI	Slovenia	69	33	12614	2749	106	0
d062	2019-03-03	SI	Slovenia	62	29	5420	1311	92	0
d061	2019-03-02	SI	Slovenia	62	28	7295	2171	110	0
d060	2019-03-01	SI	Slovenia	64	30	7233	2181	112	0
d059	2019-02-28	SI	Slovenia	65	30	7254	2140	119	0
d058	2019-02-27	SI	Slovenia	67	29	9091	2520	115	1
d057	2019-02-26	SI	Slovenia	53	28	5701	2361	27	1
d056	2019-02-25	SI	Slovenia	48	27	4362	1491	15	3
d055	2019-02-24	SI	Slovenia	41	23	517	200	2	0
d054	2019-02-23	SI	Slovenia	44	26	1032	298	9	1
d053	2019-02-22	SI	Slovenia	49	31	16724	8162	79	15
d052	2019-02-21	SI	Slovenia	47	28	10559	4562	31	9
d051	2019-02-20	SI	Slovenia	44	25	4009	1924	19	3
d050	2019-02-19	SI	Slovenia	45	26	432	142	4	0
d049	2019-02-18	SI	Slovenia	45	26	15713	7788	72	13
d048	2019-02-17	SI	Slovenia	41	24	392	142	2	0
d047	2019-02-16	SI	Slovenia	41	24	387	137	2	0
d046	2019-02-15	SI	Slovenia	35	19	224	71	1	0
d045	2019-02-14	SI	Slovenia	31	15	365	157	2	0
d044	2019-02-13	SI	Slovenia	30	15	175	61	1	0
d043	2019-02-12	SI	Slovenia	34	18	8067	1831	23	2
d042	2019-02-11	SI	Slovenia	34	17	12827	2637	26	0
d041	2019-02-10	SI	Slovenia	33	17	19014	3869	37	0
d040	2019-02-09	SI	Slovenia	37	18	46571	13857	137	15
d039	2019-02-08	SI	Slovenia	36	18	31498	6315	62	0
d038	2019-02-07	SI	Slovenia	39	18	37750	9395	154	18
d037	2019-02-06	SI	Slovenia	44	22	35951	8053	80	1
d036	2019-02-05	SI	Slovenia	32	15	31365	6295	62	0
d035	2019-02-04	SI	Slovenia	28	13	25135	5041	50	0
d034	2019-02-03	SI	Slovenia	27	12	18888	3791	37	0
d033	2019-02-02	SI	Slovenia	28	13	12794	2609	27	0
d032	2019-02-01	SI	Slovenia	31	14	394	128	3	0
d031	2019-01-31	SI	Slovenia	35	13	724	215	3	0
d030	2019-01-30	SI	Slovenia	34	14	2701	1310	7	0
d029	2019-01-29	SI	Slovenia	36	13	4356	1957	24	4
d028	2019-01-28	SI	Slovenia	35	12	423	148	3	0
d027	2019-01-27	SI	Slovenia	26	9	163	52	1	0
d026	2019-01-26	SI	Slovenia	27	10	224	64	2	0
d025	2019-01-25	SI	Slovenia	27	10	164	52	1	0
d024	2019-01-24	SI	Slovenia	26	10	97	18	1	0
d023	2019-01-23	SI	Slovenia	29	11	689	208	1	0
d022	2019-01-22	SI	Slovenia	31	11	753	336	4	0
d021	2019-01-21	SI	Slovenia	30	12	1004	465	4	0
d020	2019-01-20	SI	Slovenia	28	11	122	24	1	0
d019	2019-01-19	SI	Slovenia	29	11	1032	206	4	0
d018	2019-01-18	SI	Slovenia	32	14	32376	15194	114	22
d017	2019-01-17	SI	Slovenia	45	18	7248	2995	11	0
d016	2019-01-16	SI	Slovenia	34	15	1668	380	4	0
d015	2019-01-15	SI	Slovenia	31	13	11218	4496	99	19
d014	2019-01-14	SI	Slovenia	30	12	360	153	2	0
d013	2019-01-13	SI	Slovenia	27	13	384	166	2	0
d012	2019-01-12	SI	Slovenia	27	13	384	166	2	0
d011	2019-01-11	SI	Slovenia	27	13	298	117	1	0
d010	2019-01-10	SI	Slovenia	31	15	513	205	2	0
d009	2019-01-09	SI	Slovenia	32	16	57509	11111	397	0
d008	2019-01-08	SI	Slovenia	28	15	152	39	2	0
d007	2019-01-07	SI	Slovenia	25	11	1554	518	4	0
d006	2019-01-06	SI	Slovenia	22	9	77	24	0	0
d005	2019-01-05	SI	Slovenia	22	9	249	50	2	0
d004	2019-01-04	SI	Slovenia	24	10	256	53	2	0
d003	2019-01-03	SI	Slovenia	25	11	258	53	2	0
d002	2019-01-02	SI	Slovenia	26	11	3506	1678	11	2
d001	2019-01-01	SI	Slovenia	25	11	2099	1034	6	1
