advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	65_	65+	DK	Denmark	45	1	686638	243744	7588	2123
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	65_	65+	DK	Denmark	58	1	617866	213825	10880	2779
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	65_	65+	DK	Denmark	11	1	456228	194855	6306	1352
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	65_	65+	DK	Denmark	71	1	426630	152294	5908	1298
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	65_	65+	DK	Denmark	18	1	319872	143679	11513	2513
European Parliament	European Parliament	178362315106	Facebook	65_	65+	DK	Denmark	14	1	250769	115688	2416	769
Enhedslisten	Enhedslisten	223040066022	Facebook	65_	65+	DK	Denmark	35	1	234998	95349	2609	1063
Ældre Sagen	Ældre Sagen	126543540781090	Facebook	65_	65+	DK	Denmark	26	1	231452	53239	2149	539
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	65_	65+	DK	Denmark	41	1	218600	80460	3449	896
SF	SF	74796954245	Facebook	65_	65+	DK	Denmark	31	1	175009	38121	1411	358
BUPL	BUPL	359674067377201	Facebook	65_	65+	DK	Denmark	7	1	165199	71065	1383	541
Margrete Auken	SF	36730930417	Facebook	65_	65+	DK	Denmark	26	1	152447	34171	1813	396
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	65_	65+	DK	Denmark	17	1	147276	53420	3162	754
3F - Danmarks Stærkeste Fagforening	3F - Danmarks Stærkeste Fagforening	109012749124622	Facebook	65_	65+	DK	Denmark	8	1	142298	60838	2085	472
Pia Olsen Dyhr	SF	49348971479	Facebook	65_	65+	DK	Denmark	31	1	139088	30285	1436	434
Der er noget, der ikke stemmer	The Brand Agency ApS	607503123085160	Facebook	65_	65+	DK	Denmark	3	1	131935	59891	1290	400
Mai Mercado	Mai Mercado	397094903687472	Facebook	65_	65+	DK	Denmark	17	1	120130	40104	1602	353
Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	65_	65+	DK	Denmark	11	1	112084	54671	891	245
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	65_	65+	DK	Denmark	16	1	90843	24520	831	206
Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	65_	65+	DK	Denmark	31	1	87113	22310	874	231
Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	65_	65+	DK	Denmark	28	1	81427	35426	716	268
Fagbevægelsens Hovedorganisation	Fagbevægelsens Hovedorganisation	261599053881378	Facebook	65_	65+	DK	Denmark	8	1	79124	25844	1170	459
Ali Aminali	Det Konservative Folkeparti	1452133531486822	Facebook	65_	65+	DK	Denmark	11	1	69978	23530	1772	512
Niels Flemming Hansen	Hansen Niels Flemming Schultz	177609692660255	Facebook	65_	65+	DK	Denmark	17	1	61988	14671	1142	235
Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	65_	65+	DK	Denmark	12	1	52123	13224	399	119
