age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
45_54	45-54	DK	Denmark	Venstre, Danmarks Liberale Parti		21465928829	Facebook	327	1	1953849	664404	14022	3608
45_54	45-54	DK	Denmark	Red Barnet		67571270393	Facebook	81	1	781573	270119	12950	3344
45_54	45-54	DK	Denmark	European Parliament		178362315106	Facebook	61	1	677823	280516	7930	1567
45_54	45-54	DK	Denmark	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	138	1	590218	207640	9429	2394
45_54	45-54	DK	Denmark	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	474	1	529163	110889	5103	983
45_54	45-54	DK	Denmark	Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	57	1	451319	153842	5658	1558
45_54	45-54	DK	Denmark	Lizette Risgaard		547601668763372	Facebook	71	1	418281	156098	4777	1251
45_54	45-54	DK	Denmark	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	33	1	367395	137905	4947	1260
45_54	45-54	DK	Denmark	Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	34	1	287403	76945	2419	573
45_54	45-54	DK	Denmark	Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	12	1	281987	120268	3426	972
45_54	45-54	DK	Denmark	Pia Olsen Dyhr	SF	49348971479	Facebook	52	1	268203	80170	2147	581
45_54	45-54	DK	Denmark	Morten Dahlin	Morten Dahlin	577345799101307	Facebook	115	1	245076	55532	970	176
45_54	45-54	DK	Denmark	Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	22	1	239804	81101	3704	1035
45_54	45-54	DK	Denmark	Røde Kors		65929129383	Facebook	27	1	226345	56061	2576	802
45_54	45-54	DK	Denmark	SF	SF	74796954245	Facebook	45	1	219065	56813	2071	539
45_54	45-54	DK	Denmark	World Animal Protection Danmark		33588644626	Facebook	5	1	175970	73648	2046	467
45_54	45-54	DK	Denmark	SE Energi & Klima		169900309711559	Facebook	43	1	155081	51072	1323	327
45_54	45-54	DK	Denmark	Naser Khader		1995019340791443	Facebook	14	1	142241	44781	1538	382
45_54	45-54	DK	Denmark	Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	17	1	139141	45293	1493	378
45_54	45-54	DK	Denmark	Enhedslisten	Enhedslisten	223040066022	Facebook	22	1	130404	45324	802	238
45_54	45-54	DK	Denmark	Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	30	1	115143	25032	1257	300
45_54	45-54	DK	Denmark	Laura Lindahl	Laura Lindahl	504310436316194	Facebook	45	1	113278	29306	1512	367
45_54	45-54	DK	Denmark	Lederne		167891603415958	Facebook	25	1	113087	29108	992	307
45_54	45-54	DK	Denmark	Simple Feast		571176036346620	Facebook	28	1	111596	24554	1433	204
45_54	45-54	DK	Denmark	Troels Lund Poulsen	Poulsen Troels Lund	139443622778678	Facebook	25	1	109389	25181	1230	285
45_54	45-54	DK	Denmark	Mona Juul	Mona Juul	2079067062409423	Facebook	75	1	109316	30321	992	208
45_54	45-54	DK	Denmark	Facebook Nordic	Facebook	334318366655425	Facebook	4	1	109161	54581	730	365
45_54	45-54	DK	Denmark	Niels Fuglsang		264009771074617	Facebook	110	1	102189	25934	691	144
45_54	45-54	DK	Denmark	Zetland	Zetland	341299649231023	Facebook	23	1	92842	33408	284	117
45_54	45-54	DK	Denmark	Folkekirkens Nødhjælp		276770505228	Facebook	68	1	90294	18979	665	148
45_54	45-54	DK	Denmark	Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	44	1	88848	25251	601	228
45_54	45-54	DK	Denmark	Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	75	1	88144	20996	761	209
45_54	45-54	DK	Denmark	Karina Lorentzen Dehnhardt	Dehnhardt Karina Lorentzen	116061635098137	Facebook	17	1	77888	24217	543	168
45_54	45-54	DK	Denmark	Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	74	1	77096	22806	722	140
45_54	45-54	DK	Denmark	Den Blå Planet		167018996755220	Facebook	9	1	76962	23013	516	119
45_54	45-54	DK	Denmark	Christina Egelund	Liberal Alliance	684016791662654	Facebook	26	1	76654	16923	799	191
45_54	45-54	DK	Denmark	Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	34	1	76364	18379	355	98
45_54	45-54	DK	Denmark	Morten Østergaard	Radikale Venstre	252520351444054	Facebook	34	1	75039	16355	576	116
45_54	45-54	DK	Denmark	Kialo		729627343834501	Facebook	333	1	74682	28717	569	148
45_54	45-54	DK	Denmark	Jacob Mark	SF	69985338410	Facebook	26	1	72501	21457	689	180
45_54	45-54	DK	Denmark	Britt Bager	Bager Britt	460055244123143	Facebook	20	1	72278	14602	919	183
45_54	45-54	DK	Denmark	Steen Holm Iversen	Steen Holm Iversen	301279783370957	Facebook	21	1	72069	23467	821	299
45_54	45-54	DK	Denmark	Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	28	1	70372	23005	598	129
45_54	45-54	DK	Denmark	Mette Thiesen	Mette Thiesen	718327901589937	Facebook	33	1	70368	16665	776	191
45_54	45-54	DK	Denmark	Charlotte Munch - Politiker		210317432480139	Facebook	61	1	69539	14065	487	81
45_54	45-54	DK	Denmark	Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	20	1	65947	18323	356	155
45_54	45-54	DK	Denmark	Mai Mercado		397094903687472	Facebook	116	1	65756	16241	538	111
45_54	45-54	DK	Denmark	Rina Ronja Kari	Rina Ronja Kari	41763808759	Facebook	12	1	60818	21713	269	54
45_54	45-54	DK	Denmark	Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	42	1	60637	14544	467	108
45_54	45-54	DK	Denmark	En grønnere planet		301647537160818	Facebook	47	1	59322	16288	587	150
45_54	45-54	DK	Denmark	Kim Edberg Andersen	Kim Edberg Andersen-Kristoffersen	533374726861312	Facebook	38	1	57598	15780	555	113
45_54	45-54	DK	Denmark	Claus Hasselmanns - Folketingskandidat		611297145887529	Facebook	22	1	55376	17424	317	73
45_54	45-54	DK	Denmark	Gitte Willumsen - Folketingskandidat for Venstre		1751959911736210	Facebook	4	1	53220	20020	254	61
45_54	45-54	DK	Denmark	Nikolaj Bøgh	Nikolaj Bøgh	674034729594774	Facebook	16	1	50082	14148	409	90
45_54	45-54	DK	Denmark	Amnesty International Danmark	Amnesty International Danmark	36664432940	Facebook	25	1	49071	10609	650	140
45_54	45-54	DK	Denmark	SF Amager KBH		262391220488874	Facebook	29	1	47278	19626	489	156
45_54	45-54	DK	Denmark	Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	53	1	46226	10889	455	19
45_54	45-54	DK	Denmark	HK/Privat	HK/Privat	56810821434	Facebook	9	1	45635	9127	460	101
45_54	45-54	DK	Denmark	Serdal Benli	Benli Serdal	30196574028	Facebook	21	1	45629	11660	694	157
45_54	45-54	DK	Denmark	Lars Løkke Rasmussen	Venstre, Danmarks Liberale Parti	58140803787	Facebook	4	1	45530	19345	290	64
45_54	45-54	DK	Denmark	Dyrenes Beskyttelse		200709746630443	Facebook	9	1	44172	9450	485	113
45_54	45-54	DK	Denmark	Skole og Forældre	Skole og Forældre	113241872062337	Facebook	2	1	44087	8817	590	118
45_54	45-54	DK	Denmark	Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	15	1	43895	12747	404	95
45_54	45-54	DK	Denmark	Oatly		214112085661044	Facebook	2	1	42954	17241	429	84
45_54	45-54	DK	Denmark	Anders Baun EP valg 2019	Sorensen Anders Baun	549966298750692	Facebook	15	1	42636	12076	390	82
45_54	45-54	DK	Denmark	Afrika Kontakt		194452460650048	Facebook	26	1	41711	9264	229	53
45_54	45-54	DK	Denmark	UNICEF Danmark		63691965101	Facebook	1	1	41703	20851	139	27
45_54	45-54	DK	Denmark	GetBarry		1351813504859326	Facebook	20	1	40838	9780	327	36
45_54	45-54	DK	Denmark	Linea Søgaard-Lidell	Søgaard-Lidell Linea	1002755833225691	Facebook	33	1	39731	10108	286	75
45_54	45-54	DK	Denmark	Marianne Vind	Marianne Vind	329236874385098	Facebook	49	1	39123	9253	463	90
45_54	45-54	DK	Denmark	Kathrine Olldag	Olldag Kathrine	810476755802044	Facebook	71	1	38704	7261	535	102
45_54	45-54	DK	Denmark	Marie Bjerre		242091299473046	Facebook	14	1	38695	7695	396	78
