advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	25_34	25-34	DK	Denmark	80	1	1286849	453043	8276	2400
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	25_34	25-34	DK	Denmark	48	1	707724	258761	13320	3196
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	25_34	25-34	DK	Denmark	59	1	574634	207777	5440	1771
Enhedslisten	Enhedslisten	223040066022	Facebook	25_34	25-34	DK	Denmark	39	1	547514	203946	5462	2285
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	25_34	25-34	DK	Denmark	41	1	516463	207680	8253	2062
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	25_34	25-34	DK	Denmark	16	1	344938	143029	7197	1629
European Parliament	European Parliament	178362315106	Facebook	25_34	25-34	DK	Denmark	16	1	334926	151705	5145	1236
Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	25_34	25-34	DK	Denmark	28	1	315748	135891	1608	400
Ali Aminali	Det Konservative Folkeparti	1452133531486822	Facebook	25_34	25-34	DK	Denmark	12	1	281733	103327	5110	1346
Zetland	Zetland	341299649231023	Facebook	25_34	25-34	DK	Denmark	66	1	267216	85231	1121	339
Linea Søgaard-Lidell	Søgaard-Lidell Linea	1002755833225691	Facebook	25_34	25-34	DK	Denmark	23	1	240940	86250	3617	736
SF	SF	74796954245	Facebook	25_34	25-34	DK	Denmark	38	1	234612	50595	2638	579
Tommy Ahlers	Ahlers Tommy	2121857298076689	Facebook	25_34	25-34	DK	Denmark	17	1	233670	49595	2898	620
Nikolaj Bøgh	Nikolaj Bøgh	674034729594774	Facebook	25_34	25-34	DK	Denmark	7	1	189414	79091	1087	270
Mai Mercado	Mai Mercado	397094903687472	Facebook	25_34	25-34	DK	Denmark	17	1	188884	56737	2519	521
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	25_34	25-34	DK	Denmark	6	1	177384	88542	1847	524
Kuzma Pavlov Jensen	Det Konservative Folkeparti	2798719490153637	Facebook	25_34	25-34	DK	Denmark	6	1	175714	60220	2344	479
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	25_34	25-34	DK	Denmark	17	1	173805	66094	2945	761
Mona Juul	Mona Juul	2079067062409423	Facebook	25_34	25-34	DK	Denmark	72	1	173651	38063	1410	334
Der er noget, der ikke stemmer	The Brand Agency ApS	607503123085160	Facebook	25_34	25-34	DK	Denmark	3	1	163242	71336	1781	477
Margrete Auken	SF	36730930417	Facebook	25_34	25-34	DK	Denmark	24	1	163008	35704	1812	405
3F - Danmarks Stærkeste Fagforening	3F - Danmarks Stærkeste Fagforening	109012749124622	Facebook	25_34	25-34	DK	Denmark	7	1	157895	68662	2649	596
Niels Fuglsang	Fuglsang Niels Peder Rindum	264009771074617	Facebook	25_34	25-34	DK	Denmark	285	1	145973	16593	2202	353
FOA	FOA	132344416862423	Facebook	25_34	25-34	DK	Denmark	26	1	144766	47695	789	176
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	25_34	25-34	DK	Denmark	86	1	138881	29299	761	156
