recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-16	2019-05-16	DE	Germany	7292	680	15849133	4982808	186133	11022
rd2	Last 2 days	2019-05-15	2019-05-16	DE	Germany	7684	735	33680871	10509666	405724	24891
rd3	Last 3 days	2019-05-14	2019-05-16	DE	Germany	8206	791	53073621	16512909	599986	41286
rd4	Last 4 days	2019-05-13	2019-05-16	DE	Germany	9351	829	70189215	21653475	829041	56552
rd5	Last 5 days	2019-05-12	2019-05-16	DE	Germany	9638	867	80753084	25138760	925065	67147
rd6	Last 6 days	2019-05-11	2019-05-16	DE	Germany	9971	909	90777916	28346953	1020329	76846
rw1	Last week	2019-05-10	2019-05-16	DE	Germany	10430	948	102558941	32064767	1128236	87416
rw2	Last 2 weeks	2019-05-03	2019-05-16	DE	Germany	18699	1180	201816362	59907848	2255675	164543
rw3	Last 3 weeks	2019-04-26	2019-05-16	DE	Germany	23428	1426	244195066	71967975	2862246	197501
rw4	Last 4 weeks	2019-04-19	2019-05-16	DE	Germany	25252	1714	265734325	78702860	3085586	215189
rm1	Last month	2019-04-17	2019-05-16	DE	Germany	26507	1836	274153380	81127338	3224519	221756
rm2	Last 2 months	2019-03-18	2019-05-16	DE	Germany	36856	3872	392147060	120086242	4571233	360580
rm3	Last 3 months	2019-02-16	2019-05-16	DE	Germany	38661	4175	422247319	131158428	4831135	400786
rm6	Last 6 months	2019-01-01	2019-05-16	DE	Germany	39287	4256	435735625	136170679	4922743	417101
