advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d082	2019-03-23	IT	Italy	30	1	439090	197410	1491	337
Roberto Rosso		1735684256653359	Facebook	d082	2019-03-23	IT	Italy	3	1	209997	101999	1017	200
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	d082	2019-03-23	IT	Italy	18	1	141901	65570	141	14
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	d082	2019-03-23	IT	Italy	1	1	99999	50000	249	50
Amref Health Africa - Italia		48677844864	Facebook	d082	2019-03-23	IT	Italy	4	1	69996	17000	395	0
e.on		511324618972373	Facebook	d082	2019-03-23	IT	Italy	1	1	43015	21507	21	4
UNICEF Italia		40433567307	Facebook	d082	2019-03-23	IT	Italy	2	1	42032	16098	45	7
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	d082	2019-03-23	IT	Italy	8	1	39296	17055	292	56
Stefano Maullu		150618724962388	Facebook	d082	2019-03-23	IT	Italy	2	1	35714	14285	35	7
Capire il cambiamento climatico		340472676679938	Facebook	d082	2019-03-23	IT	Italy	3	1	34285	17142	135	27
Water Will Save The Water		215375306080221	Facebook	d082	2019-03-23	IT	Italy	4	1	30998	7500	198	0
SÌ Tav SÌ Lavoro		987211228033960	Facebook	d082	2019-03-23	IT	Italy	4	1	30299	6060	59	0
Forza Italia		172265396249029	Facebook	d082	2019-03-23	IT	Italy	3	1	29998	6000	148	0
Lara Comi	Lara Comi	155619044465389	Facebook	d082	2019-03-23	IT	Italy	1	1	27777	11111	55	27
Newcomers Youth		1648167198828797	Facebook	d082	2019-03-23	IT	Italy	3	1	25518	7822	13	2
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d082	2019-03-23	IT	Italy	3	1	25172	11209	184	36
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	d082	2019-03-23	IT	Italy	1	1	24999	4999	49	0
IED - Istituto Europeo di Design		87614382847	Facebook	d082	2019-03-23	IT	Italy	1	1	24999	5000	49	0
Napoleone Cera		1109043452446587	Facebook	d082	2019-03-23	IT	Italy	1	1	24999	5000	49	0
TONY MOGRA		647266408659499	Facebook	d082	2019-03-23	IT	Italy	1	1	24999	5000	49	0
Riparte il futuro		476098022442147	Facebook	d082	2019-03-23	IT	Italy	14	1	24945	10517	59	10
European Greens		141366725876424	Facebook	d082	2019-03-23	IT	Italy	1	1	22222	11111	55	11
WeWorld Onlus		299584710061488	Facebook	d082	2019-03-23	IT	Italy	23	1	21993	9271	46	2
Mescalito Film		246596022430699	Facebook	d082	2019-03-23	IT	Italy	6	1	21311	4262	42	0
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	d082	2019-03-23	IT	Italy	2	1	21306	9715	15	0
