advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Greens		141366725876424	Facebook	w020	Week 20	114	1	14271388	6400738	83190	20490
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	w020	Week 20	118	1	11737055	5053041	20049	4566
FDP	FDP	21289227249	Facebook	w020	Week 20	1375	1	8867521	2669306	87024	4247
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	w020	Week 20	373	1	7799734	3284893	37429	7012
Partito Democratico		77034286895	Facebook	w020	Week 20	127	1	6129423	2629319	22677	3971
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	w020	Week 20	398	1	5772381	1791605	46110	5720
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	w020	Week 20	115	1	5642416	2339642	19968	4956
Make.org	Make.org	122037308191612	Facebook	w020	Week 20	26	1	5591448	2457241	29589	6828
România în primul rând	Future Innovation	770704223323599	Facebook	w020	Week 20	35	1	5498089	2421719	5016	1331
Parlement européen en France	Parlement européen en France	279757933824	Facebook	w020	Week 20	72	1	4877111	1999285	26154	6257
sp.a	sp.a	57253967150	Facebook	w020	Week 20	211	1	4874188	1721790	21671	3569
SPÖ	SPÖ	77393060080	Facebook	w020	Week 20	552	1	4338567	1429609	36563	5549
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	w020	Week 20	63	1	3946910	1801000	12681	4119
Sign for my Future	Sign for my Future	1345513882259768	Facebook	w020	Week 20	61	1	3790954	1551500	34104	9199
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	w020	Week 20	759	1	3652458	1143822	52101	6848
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	w020	Week 20	35	1	3327118	1496559	2440	604
MSZP	MSZP	115388925185513	Facebook	w020	Week 20	40	1	3164631	1295333	4965	1979
Open Vld	Open Vld	53668151866	Facebook	w020	Week 20	180	1	3054819	1252250	17360	4136
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	w020	Week 20	9	1	2976778	1279464	8394	2805
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	w020	Week 20	132	1	2837431	906499	8631	610
Centerpartiet	Centerpartiet	12690894340	Facebook	w020	Week 20	203	1	2831471	958667	33734	8390
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	w020	Week 20	23	1	2766625	1227785	4923	1171
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	w020	Week 20	22	1	2751174	1172380	5239	2145
Kyriakos Mitsotakis		34848567724	Facebook	w020	Week 20	25	1	2659975	1013999	4475	650
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	w020	Week 20	139	1	2413624	990484	23003	4945
