day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d146	2019-05-26	MT	Malta	56	23	297244	82975	2101	168
d145	2019-05-25	MT	Malta	129	37	1259859	411037	6678	955
d144	2019-05-24	MT	Malta	203	48	1863079	634092	9966	1357
d143	2019-05-23	MT	Malta	421	56	2878050	902717	19789	1783
d142	2019-05-22	MT	Malta	423	53	3248452	1103733	18935	2128
d141	2019-05-21	MT	Malta	357	52	2824432	928236	18949	2274
d140	2019-05-20	MT	Malta	285	51	2986719	1100528	22059	3873
d139	2019-05-19	MT	Malta	164	38	838025	250426	5623	387
d138	2019-05-18	MT	Malta	100	32	483641	142605	3156	209
d137	2019-05-17	MT	Malta	29	12	1138165	449081	10920	2092
d136	2019-05-16	MT	Malta	1	1	1249	625	12	0
