country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
MT	Malta	d135	2019-05-15	389	76	928196	261972	7644	293
MT	Malta	d134	2019-05-14	457	78	1305494	383088	11009	523
MT	Malta	d133	2019-05-13	463	80	1433432	435181	9810	577
MT	Malta	d132	2019-05-12	427	81	1489511	469692	8606	611
MT	Malta	d131	2019-05-11	440	84	2146754	717455	13287	1669
MT	Malta	d130	2019-05-10	447	83	2633845	916251	10617	1630
MT	Malta	d129	2019-05-09	412	85	1627631	559175	7402	542
MT	Malta	d128	2019-05-08	385	83	1377116	453447	6692	509
MT	Malta	d127	2019-05-07	367	78	1475569	512737	7331	733
MT	Malta	d126	2019-05-06	350	71	1520975	581422	6757	725
MT	Malta	d125	2019-05-05	342	73	1152778	407677	5170	482
MT	Malta	d124	2019-05-04	341	72	1249259	430985	5840	500
MT	Malta	d123	2019-05-03	343	77	1106524	360610	5065	351
MT	Malta	d122	2019-05-02	342	78	1089507	357180	5588	478
MT	Malta	d121	2019-05-01	328	75	923341	274551	4101	241
MT	Malta	d120	2019-04-30	385	87	946735	298808	4043	198
MT	Malta	d119	2019-04-29	380	86	960702	328549	3569	234
MT	Malta	d118	2019-04-28	348	81	764606	267310	3072	183
MT	Malta	d117	2019-04-27	349	86	710104	259471	2948	184
MT	Malta	d116	2019-04-26	387	91	1251378	471343	4330	729
MT	Malta	d115	2019-04-25	350	90	426077	129640	2738	99
MT	Malta	d114	2019-04-24	340	94	436964	128374	2676	90
MT	Malta	d113	2019-04-23	343	97	363323	115978	2124	109
MT	Malta	d112	2019-04-22	292	98	252583	73471	1683	73
MT	Malta	d111	2019-04-21	302	98	199075	58333	1330	38
MT	Malta	d110	2019-04-20	290	104	158378	46685	966	35
MT	Malta	d109	2019-04-19	307	106	152352	49547	854	30
MT	Malta	d108	2019-04-18	326	112	175991	52648	1060	15
MT	Malta	d107	2019-04-17	318	113	219156	61216	1453	102
MT	Malta	d106	2019-04-16	343	119	278738	81899	1332	58
