advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	9998	2000
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	9998	2000
Apodemia		115927088504184	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	998	200
PSOE	PSOE	189318235003	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	1498	600
Parlement européen en France	Parlement européen en France	279757933824	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	9998	2000
Litere.net	litere.net	1504323906337545	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	1260	315
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	11569	2314
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	1998	1000
Ingredientes que Suman		586540488142205	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	5498	1100
MasterClass		687589164666184	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	8899	1780
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	11569	2314
Irene Montero	Unidas Podemos	699285113542248	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	14998	6000
TRT World		1559901027613381	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	222	89
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	9998	2000
European Youth Event		919232861444360	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	5998	1500
National Geographic		107307059419	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	598	100
China Xinhua News		338109312883186	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	532	89
VICE Italia		1392630034386716	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	998	200
NPO Zapp		205247699486388	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	1498	600
Adesso Basta		1062452300584762	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	9998	2000
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	500k_1m	500k - 1m	5	1	1505149	150514	75	0
CDA Doetinchem		AR453512812329697280	Google	500k_1m	500k - 1m	5	1	1505149	150514	75	0
mmb media agentur d.o.o.		AR524572049809604608	Google	500k_1m	500k - 1m	5	1	1505149	150514	75	0
KKW Koalicja Europejska PO PSL SLD .N Zieloni		AR206097132434751488	Google	500k_1m	500k - 1m	4	1	1204119	120411	60	0
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	500k_1m	500k - 1m	1	1	999999	500000	49999	10000
kontrast.at	kontrast.at	1079650008770485	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Facebook	Facebook	316001081653	Facebook	500k_1m	500k - 1m	1	1	999999	500000	5784	1157
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	500k_1m	500k - 1m	1	1	999999	500000	6694	1338
Sme rodina	Sme rodina	600235073447674	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Andrej Babiš	ANO	214827221987263	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1943	388
IG Metall	IG Metall	249296718436	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Deine Würde - Eine Initiative zum 70. Jubiläum des Grundgesetzes	Deine Würde - Eine Initiative zum 70. Jubiläum des Grundgesetzes	316160725982888	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
European Youth Forum	European Youth Forum	80161254850	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Gazeta Wyborcza		63563473556	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1162	232
Roberto Rosso	Roberto Rosso	1735684256653359	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Harald Vilimsky		547597092025909	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Sylwia Spurek		1967695263556184	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1162	232
D66	D66	52985377549	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1050	210
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4630	926
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1162	232
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	500k_1m	500k - 1m	1	1	999999	500000	2100	1050
Petizioni.it		1410474395723679	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Compromís	Compromís	194053080624605	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4630	926
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
NÁRODNÁ KOALÍCIA	NÁRODNÁ KOALÍCIA	145677979100505	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1547	619
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Mayor of London	the Greater London Authority	360322167647280	Facebook	500k_1m	500k - 1m	1	1	999999	500000	5784	1157
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1050	210
Κατερινα Μαρκου	Pulse and Opinion S.A.	832766380123763	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Ivan ŠTEFANEC		324560137683033	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Declic	Declic	686190454826244	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1050	210
Campact e.V.	Campact e.V.	82734241364	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	500k_1m	500k - 1m	1	1	999999	500000	9999	5000
Winkler Gyula		1560147330888040	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1050	210
Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
ACNUR Comite español		94118672764	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Движение ВОЛЯ		289082018098560	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
London Gov	the Greater London Authority	713179875369048	Facebook	500k_1m	500k - 1m	1	1	999999	500000	5784	1157
CDA	CDA	320374518118	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Isamaa erakond	Isamaa erakond	321163977576	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	500k_1m	500k - 1m	1	1	999999	500000	9999	5000
Miriam Cates	The Conservative Party	349846382192653	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1156	578
Les Energies du Soleil		1684031805239401	Facebook	500k_1m	500k - 1m	1	1	999999	500000	9999	5000
GRUNDIG		1508163162762486	Facebook	500k_1m	500k - 1m	1	1	999999	500000	744	148
Asthma UK	Asthma UK	40952091012	Facebook	500k_1m	500k - 1m	1	1	999999	500000	5784	1157
Παπαστράτος		1925659984382187	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Facebook	Facebook	197589525931	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1162	232
Patryk Jaki		199877710116314	Facebook	500k_1m	500k - 1m	1	1	999999	500000	11631	2326
Ben & Jerry's		147006749798	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Eclectica		1379977375431894	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4449	890
Amnesty International UK		7624294394	Facebook	500k_1m	500k - 1m	1	1	999999	500000	11570	5785
Ayuda LGTB		315021912539118	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Custom Resita Festival		2218037274884370	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1050	210
Verv		560545637307176	Facebook	500k_1m	500k - 1m	1	1	999999	500000	889	445
European GNSS Agency		128217567344601	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Wholesome Culture		1664959567149320	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4449	890
Europe Together		140105536131109	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Always France		183045748427091	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4449	890
España Ciudadana		349800235527721	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Bundesregierung		768905426534529	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Europaparlamentets kontor i Sverige		293678655099	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Gambrinus		146991996743	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
WeWorld Onlus		299584710061488	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Amnistía Internacional España		78151799929	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Unis pour les Droits Humains		1642871805813802	Facebook	500k_1m	500k - 1m	1	1	999999	500000	444	89
Covestro		150793518281117	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Antonio Visconti		311170115667526	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Wydawnictwo AGORA		336438736394843	Facebook	500k_1m	500k - 1m	1	1	999999	500000	116	23
Huawei Europe		1709278142683543	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Greenpeace International		7297163299	Facebook	500k_1m	500k - 1m	1	1	999999	500000	889	445
Enel Energia		1589410777971706	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Global Game Changers		241198933439420	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4449	890
SicheConviene		391770197992824	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Shell		444504516075907	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Les Antagonistes		398415124026017	Facebook	500k_1m	500k - 1m	1	1	999999	500000	9999	5000
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Skandia		139767876088719	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4630	926
Repression In Paradise - Venezuelan Documentary	Alving Garcia	1313923788706996	Facebook	500k_1m	500k - 1m	1	1	999999	500000	88	0
PolEXIT		2001582129931761	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1162	232
Bouzidi Mourad		1840451052913778	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Ziggo Movies & Series		387504111602845	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Gaia		182073298490036	Facebook	500k_1m	500k - 1m	1	1	999999	500000	8900	4450
Eco friendly home		547824632336134	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Comité international de la Croix-Rouge		540364216018969	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Capire il cambiamento climatico		340472676679938	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Mama Quilla		387951911757339	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Erepublik		26897053321	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Frosch		223829854355699	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Открытые медиа. Инфометр		1246107138782307	Facebook	500k_1m	500k - 1m	1	1	999999	500000	682	136
Itthonról Otthonra		795559303924823	Facebook	500k_1m	500k - 1m	1	1	999999	500000	619	309
Van Hall Larenstein		234952503230870	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
European Parliament Office in Cyprus		205478755729	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Dr. Mohamed Elhachmi Hamdi د. محمد الهاشمي الحامدي		482273315273345	Facebook	500k_1m	500k - 1m	1	1	999999	500000	577	115
The Syria Campaign		607756062649744	Facebook	500k_1m	500k - 1m	1	1	999999	500000	88	0
EU Environment		305608429284	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
SOS Racisme		166294396737151	Facebook	500k_1m	500k - 1m	1	1	999999	500000	9999	5000
Erasmus Student Network		25226723130	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Labour Future	Labour Future	112846662487263	Facebook	500k_1m	500k - 1m	1	1	999999	500000	5784	1157
Schwarzkopf Professional		150101695010185	Facebook	500k_1m	500k - 1m	1	1	999999	500000	388	194
Paris Première		140770432659757	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Trending in China		423670114403144	Facebook	500k_1m	500k - 1m	1	1	999999	500000	444	89
Comité Justice & Libertés Pour Tous - CJL		223006651523189	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Pologize Fashion		274227073497806	Facebook	500k_1m	500k - 1m	1	1	999999	500000	8900	4450
Women, War & Peace | PBS	Peace is Loud	208504065850908	Facebook	500k_1m	500k - 1m	1	1	999999	500000	889	445
ONU Environnement		155723201059	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4449	890
Career Jobs Hunt Network		2486692284890622	Facebook	500k_1m	500k - 1m	1	1	999999	500000	88	0
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Newstag		1427831877472727	Facebook	500k_1m	500k - 1m	1	1	999999	500000	259	51
Santesano		316620582266150	Facebook	500k_1m	500k - 1m	1	1	999999	500000	9999	5000
Vandebron		263935850440177	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
WWF España		57973661707	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Paddy Power		108803784913	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
5Pillars	5 Pillars	490858150969676	Facebook	500k_1m	500k - 1m	1	1	999999	500000	5784	1157
Center for European Integration Studies (ZEI)		144159745724379	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
e.on		511324618972373	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
FIDH - International Federation for Human Rights		35318453394	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Ministère de l'Intérieur		103146727990	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Knovva Academy		1619172795053683	Facebook	500k_1m	500k - 1m	1	1	999999	500000	444	89
O Video do Papa		906647586037816	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Three UK		197259133622381	Facebook	500k_1m	500k - 1m	1	1	999999	500000	5784	1157
Route Auto		252868201731333	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Bespaarkiosk.nl		1659811130952704	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
UNICEF Burkina Faso		1457264214526173	Facebook	500k_1m	500k - 1m	1	1	999999	500000	444	89
YouNoodle		102678788085	Facebook	500k_1m	500k - 1m	1	1	999999	500000	444	89
Fútbol Santander		116723261685431	Facebook	500k_1m	500k - 1m	1	1	999999	500000	88	0
Gul Ahmed		312754697664	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4449	890
Fundação Calouste Gulbenkian		49386033906	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Feudo Arancio		1430685883840905	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Dyson		741076562686907	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Zimmylifestyle.com		235024056945953	Facebook	500k_1m	500k - 1m	1	1	999999	500000	438	87
Runngo Sports		868792226536950	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Fotografiska Stockholm		142320852554	Facebook	500k_1m	500k - 1m	1	1	999999	500000	462	92
RSM MBA		110428762358678	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Manometal		165855190799208	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
ADAR		175390195814995	Facebook	500k_1m	500k - 1m	1	1	999999	500000	2326	1163
SOS Colabora		351877478951783	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Go Canada Academic and Immigration Services		936478993111944	Facebook	500k_1m	500k - 1m	1	1	999999	500000	331	66
COP23		1812087282376505	Facebook	500k_1m	500k - 1m	1	1	999999	500000	444	89
Morvai Krisztina		282077899700	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Industria		252084118203234	Facebook	500k_1m	500k - 1m	1	1	999999	500000	577	115
BeSoccer FR		1654057214881798	Facebook	500k_1m	500k - 1m	1	1	999999	500000	444	89
DigitalOcean		149515305173840	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4449	890
BonneGueule		140324089470	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Key		1411407032496659	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1156	578
Tuxy		870667836405958	Facebook	500k_1m	500k - 1m	1	1	999999	500000	3316	663
UK Government Scotland		159100234275780	Facebook	500k_1m	500k - 1m	1	1	999999	500000	5784	1157
ScribersHive		722350287934296	Facebook	500k_1m	500k - 1m	1	1	999999	500000	114	0
Game of Sultans		185311195624361	Facebook	500k_1m	500k - 1m	1	1	999999	500000	44505	8901
RT Online		303805550081059	Facebook	500k_1m	500k - 1m	1	1	999999	500000	136	68
Matthew Hussey		525275707491504	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4449	890
