advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	rd3	Last 3 days	SE	Sweden	59	1	8944456	3952497	55834	13400
Moderaterna	Moderaterna	7719591155	Facebook	rd3	Last 3 days	SE	Sweden	120	1	6327348	2500345	98871	24896
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	rd3	Last 3 days	SE	Sweden	48	1	4961455	2114249	65437	20308
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	rd3	Last 3 days	SE	Sweden	372	1	4666247	1702567	107098	23707
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	rd3	Last 3 days	SE	Sweden	44	1	4055914	1800190	50307	11769
SSU	SSU	45101268520	Facebook	rd3	Last 3 days	SE	Sweden	60	1	2306742	860775	34936	8963
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	rd3	Last 3 days	SE	Sweden	113	1	1995728	676157	30288	9519
Centerpartiet	Centerpartiet	12690894340	Facebook	rd3	Last 3 days	SE	Sweden	32	1	1837284	794699	27944	11408
European Parliament	European Parliament	178362315106	Facebook	rd3	Last 3 days	SE	Sweden	12	1	1456021	661893	17219	5355
European Greens	European Greens	141366725876424	Facebook	rd3	Last 3 days	SE	Sweden	8	1	1334824	615411	18594	5519
European Commission	European Commission	107898832590939	Facebook	rd3	Last 3 days	SE	Sweden	10	1	1096130	544102	7001	2403
Centerpartiets Ungdomsförbund	Centerpartiets Ungdomsförbund	110793008936879	Facebook	rd3	Last 3 days	SE	Sweden	9	1	1028492	433499	9982	2330
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	rd3	Last 3 days	SE	Sweden	26	1	1012932	336952	8105	2957
Plan International Sverige	Plan International Sverige	382243262003	Facebook	rd3	Last 3 days	SE	Sweden	23	1	922332	368975	9764	2522
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	rd3	Last 3 days	SE	Sweden	38	1	802520	223985	7170	1595
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	rd3	Last 3 days	SE	Sweden	41	1	796527	223500	10341	3938
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	rd3	Last 3 days	SE	Sweden	70	1	728610	152100	4033	980
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	rd3	Last 3 days	SE	Sweden	6	1	684994	327500	14122	3310
Vänsterpartiet Göteborg	Vänsterpartiet Göteborg	175873745789190	Facebook	rd3	Last 3 days	SE	Sweden	7	1	607138	232856	6812	1362
Rädda Barnen	Rädda Barnen	72659261793	Facebook	rd3	Last 3 days	SE	Sweden	94	1	544603	140916	4282	866
Stefan Löfven	Socialdemokraterna	329885883718979	Facebook	rd3	Last 3 days	SE	Sweden	1	1	499998	199999	18521	9260
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	rd3	Last 3 days	SE	Sweden	23	1	485314	134166	6258	1472
Abir till Bryssel	Nyberg Claes Otto	252516142116820	Facebook	rd3	Last 3 days	SE	Sweden	24	1	437478	111100	5908	1933
Sverige för UNHCR	Viva Media	643137272398136	Facebook	rd3	Last 3 days	SE	Sweden	3	1	404996	200999	5102	1018
Arba Kokalari	Moderaterna i Stockholms stad och län	355819811185620	Facebook	rd3	Last 3 days	SE	Sweden	12	1	400824	83166	2630	614
