advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	u45_54	unknown (45-54)	PL	Poland	241	1	6705	2638	27	6
Kialo		729627343834501	Facebook	u45_54	unknown (45-54)	PL	Poland	348	1	6158	2540	42	10
Gazeta Wyborcza		63563473556	Facebook	u45_54	unknown (45-54)	PL	Poland	256	1	5429	1697	11	1
Patryk Jaki		199877710116314	Facebook	u45_54	unknown (45-54)	PL	Poland	150	1	5058	2034	23	5
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	u45_54	unknown (45-54)	PL	Poland	20	1	2214	1015	4	1
Amnesty International Polska		57544755889	Facebook	u45_54	unknown (45-54)	PL	Poland	47	1	2024	672	6	1
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	u45_54	unknown (45-54)	PL	Poland	62	1	1524	610	9	1
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u45_54	unknown (45-54)	PL	Poland	63	1	1453	575	7	1
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	u45_54	unknown (45-54)	PL	Poland	34	1	1377	513	3	1
European Parliament		178362315106	Facebook	u45_54	unknown (45-54)	PL	Poland	44	1	1356	578	6	1
Greenpeace Polska		32104614789	Facebook	u45_54	unknown (45-54)	PL	Poland	30	1	1355	563	4	1
Kamila Gasiuk-Pihowicz	Kamila Gasiuk-PIhowicz KKW Koalicja Europejska PO PSL SLD .N Zieloni	150412465290475	Facebook	u45_54	unknown (45-54)	PL	Poland	26	1	1057	291	3	0
Wydawnictwo AGORA		336438736394843	Facebook	u45_54	unknown (45-54)	PL	Poland	7	1	949	456	0	0
Satronik - Pompy Ciepła		276627982527247	Facebook	u45_54	unknown (45-54)	PL	Poland	6	1	903	367	0	0
PolEXIT		2001582129931761	Facebook	u45_54	unknown (45-54)	PL	Poland	17	1	866	336	2	0
European Greens		141366725876424	Facebook	u45_54	unknown (45-54)	PL	Poland	18	1	843	403	4	1
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	u45_54	unknown (45-54)	PL	Poland	54	1	667	302	2	0
Parlament Europejski - Biuro w Polsce	Parlament Europejski - Biuro w Polsce	405326618416	Facebook	u45_54	unknown (45-54)	PL	Poland	19	1	647	259	1	0
Akcja Demokracja		277892342334350	Facebook	u45_54	unknown (45-54)	PL	Poland	17	1	641	146	0	0
Arte		1319236851430224	Facebook	u45_54	unknown (45-54)	PL	Poland	6	1	641	279	0	0
Sylwia Spurek		1967695263556184	Facebook	u45_54	unknown (45-54)	PL	Poland	18	1	619	176	1	0
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	u45_54	unknown (45-54)	PL	Poland	61	1	551	186	1	0
Michał Boni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	693499534003775	Facebook	u45_54	unknown (45-54)	PL	Poland	46	1	543	150	2	0
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	u45_54	unknown (45-54)	PL	Poland	31	1	538	191	2	0
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	u45_54	unknown (45-54)	PL	Poland	30	1	496	165	1	0
