day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d137	2019-05-17	FI	Finland	1706	160	2968791	782340	51898	2826
d136	2019-05-16	FI	Finland	1763	165	3150834	835266	54193	3099
d135	2019-05-15	FI	Finland	1472	157	2391720	633337	34427	2330
d134	2019-05-14	FI	Finland	1302	151	1958219	514181	27371	1883
d133	2019-05-13	FI	Finland	1003	139	1496958	395630	18357	1623
d132	2019-05-12	FI	Finland	875	135	1295931	349465	16354	1677
d131	2019-05-11	FI	Finland	904	137	1222445	326405	17767	1626
d130	2019-05-10	FI	Finland	660	136	1153085	313300	12185	1591
d129	2019-05-09	FI	Finland	639	135	1259254	337008	13314	1774
d128	2019-05-08	FI	Finland	626	128	946106	246434	11327	1400
d127	2019-05-07	FI	Finland	627	123	1595347	598666	14388	1947
d126	2019-05-06	FI	Finland	578	119	1749149	702582	14418	1782
d125	2019-05-05	FI	Finland	534	123	1302162	527961	10945	1327
d124	2019-05-04	FI	Finland	495	120	1978673	860635	15782	4029
d123	2019-05-03	FI	Finland	493	120	1266120	506362	12413	3508
d122	2019-05-02	FI	Finland	427	109	1304186	514167	11775	3610
d121	2019-05-01	FI	Finland	362	105	1021005	434857	9736	3126
d120	2019-04-30	FI	Finland	372	111	1066704	454672	9669	3210
d119	2019-04-29	FI	Finland	378	108	1348064	581502	12358	4554
d118	2019-04-28	FI	Finland	334	103	618288	241638	6283	1720
d117	2019-04-27	FI	Finland	332	103	590758	237136	5878	1689
d116	2019-04-26	FI	Finland	364	106	580472	239918	5763	1681
d115	2019-04-25	FI	Finland	325	106	212565	67683	2220	270
d114	2019-04-24	FI	Finland	326	109	247397	84242	2564	297
d113	2019-04-23	FI	Finland	333	109	187460	56400	1972	259
d112	2019-04-22	FI	Finland	303	109	241638	86294	3543	574
d111	2019-04-21	FI	Finland	300	111	225574	84338	3381	609
d110	2019-04-20	FI	Finland	304	118	252134	93513	3764	704
d109	2019-04-19	FI	Finland	331	128	166867	53274	1873	268
d108	2019-04-18	FI	Finland	328	128	322385	84432	2893	426
d107	2019-04-17	FI	Finland	310	128	146793	44268	1430	168
d106	2019-04-16	FI	Finland	341	134	208021	54431	2380	354
d105	2019-04-15	FI	Finland	475	168	319368	86309	4339	532
d104	2019-04-14	FI	Finland	1135	330	3693747	1331416	35493	7547
d103	2019-04-13	FI	Finland	1258	369	2917423	929136	31024	4611
d102	2019-04-12	FI	Finland	1299	374	2736976	855742	27076	4071
d101	2019-04-11	FI	Finland	1205	373	2347761	750360	22461	3377
d100	2019-04-10	FI	Finland	1128	385	2181619	709475	19978	3133
d099	2019-04-09	FI	Finland	1355	409	2879620	914058	30940	4023
