country_code_filter	country_name_filter	week_code	week_label	first_day	last_day	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PL	Poland	w019	Week 19	2019-05-06	2019-05-12	1998	291	35206731	12159268	95567	17319
PL	Poland	w018	Week 18	2019-04-29	2019-05-05	1586	306	25827079	10130519	60026	12388
PL	Poland	w017	Week 17	2019-04-22	2019-04-28	1289	302	9116407	3292330	32438	5920
PL	Poland	w016	Week 16	2019-04-15	2019-04-21	1234	382	7660593	2689937	24924	4365
PL	Poland	w015	Week 15	2019-04-08	2019-04-14	1465	555	14962499	5579222	35749	6333
PL	Poland	w014	Week 14	2019-04-01	2019-04-07	1140	469	10117436	3784819	25282	4407
PL	Poland	w013	Week 13	2019-03-25	2019-03-31	896	393	10524581	4003444	28030	5554
PL	Poland	w012	Week 12	2019-03-18	2019-03-24	845	378	8730650	3123413	21256	3266
PL	Poland	w011	Week 11	2019-03-11	2019-03-17	657	306	6287091	2079104	16773	2509
PL	Poland	w010	Week 10	2019-03-04	2019-03-10	518	244	5872562	2250810	13452	2093
PL	Poland	w009	Week 9	2019-02-25	2019-03-03	231	132	890893	295523	3339	434
PL	Poland	w008	Week 8	2019-02-18	2019-02-24	155	71	931537	313638	2601	474
PL	Poland	w007	Week 7	2019-02-11	2019-02-17	135	63	1276580	462664	3173	764
PL	Poland	w006	Week 6	2019-02-04	2019-02-10	104	57	1584430	660150	4586	1290
PL	Poland	w005	Week 5	2019-01-28	2019-02-03	107	46	273724	86279	724	108
PL	Poland	w004	Week 4	2019-01-21	2019-01-27	86	41	833587	356161	1376	226
PL	Poland	w003	Week 3	2019-01-14	2019-01-20	87	37	933863	436586	2485	515
PL	Poland	w002	Week 2	2019-01-07	2019-01-13	66	34	183220	61791	514	105
PL	Poland	w001	Week 1	2019-01-01	2019-01-06	52	24	142827	48561	370	91
