advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	IE	Ireland	15	1	2908031	1254742	10261	2834
European Greens	European Greens	141366725876424	Facebook	IE	Ireland	7	1	2056742	962699	21161	4513
Maria Walsh	Fine Gael	883806764992893	Facebook	IE	Ireland	10	1	1550987	679999	11189	3699
Fine Gael	Fine Gael	264172043210	Facebook	IE	Ireland	6	1	1549989	659998	13493	3599
Fianna Fáil	Fianna Fáil	222629035132	Facebook	IE	Ireland	23	1	1462977	621000	5477	800
Matt Carthy	Carthy Matt	580216935345125	Facebook	IE	Ireland	5	1	1449994	709999	6594	1299
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	IE	Ireland	7	1	1409993	602000	2693	500
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	IE	Ireland	28	1	1380972	345000	12872	2300
Referendum Commission	Referendum Commission	580832208630212	Facebook	IE	Ireland	9	1	1309991	562000	8191	1600
Mark Durkan	Fine Gael	2002340613394109	Facebook	IE	Ireland	12	1	1100987	519999	9087	3899
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	IE	Ireland	26	1	1019974	330000	7874	1600
Frances Fitzgerald	Fine Gael	302584593224671	Facebook	IE	Ireland	2	1	999998	400000	9998	2000
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	IE	Ireland	4	1	949835	409929	11093	2499
Labour Party	Labour Party	164027949687	Facebook	IE	Ireland	9	1	919990	459999	3690	699
Social Democrats	Social Democrats	1012851375393300	Facebook	IE	Ireland	37	1	851962	218999	3662	0
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	IE	Ireland	10	1	849989	319999	5989	1799
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	IE	Ireland	9	1	599991	210000	4991	1300
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	IE	Ireland	9	1	599990	209999	2890	499
Dr. Fidelma Healy Eames Independent Candidate, EU elections	Healy Eames Fidelma	395965057626422	Facebook	IE	Ireland	26	1	531974	136000	4574	500
Sean Kelly MEP	Sean Kelly MEP	340786422717552	Facebook	IE	Ireland	45	1	502955	150000	5655	300
Sheila Nunan for Europe	The Labour Party	786865738356162	Facebook	IE	Ireland	1	1	499998	199999	4998	999
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	IE	Ireland	10	1	464989	125999	4189	799
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	IE	Ireland	5	1	449994	179999	2994	899
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	IE	Ireland	21	1	330431	95631	2491	201
Brendan Smith TD	Brendan Smith 	287458667963046	Facebook	IE	Ireland	2	1	299998	150000	998	200
Green Party Ireland	Green Party Ireland	108339693065	Facebook	IE	Ireland	5	1	299987	89997	894	99
TENI - Transgender Equality Network Ireland	TENI - Transgender Equality Network Ireland	182348645122723	Facebook	IE	Ireland	87	1	295912	60999	8613	0
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	IE	Ireland	7	1	260965	81994	1892	299
Cllr. Éilis Ryan for Europe	The Workers' Party of Ireland	787376334669425	Facebook	IE	Ireland	6	1	250994	50000	2594	500
Pro Life Campaign Ireland	Pro Life Campaign Ireland	224615650378	Facebook	IE	Ireland	4	1	249995	80000	2495	800
Peter Casey	Casey Peter Joseph	1473814189502078	Facebook	IE	Ireland	31	1	234962	46999	3868	199
European Commission	European Commission	107898832590939	Facebook	IE	Ireland	15	1	230902	104219	249	76
Luke Crowley-Holland	CROWLEY-HOLLAND LUKE	404745130303486	Facebook	IE	Ireland	7	1	229993	55000	1893	300
Clare Claffey Social Democrats	Social Democrats Laois Offaly	289004898593218	Facebook	IE	Ireland	8	1	224992	48000	792	0
Barry Andrews for Europe	Barry Andrews	188114061407	Facebook	IE	Ireland	26	1	219973	70999	2973	100
Amnesty International-Ireland	Amnesty International-Ireland	158961023733	Facebook	IE	Ireland	4	1	214996	103000	796	100
Women for Election	Women for Election	115885998520125	Facebook	IE	Ireland	1	1	199999	100000	999	500
Mick Wallace	Oonan Christopher Patrick	346069865514537	Facebook	IE	Ireland	1	1	199998	99999	998	499
Mark Carey - City West - Time for Change	Steamboat	433481587460366	Facebook	IE	Ireland	7	1	174993	38000	1492	200
Adrienne Wallace - People Before Profit	Wallace Adrienne Catherine	1555518121383424	Facebook	IE	Ireland	14	1	161985	37999	1385	0
Fiona Nolan Fianna Fáil	Sweeney Simon Martin	2220109951652114	Facebook	IE	Ireland	4	1	159996	35000	396	0
Alice Mary Higgins for Europe	Alice Mary Higgins	1055105841226515	Facebook	IE	Ireland	5	1	155988	30998	494	0
Alex White	Mc Kinney Eunan Anthony	58389344622	Facebook	IE	Ireland	2	1	149998	60000	998	200
Aontú	Toibin Peadar Pol	1052704411520149	Facebook	IE	Ireland	2	1	149998	60000	1098	500
Department of Politics and Public Administration UL		190855980950496	Facebook	IE	Ireland	3	1	149997	30000	297	0
Fine Gael Limerick City	Breen Colm Timothy	137766716313436	Facebook	IE	Ireland	5	1	124994	30999	494	0
Protect Life		541250599362726	Facebook	IE	Ireland	12	1	119988	60000	1188	0
Cllr. Kate Feeney	Feeney Kate	474266742640101	Facebook	IE	Ireland	4	1	114996	26000	1196	200
Denise McMorrow for Dublin 2019	Mc Morrow Denise	438930423601172	Facebook	IE	Ireland	13	1	111986	27999	1286	0
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	IE	Ireland	3	1	104997	21000	297	0
Josiah Burke	Burke Josiah Emmanuelle	162814401227663	Facebook	IE	Ireland	3	1	104996	20999	1096	200
Claire Byrne Green Party	Byrne Claire Anne	507864742652844	Facebook	IE	Ireland	1	1	99999	50000	499	100
Horseworldeu		106222951129	Facebook	IE	Ireland	2	1	99990	19998	197	0
John McGahon	John Mcgahon	1408702926037982	Facebook	IE	Ireland	2	1	99978	19996	597	100
Clare Daly	Clare Daly	304407706241836	Facebook	IE	Ireland	5	1	84995	26000	495	0
Malachy Hand - FF Local Election Candidate for South Roscommon	Hand Malachy	949185501928800	Facebook	IE	Ireland	6	1	84993	22999	594	0
Sharon Nolan	Nolan Sharon Kathryn	399903233737537	Facebook	IE	Ireland	5	1	75995	21000	495	0
Paul Mulville	Paul Mulville	170053833201393	Facebook	IE	Ireland	4	1	74996	21000	396	0
Fionn Kiely - Local Election Candidate - Gort Kinvara	Kiely Fionn Kevin	357397571772969	Facebook	IE	Ireland	4	1	69996	17000	396	0
Paul Nolan - Social Democrats Meath East	King John	1838758749501583	Facebook	IE	Ireland	5	1	69994	13999	894	99
Jess Spear - Solidarity Firhouse-Bohernabreena	Spear Jessica Whitaker	537422773330865	Facebook	IE	Ireland	6	1	67994	16000	594	0
Independent Ireland	Ryan Purcell Walter	758725787550554	Facebook	IE	Ireland	5	1	65995	13000	895	100
Catherine Stocker SocDems	Stocker Matthew	173573370153556	Facebook	IE	Ireland	5	1	65995	13000	495	0
Cyril Brennan - People Before Profit	People Before Profit - Midlands North West	164750800796944	Facebook	IE	Ireland	3	1	64997	16000	297	0
