recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-16	2019-05-16	NL	Netherlands	939	168	2894693	1110440	20322	3540
rd2	Last 2 days	2019-05-15	2019-05-16	NL	Netherlands	998	180	6187847	2359836	45156	7921
rd3	Last 3 days	2019-05-14	2019-05-16	NL	Netherlands	1067	192	9244132	3573438	69220	12470
rd4	Last 4 days	2019-05-13	2019-05-16	NL	Netherlands	1140	203	11984378	4719779	87027	16448
rd5	Last 5 days	2019-05-12	2019-05-16	NL	Netherlands	1178	213	14349625	5698585	102506	19928
rd6	Last 6 days	2019-05-11	2019-05-16	NL	Netherlands	1266	223	16644620	6654369	119306	23519
rw1	Last week	2019-05-10	2019-05-16	NL	Netherlands	1332	233	19197486	7687652	138217	27376
rw2	Last 2 weeks	2019-05-03	2019-05-16	NL	Netherlands	1731	317	37847282	15566985	293608	62788
rw3	Last 3 weeks	2019-04-26	2019-05-16	NL	Netherlands	2275	414	44581819	18196953	346798	74471
rw4	Last 4 weeks	2019-04-19	2019-05-16	NL	Netherlands	2627	516	49792353	20253608	382359	80978
rm1	Last month	2019-04-17	2019-05-16	NL	Netherlands	2835	538	57157765	23169114	448309	93657
rm2	Last 2 months	2019-03-18	2019-05-16	NL	Netherlands	5443	1318	99687550	39495157	834544	163654
rm3	Last 3 months	2019-02-16	2019-05-16	NL	Netherlands	6496	1497	120601761	47624771	998980	193093
rm6	Last 6 months	2019-01-01	2019-05-16	NL	Netherlands	6838	1554	127292522	50150832	1046166	202729
