impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	DK	Denmark	1463	224	1426060	0	22307	535
1k_5k	1k - 5k	DK	Denmark	1093	286	5308989	1062010	63411	14126
5k_10k	5k - 10k	DK	Denmark	439	183	4280040	2140234	63414	19843
10k_50k	10k - 50k	DK	Denmark	651	182	31001692	6200462	292471	70821
50k_100k	50k - 100k	DK	Denmark	94	44	8204661	4102371	102362	32463
100k_200k	100k - 200k	DK	Denmark	58	26	9407250	4703648	141232	37583
200k_500k	200k - 500k	DK	Denmark	37	21	9043180	3617279	108242	22459
500k_1m	500k - 1m	DK	Denmark	15	6	1085747	542874	13658	6757
