spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	FI	Finland	6233	1138	30057499	7132364	456265	317
50_100	50 - 100	FI	Finland	6516	1144	654579	168035	7292	1030
100_1k	100 - 1k	FI	Finland	1585	441	46973002	16681727	349331	88990
1k_5k	1k - 5k	FI	Finland	143	57	15659981	7318298	134449	27019
5k_10k	5k - 10k	FI	Finland	16	10	4508642	2204169	50226	25062
10k_50k	10k - 50k	FI	Finland	1	1	5304	2652	236	47
