advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Isamaa erakond	Isamaa erakond	321163977576	Facebook	tartu_county_EE	Tartu County, Estonia	10	1	467012	211102	2521	598
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	tartu_county_EE	Tartu County, Estonia	39	1	405904	156973	1322	220
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	tartu_county_EE	Tartu County, Estonia	41	1	352125	148823	1217	132
European Parliament		178362315106	Facebook	tartu_county_EE	Tartu County, Estonia	38	1	340081	139475	3001	721
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	tartu_county_EE	Tartu County, Estonia	7	1	312513	140484	751	190
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	tartu_county_EE	Tartu County, Estonia	96	1	305066	76059	1488	30
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	tartu_county_EE	Tartu County, Estonia	44	1	269123	105191	2450	512
Urmas Paet	Paet Urmas	223092011815453	Facebook	tartu_county_EE	Tartu County, Estonia	42	1	214589	46296	1251	74
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	tartu_county_EE	Tartu County, Estonia	27	1	196260	82466	1085	200
Veriff		959442754113350	Facebook	tartu_county_EE	Tartu County, Estonia	3	1	155754	67350	257	51
European Greens		141366725876424	Facebook	tartu_county_EE	Tartu County, Estonia	31	1	122572	50674	500	82
Keskerakond	Keskerakond	161252453921396	Facebook	tartu_county_EE	Tartu County, Estonia	12	1	101289	38435	343	33
Kialo		729627343834501	Facebook	tartu_county_EE	Tartu County, Estonia	346	1	90843	33887	595	142
Jaak Madison	Madison Jaak	536519246456733	Facebook	tartu_county_EE	Tartu County, Estonia	15	1	83846	25966	388	45
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	tartu_county_EE	Tartu County, Estonia	7	1	69101	25242	288	38
Triin Saag	Saag Triin	2012394932389774	Facebook	tartu_county_EE	Tartu County, Estonia	38	1	50633	15712	714	0
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	tartu_county_EE	Tartu County, Estonia	51	1	46666	12035	487	44
Tartumaa Rohelised		1353771811435346	Facebook	tartu_county_EE	Tartu County, Estonia	1	1	45646	9129	79	0
Riho Terras		2217643278496367	Facebook	tartu_county_EE	Tartu County, Estonia	3	1	28558	6180	224	38
ResPublica	Isamaa erakond	124913684200476	Facebook	tartu_county_EE	Tartu County, Estonia	2	1	27983	11176	111	18
Urmas Reinsalu	Isamaa erakond	503635753156660	Facebook	tartu_county_EE	Tartu County, Estonia	3	1	26272	5254	117	16
Reformierakond	Reformierakond	80124492882	Facebook	tartu_county_EE	Tartu County, Estonia	5	1	24068	4781	75	0
Rimi Eesti		217485440760	Facebook	tartu_county_EE	Tartu County, Estonia	1	1	19397	9698	96	19
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	tartu_county_EE	Tartu County, Estonia	3	1	17732	3546	48	0
EMY		815299865514464	Facebook	tartu_county_EE	Tartu County, Estonia	2	1	16928	3385	64	0
