gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	SI	Slovenia	2538	619	8313833	3065333	44617	5396
m	male	SI	Slovenia	2378	605	10398108	3602008	54912	6126
u	unknown	SI	Slovenia	2243	569	147064	52729	802	98
