advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alfred Sant	Alfred Sant	537789116260209	Facebook	100_1k	100 - 1k	MT	Malta	20	1	2549959	1179990	10479	2399
Joe Sammut		433245190070343	Facebook	100_1k	100 - 1k	MT	Malta	10	1	1347983	658996	4735	948
European Parliament		178362315106	Facebook	100_1k	100 - 1k	MT	Malta	9	1	1201174	520472	3994	801
Josef Caruana		166617437361908	Facebook	100_1k	100 - 1k	MT	Malta	13	1	1149952	499986	6486	1299
David Stellini	David Stellini	1911257335785088	Facebook	100_1k	100 - 1k	MT	Malta	4	1	599996	300000	1996	400
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	100_1k	100 - 1k	MT	Malta	3	1	499996	250000	1497	300
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	100_1k	100 - 1k	MT	Malta	5	1	449995	180000	2494	499
PD Martin Cauchi Inglott		181379916072401	Facebook	100_1k	100 - 1k	MT	Malta	3	1	299980	149991	1496	299
Kialo		729627343834501	Facebook	100_1k	100 - 1k	MT	Malta	259	1	284021	121871	1468	370
MaltaGov		735396419870282	Facebook	100_1k	100 - 1k	MT	Malta	1	1	199999	100000	499	100
European Parliament Office in Malta		116353271736965	Facebook	100_1k	100 - 1k	MT	Malta	1	1	199998	100000	499	100
David Casa	David Casa	193035580892638	Facebook	100_1k	100 - 1k	MT	Malta	3	1	199997	70000	1497	300
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	100_1k	100 - 1k	MT	Malta	1	1	99999	50000	499	100
Miriam Dalli	Kearon Bruno 	277980849002904	Facebook	100_1k	100 - 1k	MT	Malta	1	1	99999	49999	499	100
Roberta Metsola		406824526101449	Facebook	100_1k	100 - 1k	MT	Malta	1	1	99994	49997	498	99
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	100_1k	100 - 1k	MT	Malta	21	1	55260	25584	83	33
Give A Vote		2186129244970085	Facebook	100_1k	100 - 1k	MT	Malta	2	1	52820	11128	501	100
Exodus prog		1708791049357843	Facebook	100_1k	100 - 1k	MT	Malta	1	1	49999	10000	499	100
Cyber Security - Malta		194781217654528	Facebook	100_1k	100 - 1k	MT	Malta	1	1	49999	10000	499	100
XOGO		236099963498103	Facebook	100_1k	100 - 1k	MT	Malta	3	1	37891	12900	257	51
Humble Household		1746853745395190	Facebook	100_1k	100 - 1k	MT	Malta	24	1	37735	14916	235	64
Save the Refugees		1931458237163388	Facebook	100_1k	100 - 1k	MT	Malta	4	1	34970	13130	304	60
Frank Psaila		458318884361628	Facebook	100_1k	100 - 1k	MT	Malta	1	1	29222	5844	259	52
VoteWatch Europe		355087424564148	Facebook	100_1k	100 - 1k	MT	Malta	4	1	25086	11200	49	13
UNRWA		105171192862790	Facebook	100_1k	100 - 1k	MT	Malta	3	1	24915	11334	127	25
