audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	LT	Lithuania	2500	592	6418560	2409678	25937	3507
m25_34	male (25-34)	LT	Lithuania	2849	658	6248051	2275898	27202	3394
f18_24	female (18-24)	LT	Lithuania	2606	595	5631238	2169388	22654	2977
f45_54	female (45-54)	LT	Lithuania	2919	625	5443144	2090846	20212	2263
f35_44	female (35-44)	LT	Lithuania	2978	649	5295128	2093641	19356	2504
f55_64	female (55-64)	LT	Lithuania	2231	581	4833375	1719520	20547	1464
m35_44	male (35-44)	LT	Lithuania	2808	642	4636057	1798690	17436	2233
f25_34	female (25-34)	LT	Lithuania	3006	662	4377114	1618086	20583	2474
m45_54	male (45-54)	LT	Lithuania	2739	611	2955486	1091298	12728	1244
f65_	female (65+)	LT	Lithuania	1936	513	2193086	746568	9705	651
m55_64	male (55-64)	LT	Lithuania	2108	569	1596274	546699	7762	446
m65_	male (65+)	LT	Lithuania	1844	506	718071	247517	2976	210
f13_17	female (13-17)	LT	Lithuania	292	101	163850	68055	480	54
m13_17	male (13-17)	LT	Lithuania	275	96	150401	61018	522	70
u35_44	unknown (35-44)	LT	Lithuania	2415	566	63500	23787	249	34
u25_34	unknown (25-34)	LT	Lithuania	2315	565	39576	14255	179	25
u45_54	unknown (45-54)	LT	Lithuania	2097	516	16453	5971	72	9
u18_24	unknown (18-24)	LT	Lithuania	1763	452	12126	4520	57	8
u55_64	unknown (55-64)	LT	Lithuania	1474	460	7795	2713	31	2
u65_	unknown (65+)	LT	Lithuania	1312	414	6059	2149	26	2
u13_17	unknown (13-17)	LT	Lithuania	197	77	367	152	1	0
