advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Open Vld		AR369049153717665792	Google	w018	Week 18	33	1	1947976	191369	2328	188
DIE GRÜNEN – DIE GRÜNE ALTERNATIVE		AR330966468978016256	Google	w018	Week 18	171	1	1874666	107333	18310	256
CDU-Kreisverband Neustadt		AR152876371603881984	Google	w018	Week 18	2	1	1666666	166666	833	83
DOPRAVA		AR56197688563073024	Google	w018	Week 18	6	1	1510499	150000	45345	782
Flamesite s.r.o.		AR522320249995919360	Google	w018	Week 18	177	1	1486649	70137	5193	101
Sozialdemokratische Partei Österreich		AR89974685768351744	Google	w018	Week 18	8	1	1479120	145054	40812	775
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	w018	Week 18	76	1	1445249	133170	1694	102
Bündnis90/ Die Grünen		AR207068276079984640	Google	w018	Week 18	36	1	1359516	128799	76597	1557
Kresťanská únia		AR358916054556082176	Google	w018	Week 18	3	1	1141666	114166	1208	120
Socialdemokratiet		AR237678679797268480	Google	w018	Week 18	25	1	1107426	106656	18222	553
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	w018	Week 18	3	1	950534	95053	4898	125
Start Business Hellas Single Member P.C.		AR513164341793521664	Google	w018	Week 18	2	1	833333	83333	25000	416
Fianna Fáil		AR101183107301900288	Google	w018	Week 18	22	1	776109	75786	810	58
Bündnis 90/Die Grünen Baden-Württemberg		AR17917091730423808	Google	w018	Week 18	139	1	732461	0	4285	69
EUpositive.sk		AR348804120993333248	Google	w018	Week 18	20	1	658484	59242	1001	59
OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO)		AR392996516970627072	Google	w018	Week 18	2	1	619047	61904	18571	309
Gestion et Action Libérale		AR201311233196949504	Google	w018	Week 18	182	1	607416	6920	24642	478
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	w018	Week 18	196	1	584708	4000	22132	488
GREEN DAY, s.r.o		AR423241058193768448	Google	w018	Week 18	43	1	517412	43126	1132	64
Sozialdemokratische Partei Deutschlands SPD		AR224933965641809920	Google	w018	Week 18	4	1	472727	47272	727	72
Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"		AR420861715031261184	Google	w018	Week 18	7	1	457607	44358	413	34
Slovenska demokratska stranka		AR170068335415787520	Google	w018	Week 18	1	1	437500	43750	218	21
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	w018	Week 18	3	1	420191	41800	12649	219
Partito Democratico		AR254356072167374848	Google	w018	Week 18	26	1	392573	32973	100570	1797
European People’s Party		AR308399267695820800	Google	w018	Week 18	30	1	359767	17545	35179	711
Fondation Populaire		AR320938922932699136	Google	w018	Week 18	5	1	327089	32708	287	28
SPD Berlin		AR257142234632159232	Google	w018	Week 18	11	1	309439	28767	5237	133
Barcelona en Comú		AR342176264901099520	Google	w018	Week 18	23	1	215384	12321	1076	61
Alternative für Deutschland		AR380456861733748736	Google	w018	Week 18	4	1	178685	17743	593	55
Liberal Alliance Djursland		AR73057599863390208	Google	w018	Week 18	15	1	103181	3636	515	18
Maria Spyraki		AR80818777565954048	Google	w018	Week 18	8	1	90288	7422	281	18
Österreichischer Wirtschaftsbund (ÖWB)		AR248881328894771200	Google	w018	Week 18	12	1	62609	2592	8288	165
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	w018	Week 18	13	1	55663	3000	9593	201
Klassiskt Liberala Partiet		AR214800866480226304	Google	w018	Week 18	3	1	55384	4615	276	23
Kankaanpään Työväenyhdistys ry		AR217573010171756544	Google	w018	Week 18	13	1	53110	4769	78	3
Unitas		AR53945888749387776	Google	w018	Week 18	12	1	52888	0	264	0
Open VLD		AR350212320510607360	Google	w018	Week 18	9	1	49999	0	249	0
Avante Comunicación SL		AR486291452976955392	Google	w018	Week 18	1	1	46153	4615	230	23
W.R.P.R., s.r.o.		AR111802190602960896	Google	w018	Week 18	1	1	28000	2800	140	14
HEADS, s.r.o.		AR356967719951663104	Google	w018	Week 18	1	1	20588	2058	6176	102
Dansk Folkeparti - Århus Lokalforening		AR167070242084749312	Google	w018	Week 18	4	1	17500	0	284	21
Uwe Conradt: Saarbrücken - gemeinsam - voran.	CDU Saarbrücken Stadt	577254072692345	Facebook	w018	Week 18	1	1	16666	3333	33	0
Janika Takatalo		AR113027046556303360	Google	w018	Week 18	3	1	13846	0	276	23
Studio Montrucchio Capello snc		AR159631771044937728	Google	w018	Week 18	3	1	13749	0	68	0
Euroopassa Suomen Tähden ry		AR176823734856843264	Google	w018	Week 18	1	1	10000	0	50	0
Projekt Európa		AR303746959120793600	Google	w018	Week 18	3	1	8858	0	44	0
Morten Dahlin		AR273707476816232448	Google	w018	Week 18	3	1	8222	0	41	0
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	w018	Week 18	5	1	6250	0	31	0
ADDO DIGITAL IKE		AR15516582969081856	Google	w018	Week 18	2	1	6000	0	30	0
GroenLinks		AR148211418645135360	Google	w018	Week 18	1	1	1320	0	6	0
AfD-Kreisverband Braunschweig		AR201649882778304512	Google	w018	Week 18	1	1	1250	0	6	0
