recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-12	2019-05-12	SI	Slovenia	354	59	537001	152700	4478	170
rd2	Last 2 days	2019-05-11	2019-05-12	SI	Slovenia	383	62	1114473	314421	9147	340
rd3	Last 3 days	2019-05-10	2019-05-12	SI	Slovenia	393	64	1704820	486828	13581	521
rd4	Last 4 days	2019-05-09	2019-05-12	SI	Slovenia	411	68	2262859	650854	17975	679
rd5	Last 5 days	2019-05-08	2019-05-12	SI	Slovenia	421	71	2647384	765511	21294	812
rd6	Last 6 days	2019-05-07	2019-05-12	SI	Slovenia	433	73	3222559	967453	25184	1300
rw1	Last week	2019-05-06	2019-05-12	SI	Slovenia	438	74	3734456	1163208	27535	1796
rw2	Last 2 weeks	2019-04-29	2019-05-12	SI	Slovenia	663	119	8513604	2993329	49147	5682
rw3	Last 3 weeks	2019-04-22	2019-05-12	SI	Slovenia	824	151	11467857	4176890	67220	8376
rw4	Last 4 weeks	2019-04-15	2019-05-12	SI	Slovenia	1014	199	12253035	4419187	71222	8538
rm1	Last month	2019-04-13	2019-05-12	SI	Slovenia	1063	219	12565604	4538590	72416	8663
rm2	Last 2 months	2019-03-14	2019-05-12	SI	Slovenia	1805	461	16260166	5812939	88507	10249
rm3	Last 3 months	2019-02-12	2019-05-12	SI	Slovenia	2057	517	17006966	6071153	92564	10565
rm6	Last 6 months	2019-01-01	2019-05-12	SI	Slovenia	2186	546	17411740	6176651	93978	10658
