advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HRAST - pokret za uspješnu Hrvatsku - službene stranice		1481525755446572	Facebook	w004	Week 4	HR	Croatia	7	1	6345	1709	51	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w004	Week 4	HR	Croatia	3	1	4511	1998	19	3
LegacyFx		966644110116765	Facebook	w004	Week 4	HR	Croatia	1	1	1238	619	3	0
Treevotion		312276899356713	Facebook	w004	Week 4	HR	Croatia	5	1	617	141	1	0
Civil Liberties Union for Europe		1424938757739868	Facebook	w004	Week 4	HR	Croatia	1	1	362	72	7	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	w004	Week 4	HR	Croatia	1	1	135	27	0	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w004	Week 4	HR	Croatia	4	1	125	0	12	0
Soviet Visuals		1160495674016675	Facebook	w004	Week 4	HR	Croatia	7	1	119	21	2	0
Orbex		1415953441956155	Facebook	w004	Week 4	HR	Croatia	1	1	88	17	0	0
Circling Europe		503234379789523	Facebook	w004	Week 4	HR	Croatia	1	1	88	17	1	0
Flora & Fauna		303798486465804	Facebook	w004	Week 4	HR	Croatia	3	1	70	24	0	0
FT Content Solutions		1220981994590364	Facebook	w004	Week 4	HR	Croatia	2	1	39	7	0	0
Le Monde		14892757589	Facebook	w004	Week 4	HR	Croatia	7	1	32	12	0	0
International Growth Centre	London School of Economics and Political Science	121645431208100	Facebook	w004	Week 4	HR	Croatia	1	1	14	2	0	0
Banque mondiale		155174084508744	Facebook	w004	Week 4	HR	Croatia	4	1	13	6	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	w004	Week 4	HR	Croatia	2	1	11	2	0	0
YOGA BURN		146316959083110	Facebook	w004	Week 4	HR	Croatia	2	1	6	1	0	0
PLANADVISER		1825875921073929	Facebook	w004	Week 4	HR	Croatia	1	1	6	3	0	0
Andrew Zbik - Lane Cove - Labor		1599877663573922	Facebook	w004	Week 4	HR	Croatia	1	1	4	0	0	0
Milaap		315603771494	Facebook	w004	Week 4	HR	Croatia	1	1	2	0	0	0
Best Shopping Deals		519091928553063	Facebook	w004	Week 4	HR	Croatia	1	1	2	0	0	0
