impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	LU	Luxembourg	476	156	138823	0	13607	0
1k_5k	1k - 5k	LU	Luxembourg	753	288	1070753	214193	21031	0
5k_10k	5k - 10k	LU	Luxembourg	419	186	1434159	717151	14586	106
10k_50k	10k - 50k	LU	Luxembourg	912	278	8312847	1662602	25932	2420
50k_100k	50k - 100k	LU	Luxembourg	270	121	2816413	1408220	11592	2224
100k_200k	100k - 200k	LU	Luxembourg	183	79	2602646	1301329	7263	2073
200k_500k	200k - 500k	LU	Luxembourg	149	74	775127	310051	1825	704
500k_1m	500k - 1m	LU	Luxembourg	59	35	198224	99112	931	278
