country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
DE	Germany	13_17	13-17	4755	1224	9788330	3300869	74489	3651
DE	Germany	18_24	18-24	34738	3941	117290576	36644008	1261476	96294
DE	Germany	25_34	25-34	36094	4285	119230723	38664460	1216549	121708
DE	Germany	35_44	35-44	33986	4211	68994372	22186459	727157	73252
DE	Germany	45_54	45-54	32745	4008	60414332	18843876	732068	71300
DE	Germany	55_64	55-64	30970	3755	39541849	11746708	574688	45410
DE	Germany	65_	65+	28664	3372	21878932	6352344	358817	25206
