advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ	SPÖ	77393060080	Facebook	100_1k	100 - 1k	AT	Austria	9	1	599990	179999	4490	899
Harald Vilimsky	FPÖ	547597092025909	Facebook	100_1k	100 - 1k	AT	Austria	2	1	549997	209999	997	199
European Parliament	European Parliament	178362315106	Facebook	100_1k	100 - 1k	AT	Austria	1	1	199998	99999	498	99
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	100_1k	100 - 1k	AT	Austria	2	1	199997	99999	1497	599
Andreas Schieder	SPÖ	290881691011354	Facebook	100_1k	100 - 1k	AT	Austria	1	1	99999	50000	999	500
Claudia Gamon	NEOS	447992848717452	Facebook	100_1k	100 - 1k	AT	Austria	2	1	99997	20000	998	199
Wilfried Haslauer	Salzburger Volkspartei	49835536470	Facebook	100_1k	100 - 1k	AT	Austria	1	1	49999	10000	499	100
Peter Pilz	NR KLUB JETZT	127399223970566	Facebook	100_1k	100 - 1k	AT	Austria	1	1	49999	10000	499	100
Werner Kogler	Die Grünen	133612666671985	Facebook	100_1k	100 - 1k	AT	Austria	1	1	49999	10000	499	100
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	100_1k	100 - 1k	AT	Austria	1	1	49998	9999	498	99
KPÖ PLUS	KPÖ PLUS	849742871847407	Facebook	100_1k	100 - 1k	AT	Austria	1	1	49998	9999	498	99
European Commission	European Commission	107898832590939	Facebook	100_1k	100 - 1k	AT	Austria	2	1	3359	1679	8	1
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	100_1k	100 - 1k	AT	Austria	1	1	1312	656	3	0
