region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
alytus_county	Alytus County	LT	Lithuania	1832	370	348558	98369	1113	50
kaunas_county	Kaunas County	LT	Lithuania	2585	551	2459391	830570	15859	887
klaipeda_county	Klaipėda County	LT	Lithuania	2253	471	1324068	377727	10955	270
marijampole_county	Marijampolė County	LT	Lithuania	1820	369	228218	98595	687	49
panevezys_county	Panevėžys County	LT	Lithuania	1982	413	447600	135617	6906	121
taurage_county	Tauragė County	LT	Lithuania	1624	333	83707	33783	327	24
telsiai_county	Telšiai County	LT	Lithuania	1765	379	200923	79919	901	62
utena_county	Utena County	LT	Lithuania	1821	366	244547	66359	902	27
vilnius_county	Vilnius County	LT	Lithuania	2846	619	6910533	2110678	35621	2163
siauliai_county	Šiauliai County	LT	Lithuania	2056	454	663539	259097	3468	237
