advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	calabria_IT	Calabria, Italy	380	1	1575766	649627	7322	1363
Partito Democratico		77034286895	Facebook	calabria_IT	Calabria, Italy	179	1	1101423	480141	3471	773
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	calabria_IT	Calabria, Italy	24	1	566320	266412	1306	343
Keyron Italia		1473993739561073	Facebook	calabria_IT	Calabria, Italy	11	1	552975	229662	2213	291
European Parliament		178362315106	Facebook	calabria_IT	Calabria, Italy	180	1	548169	237280	1650	323
Save the Children Italia		46590675335	Facebook	calabria_IT	Calabria, Italy	48	1	473460	210928	1904	522
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	calabria_IT	Calabria, Italy	51	1	453868	197363	919	249
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	calabria_IT	Calabria, Italy	67	1	374273	117767	1191	39
WeWorld Onlus		299584710061488	Facebook	calabria_IT	Calabria, Italy	302	1	365256	139587	1985	227
Orlando Amodeo per Europa Verde	Orlando Amodeo	397286324156859	Facebook	calabria_IT	Calabria, Italy	26	1	364624	122919	1341	164
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	calabria_IT	Calabria, Italy	74	1	349311	144954	1806	433
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	calabria_IT	Calabria, Italy	13	1	279910	125708	287	41
Andrea Cozzolino	Andrea Cozzolino	1449151341981719	Facebook	calabria_IT	Calabria, Italy	20	1	273512	91177	997	155
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	calabria_IT	Calabria, Italy	91	1	269722	109867	603	125
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	calabria_IT	Calabria, Italy	46	1	247346	102050	777	197
European Greens		141366725876424	Facebook	calabria_IT	Calabria, Italy	38	1	218820	99611	980	238
Kialo		729627343834501	Facebook	calabria_IT	Calabria, Italy	371	1	174552	71308	820	189
Nicola Caputo	Nicola Caputo	1439514556290274	Facebook	calabria_IT	Calabria, Italy	84	1	168051	52812	1401	16
Aboca		295129913955200	Facebook	calabria_IT	Calabria, Italy	56	1	154879	47160	330	0
Elena Gentile	Elena Gentile	1426435657576038	Facebook	calabria_IT	Calabria, Italy	37	1	151125	36176	530	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	calabria_IT	Calabria, Italy	49	1	144929	60537	391	100
Amref Health Africa - Italia		48677844864	Facebook	calabria_IT	Calabria, Italy	100	1	139896	49651	458	21
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	calabria_IT	Calabria, Italy	2	1	139116	55646	838	209
Forza Italia		172265396249029	Facebook	calabria_IT	Calabria, Italy	9	1	132527	50075	1226	240
Pina Picierno	SocialCom	212896992084952	Facebook	calabria_IT	Calabria, Italy	67	1	128753	37845	1004	15
