advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	attica_region_EL	Attica (region), Greece	138	1	13815263	5522846	46902	10252
Kyriakos Mitsotakis		34848567724	Facebook	attica_region_EL	Attica (region), Greece	104	1	7266650	3081484	14811	2846
European Parliament		178362315106	Facebook	attica_region_EL	Attica (region), Greece	50	1	5479134	2586401	18335	4444
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	attica_region_EL	Attica (region), Greece	55	1	5278962	2233089	13102	2370
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	attica_region_EL	Attica (region), Greece	235	1	4361132	1609861	18741	2108
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	attica_region_EL	Attica (region), Greece	146	1	3722080	1303905	19888	3164
INBOX	New Digital Media	369693523475596	Facebook	attica_region_EL	Attica (region), Greece	66	1	2722095	1174647	3941	297
Kialo		729627343834501	Facebook	attica_region_EL	Attica (region), Greece	348	1	2418861	997654	11998	2821
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	attica_region_EL	Attica (region), Greece	127	1	2200442	658659	6802	212
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	attica_region_EL	Attica (region), Greece	39	1	2183703	994851	6187	1282
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	attica_region_EL	Attica (region), Greece	43	1	1934759	797861	5021	727
Ioannis Vardakastanis	Ioannis Vardakastanis	195643347979465	Facebook	attica_region_EL	Attica (region), Greece	102	1	1669948	648685	5842	390
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	attica_region_EL	Attica (region), Greece	18	1	1344667	447342	4456	594
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	attica_region_EL	Attica (region), Greece	14	1	1316552	602784	2154	624
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	attica_region_EL	Attica (region), Greece	100	1	1206978	330302	5297	140
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	attica_region_EL	Attica (region), Greece	111	1	1189380	352215	4782	251
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	attica_region_EL	Attica (region), Greece	40	1	1171028	444625	2059	334
Ιωάννης Σγουρός	Ιωαννης Σγουρος	1401098180146606	Facebook	attica_region_EL	Attica (region), Greece	16	1	844887	300980	2783	300
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	attica_region_EL	Attica (region), Greece	67	1	822870	244862	2907	121
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	attica_region_EL	Attica (region), Greece	22	1	707200	300577	1141	113
Παύλος Ελευθεριάδης		768996799785550	Facebook	attica_region_EL	Attica (region), Greece	28	1	703087	246335	1615	40
Άννα Μισέλ Ασημακοπούλου	Άννα Μισέλ Ασημακοπούλου	1394997234118853	Facebook	attica_region_EL	Attica (region), Greece	62	1	685165	239696	2965	173
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	attica_region_EL	Attica (region), Greece	50	1	682385	317568	1381	373
Vouliwatch		627330267312880	Facebook	attica_region_EL	Attica (region), Greece	8	1	651455	267198	1666	625
Δημιουργία Ξανά	Δημιουργία Ξανά	226397774096827	Facebook	attica_region_EL	Attica (region), Greece	109	1	637130	146089	5459	0
