advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	dublin_IE	Dublin, Ireland	103	1	3140423	1327005	20962	3638
Referendum Commission		580832208630212	Facebook	dublin_IE	Dublin, Ireland	20	1	3013732	1432481	13091	2673
Alice Mary Higgins for Europe	Alice Mary Higgins	1055105841226515	Facebook	dublin_IE	Dublin, Ireland	35	1	893382	192433	4538	300
European Greens		141366725876424	Facebook	dublin_IE	Dublin, Ireland	44	1	883950	428603	6038	1660
Facebook Ireland	Facebook Ireland	43110923010	Facebook	dublin_IE	Dublin, Ireland	4	1	865963	346386	8657	1731
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	dublin_IE	Dublin, Ireland	3	1	703194	351597	3341	668
Fine Gael	Fine Gael	264172043210	Facebook	dublin_IE	Dublin, Ireland	6	1	696382	316385	3794	1260
Cllr. Éilis Ryan for Europe	The Workers' Party of Ireland	787376334669425	Facebook	dublin_IE	Dublin, Ireland	17	1	547983	202000	2883	300
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	dublin_IE	Dublin, Ireland	48	1	517220	167926	2315	350
Kialo		729627343834501	Facebook	dublin_IE	Dublin, Ireland	339	1	490445	209604	2931	782
Women for Election	Women for Election	115885998520125	Facebook	dublin_IE	Dublin, Ireland	10	1	479062	212893	2084	370
Fianna Fáil	Fianna Fáil	222629035132	Facebook	dublin_IE	Dublin, Ireland	29	1	448498	174405	1936	228
Mark Durkan	Fine Gael	2002340613394109	Facebook	dublin_IE	Dublin, Ireland	8	1	409320	114808	2366	399
Labour Party	Labour Party	164027949687	Facebook	dublin_IE	Dublin, Ireland	7	1	347341	165495	1619	316
Alex White	Mc Kinney Eunan Anthony	58389344622	Facebook	dublin_IE	Dublin, Ireland	7	1	317401	99481	1445	194
Gary Gannon 4 Europe		691388720903801	Facebook	dublin_IE	Dublin, Ireland	4	1	255996	111000	396	0
Lynn Boylan MEP - Fighting for Dublin in Europe		406454202814957	Facebook	dublin_IE	Dublin, Ireland	6	1	233423	71834	1610	263
Barry Andrews for Europe	Barry Andrews	188114061407	Facebook	dublin_IE	Dublin, Ireland	18	1	232380	63774	2100	93
Guy Verhofstadt		99985820015	Facebook	dublin_IE	Dublin, Ireland	2	1	216970	81245	433	189
Department of Foreign Affairs and Trade		449282445418073	Facebook	dublin_IE	Dublin, Ireland	1	1	185308	74123	1852	370
Pro Life Campaign Ireland	Pro Life Campaign Ireland	224615650378	Facebook	dublin_IE	Dublin, Ireland	5	1	153701	67877	1065	400
Oxfam		201612129410	Facebook	dublin_IE	Dublin, Ireland	5	1	153127	75917	675	215
Declan Meenagh For Cabra	Meenagh Declan	478532875550827	Facebook	dublin_IE	Dublin, Ireland	11	1	133989	29000	1089	0
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	dublin_IE	Dublin, Ireland	8	1	123242	27678	397	20
Sarah Durcan for Dublin Bay South	Sarah Durcan SocDem for South East Inner City	1809875605701733	Facebook	dublin_IE	Dublin, Ireland	7	1	120993	24000	693	0
