spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	HU	Hungary	4434	1473	35429171	10514549	79292	13129
50_100	50 - 100	HU	Hungary	2997	754	21482950	7538153	47221	9348
100_1k	100 - 1k	HU	Hungary	1814	361	97256297	43906268	206220	86597
1k_5k	1k - 5k	HU	Hungary	145	50	23293658	11172618	84622	30086
5k_10k	5k - 10k	HU	Hungary	7	6	27435	13718	461	149
10k_50k	10k - 50k	HU	Hungary	1	1	8472	4236	377	75
